fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,418776000,3416635000,2997859000,2425565000,329706000,62410000,None,162584000,13107000,-9138000,13107000,22245000,3439912000,1512000,None,14922000,325587000,106311000,None,214737000,274852000,329706000,362754000,219276000
2022-09-30,USD,609578000,4362146000,3752568000,3194273000,526923000,58954000,None,131992000,7835000,7835000,7835000,7835000,4362146000,98000,None,15187000,534903000,120694000,None,414162000,349914000,526923000,557925000,414209000
2022-06-30,USD,596657000,4603312000,4006655000,3440948000,505982000,57485000,None,138669000,2720000,2720000,2720000,2720000,4603312000,106000,None,14254000,504387000,126582000,None,382226000,321400000,505982000,521361000,377805000
2022-03-31,USD,554271000,4664298000,4110027000,3516111000,461760000,54976000,None,134096000,1892000,1892000,1892000,1892000,4664298000,7527000,None,12975000,467808000,121699000,None,349480000,339094000,461760000,482675000,346109000
2021-12-31,USD,693882000,5384537000,4690655000,4026748000,623529000,54458000,None,125232000,2211000,2211000,2211000,2211000,5384537000,512000,None,12897000,624662000,171830000,None,454011000,445218000,623529000,639770000,452832000
2021-09-30,USD,563193000,4319261000,3756068000,3185490000,489637000,50967000,None,115509000,2462000,2462000,2462000,2462000,4319261000,733000,None,12753000,491990000,132922000,None,359910000,342334000,489637000,507205000,359068000
2021-06-30,USD,480736000,3609093000,3128357000,2598633000,410645000,48538000,None,107044000,2188000,2188000,2188000,2188000,3609093000,2649000,None,12675000,414880000,98508000,None,316974000,325792000,410645000,429743000,316372000
2021-03-31,USD,451081000,3357540000,2906459000,2406004000,385515000,48350000,None,102128000,1946000,1946000,1946000,1946000,3357540000,3000000,None,12987000,389731000,102511000,None,287950000,271487000,385515000,404664000,287220000
2020-12-31,USD,3169188000,3169188000,2815562000,2340603000,281811000,47615000,None,106068000,1545000,1545000,1545000,1545000,3169188000,770000,None,14339000,283002000,84382000,None,281811000,234148000,281811000,298886000,198620000
2020-09-30,USD,315337000,2464797000,2149460000,1730418000,251945000,45429000,None,93368000,1504000,1504000,1504000,1504000,2464797000,980000,None,15851000,254017000,62710000,None,191719000,209184000,251945000,271372000,191307000
2020-06-30,USD,309996000,2580632000,2270636000,1831041000,247626000,44488000,None,95138000,2559000,2559000,2559000,2559000,2580632000,797000,None,14109000,250663000,66794000,None,184188000,200457000,247626000,267331000,183869000
2020-03-31,USD,222329000,1901864000,1679535000,1286728000,159055000,50767000,None,103201000,4807000,4807000,4807000,4807000,1901864000,3384000,None,12660000,166808000,44464000,None,122782000,83785000,159055000,184275000,122344000
2019-12-31,USD,2044941000,2044941000,1804286000,1398638000,180340000,52925000,None,100292000,4680000,4680000,4680000,4680000,2044941000,477000,None,12494000,185075000,47749000,None,180340000,124913000,180340000,202249000,137326000
2019-09-30,USD,265905000,2074855000,1808950000,1400499000,206550000,52120000,None,99846000,5501000,5501000,5501000,5501000,2074855000,1895000,None,12386000,213540000,53319000,None,160627000,145543000,206550000,231427000,160221000
2019-06-30,USD,1626688000,2035579000,408891000,1373884000,192201000,52540000,None,102050000,6516000,6516000,6516000,6516000,2035579000,2262000,None,12677000,200598000,47449000,None,153530000,153039000,192201000,219791000,153149000
2019-03-31,USD,1610542000,2020051000,409509000,1365937000,187601000,52599000,None,94322000,6106000,6106000,6106000,6106000,2020051000,1665000,None,13393000,194960000,55261000,None,140111000,141194000,187601000,214459000,139699000
2018-12-31,USD,2235597000,2235597000,492804000,1554922000,217007000,141965000,None,190596000,4982000,None,None,4982000,2235597000,256000,None,13186000,221878000,42668000,None,2235597000,174828000,217007000,240046000,179210000
2018-09-30,USD,1690536000,2090947000,400411000,1429633000,203154000,48834000,None,95217000,4704000,None,None,4704000,2090947000,566000,None,13335000,208049000,45357000,None,163067000,152305000,203154000,226088000,162692000
2018-06-30,USD,1557752000,1957559000,399807000,1717608000,183584000,48859000,None,94966000,5153000,None,None,5153000,1957559000,1167000,None,13576000,189563000,48958000,None,140946000,114885000,183584000,208292000,140605000
2018-03-31,USD,1466489000,1854262000,387773000,1609154000,192818000,387773000,None,428833000,4314000,None,None,4314000,1854262000,624000,None,13922000,197248000,61556000,None,136200000,144664000,192818000,215484000,135692000
