fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,6927504000,1175837000,384000000,1414272000,35668000,154621000,5751667000,1951147000,1734587000,21939000,None,21939000,1430024000,388055000,1030272000,86412000,63158000,4559481000,921880000,184566000,183071000,None,236248000,3637601000,3731410000,0,None,None,0,317995000,43816000,2368023000,4282014000,4828248000,373000,27683000
2022-09-30,USD,6817437000,1077432000,366623000,783901000,33752000,183340000,5740005000,1871623000,None,21939000,None,21939000,437112000,442620000,417278000,76439000,63798000,4490056000,817857000,167842000,133118000,None,231947000,3672199000,3729168000,None,None,None,3729168000,284950000,41723000,2327381000,4076555000,4604521000,373000,27773000
2022-06-30,USD,6545336000,1046299000,520933000,761617000,29456000,181510000,5499037000,1813348000,None,21939000,None,21939000,260560000,359911000,240684000,73716000,63010000,4391137000,831623000,158581000,132446000,None,230930000,3559514000,3624353000,None,None,None,3624353000,309666000,39852000,2154199000,3969221000,4347383000,373000,27905000
2022-03-31,USD,6467257000,1096493000,615863000,856242000,29852000,139996000,5370764000,1779521000,None,21939000,None,21939000,261182000,333088000,240379000,70403000,58283000,4333297000,833738000,168905000,132421000,None,223303000,3499559000,3554622000,None,None,None,3554622000,309109000,40511000,2133960000,3702023000,4087441000,373000,28043
2021-12-31,USD,6652958000,1381564000,815374000,1076319000,32826000,193663000,5271394000,1769278000,1536323000,21939000,None,21939000,260945000,274311000,260945000,78756000,56716000,4355584000,873682000,163161000,156351000,None,218713000,3481902000,3520314000,0,None,None,0,303453000,38536000,2297374000,3356102000,3929147000,371000,28117000
2021-09-30,USD,6627567000,1518606000,721109000,1022643000,28450000,394692000,5108961000,1719224000,None,21939000,None,21939000,508216000,188344000,301534000,72821000,57518000,4316659000,850964000,171712000,120423000,None,214684000,3465695000,3489559000,None,None,None,3489559000,344145000,42425000,2310908000,3170798000,3795672000,371000,28150000
2021-06-30,USD,6320454000,1447810000,668269000,990729000,25159000,360309000,4872644000,1666184000,None,21939000,None,21939000,491692000,150814000,322460000,71613000,59918000,4146296000,835486000,140251000,113016000,None,213646000,3310810000,3348201000,None,None,None,3348201000,368573000,42745000,2174158000,3067458000,3591238000,370000,28134000
2021-03-31,USD,6149059000,1456851000,694776000,1058361000,24304000,312571000,4692208000,1613670000,None,21939000,None,21939000,492018000,110928000,363585000,61615000,59463000,4051528000,834004000,147417000,110197000,None,209086000,3217524000,3249262000,None,None,None,3249262000,367304000,41419000,2097531000,2908111000,3403264000,369000,28125000
2020-12-31,USD,5982896000,1420237000,607987000,951603000,26445000,387283000,4562659000,1584311000,1379710000,21939000,None,21939000,445944000,102328000,343616000,54906000,59047000,3962761000,822199000,121990000,127750000,None,204756000,3140562000,3157052000,0,None,None,0,341284000,38844000,2020135000,2802075000,3276163000,367000,27992000
2020-09-30,USD,5631640000,1211280000,662401000,1005220000,25464000,129802000,4420360000,1547217000,None,21939000,None,21939000,418665000,61474000,342819000,50794000,53921000,3826054000,801717000,157324000,91467000,None,199815000,3024337000,3090955000,None,None,None,3090955000,353111000,37976000,1805586000,2801496000,3085204000,367000,27973000
