fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,389000000,1823000000,1434000000,1434000000,232000000,127000000,2000000,10000000,None,-66000000,50000000,66000000,-2000000,-15000000,None,239000000,-34000000,-45000000,66000000,-20000000,182000000,32000000,270000000,11000000
2022-09-30,USD,582000000,2276000000,1694000000,1694000000,457000000,124000000,1000000,127000000,None,-67000000,9000000,67000000,8000000,-6000000,None,119000000,387000000,77000000,67000000,310000000,290000000,454000000,573000000,310000000
2022-06-30,USD,1184000000,2973000000,1789000000,1789000000,1047000000,125000000,2000000,131000000,None,-65000000,1000000,65000000,3000000,-9000000,None,241000000,972000000,184000000,65000000,788000000,840000000,1037000000,1278000000,788000000
2022-03-31,USD,1465000000,3112000000,1647000000,1647000000,1344000000,115000000,1000000,120000000,None,-72000000,73000000,72000000,-275000000,-2000000,None,122000000,980000000,209000000,348000000,771000000,800000000,1052000000,1175000000,771000000
2021-12-31,USD,705000000,2206000000,1501000000,1501000000,609000000,140000000,2000000,125000000,None,-77000000,76000000,77000000,3000000,-14000000,None,121000000,528000000,112000000,77000000,416000000,588000000,605000000,726000000,416000000
2021-09-30,USD,756000000,2345000000,1589000000,1589000000,649000000,122000000,1000000,96000000,None,-79000000,1000000,79000000,37000000,-16000000,None,118000000,566000000,84000000,79000000,482000000,487000000,645000000,763000000,482000000
2021-06-30,USD,1561000000,3144000000,1583000000,1583000000,1429000000,119000000,1000000,123000000,None,-78000000,2000000,78000000,-1000000,-8000000,None,120000000,1352000000,324000000,78000000,1028000000,1164000000,1430000000,1550000000,1028000000
2021-03-31,USD,1076000000,2506000000,1430000000,1430000000,956000000,110000000,1000000,114000000,None,-79000000,1000000,79000000,-2000000,-4000000,None,118000000,870000000,189000000,79000000,681000000,711000000,949000000,1067000000,681000000
2020-12-31,USD,671000000,2063000000,1392000000,1392000000,717000000,114000000,1000000,-68000000,None,-144000000,-92000000,52000000,182000000,-18000000,None,117000000,311000000,19000000,144000000,292000000,300000000,363000000,572000000,292000000
2020-09-30,USD,720000000,2110000000,1390000000,1390000000,510000000,118000000,1000000,126000000,None,-111000000,86000000,111000000,2000000,-6000000,None,355000,392000000,109000000,111000000,283000000,313000000,503000000,503000000,283000000
2020-06-30,USD,348000000,1631000000,1283000000,1283000000,243000000,102000000,2000000,110000000,None,-103000000,2000000,103000000,3000000,-6000000,None,None,132000000,60000000,103000000,72000000,113000000,235000000,235000000,72000000
2020-03-31,USD,346000000,1728000000,1382000000,1382000000,240000000,96000000,1000000,93000000,None,-85000000,1000000,85000000,-8000000,-5000000,None,None,147000000,-3000000,85000000,150000000,153000000,232000000,232000000,150000000
2019-12-31,USD,247000000,1548000000,1301000000,1301000000,89000000,116000000,2000000,80000000,None,-89000000,8000000,89000000,5000000,-8000000,None,None,-13000000,1000000,89000000,-13000000,-182000000,76000000,76000000,-14000000
2019-09-30,USD,272000000,1671000000,1399000000,1399000000,202000000,105000000,1000000,137000000,None,-91000000,6000000,91000000,-1000000,-6000000,None,None,102000000,3000000,91000000,199000000,118000000,193000000,193000000,99000000
2019-06-30,USD,302000000,1692000000,1390000000,1390000000,186000000,101000000,2000000,118000000,None,-91000000,6000000,91000000,2000000,-6000000,None,None,91000000,-37000000,91000000,223000000,167000000,182000000,182000000,128000000
2019-03-31,USD,321000000,1643000000,1322000000,1322000000,174000000,110000000,1000000,144000000,None,-107000000,85000000,107000000,-3000000,-8000000,None,None,-393000000,-104000000,107000000,278000000,69000000,-286000000,-286000000,-289000000
2018-12-31,USD,291000000,1636000000,1345000000,1345000000,177000000,104000000,2000000,75000000,None,-97000000,None,97000000,-21000000,24000000,None,None,-114000000,-21000000,97000000,-114000000,307000000,-17000000,-17000000,-93000000
2018-09-30,USD,458000000,1910000000,1452000000,1452000000,337000000,98000000,2000000,119000000,None,-93000000,None,93000000,-1000000,13000000,None,None,240000000,-15000000,93000000,352000000,306000000,333000000,333000000,255000000
2018-06-30,USD,618000000,2065000000,1447000000,1447000000,476000000,103000000,2000000,124000000,None,-92000000,None,92000000,3000000,11000000,None,None,382000000,65000000,92000000,411000000,500000000,474000000,474000000,317000000
2018-03-31,USD,517000000,1865000000,1348000000,1348000000,404000000,101000000,2000000,111000000,None,-93000000,None,93000000,0,12000000,None,None,299000000,30000000,93000000,374000000,307000000,392000000,392000000,269000000
