fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,15941000000,23706000000,7765000000,7765000000,5415000000,6512000000,4014000000,10526000000,None,77000000,254000000,177000000,None,-1207000000,None,1772000000,4201000000,681000000,None,3520000000,5845000000,4378000000,4278000000,3520000000
2022-09-30,USD,15984000000,23791000000,7807000000,7807000000,5822000000,6089000000,3597000000,9686000000,None,99000000,150000000,51000000,None,-493000000,None,1685000000,5822000000,1364000000,None,4458000000,3009000000,5873000000,7983000000,4458000000
2022-06-30,USD,16101000000,24020000000,7919000000,7919000000,6172000000,6226000000,3703000000,9929000000,None,26000000,64000000,38000000,None,-273000000,None,1744000000,5840000000,1026000000,None,4814000000,4728000000,5878000000,7622000000,4814000000
2022-03-31,USD,15828000000,23426000000,7598000000,7598000000,6428000000,5938000000,3462000000,9400000000,None,12000000,22000000,10000000,None,102000000,None,1769000000,5862000000,713000000,None,5149000000,4450000000,5872000000,7641000000,5149000000
2021-12-31,USD,16849000000,24508000000,16317000000,7955000000,3755000000,7154000000,4720000000,13094000000,13000000,-60000000,13000000,60000000,24568000000,-9000000,None,1100000000,4836000000,100000000,60000000,4736000000,7093000000,4896000000,5996000000,4736000000
2021-09-30,USD,16088000000,23318000000,14410000000,7250000000,4606000000,6000000000,4322000000,11482000000,13000000,-20000000,13000000,20000000,23338000000,-1850000000,None,1100000000,3849000000,182000000,20000000,3667000000,3352000000,3869000000,4969000000,3667000000
2021-06-30,USD,15725000000,23272000000,14916000000,7587000000,5002000000,6073000000,3394000000,10723000000,12000000,-40000000,12000000,40000000,23312000000,488000000,None,1200000000,6662000000,384000000,40000000,6278000000,6506000000,6702000000,7902000000,6278000000
2021-03-31,USD,15258000000,22258000000,13762000000,7063000000,5394000000,5432000000,3178000000,9864000000,15000000,-63000000,15000000,63000000,22321000000,882000000,None,1200000000,7429000000,1232000000,63000000,6197000000,6111000000,7492000000,8692000000,6197000000
2020-12-31,USD,14661000000,22179000000,15666000000,7814000000,2751000000,6457000000,4069000000,11910000000,13000000,-87000000,13000000,87000000,22266000000,-2354000000,None,1300000000,1647000000,-91000000,87000000,1738000000,1434000000,1734000000,3034000000,1738000000
2020-09-30,USD,14110000000,21038000000,13671000000,6972000000,4433000000,5431000000,2978000000,9677000000,12000000,-44000000,12000000,44000000,21082000000,-1200000000,None,1200000000,4401000000,847000000,44000000,3554000000,4149000000,4445000000,5645000000,3554000000
2020-06-30,USD,11757000000,18291000000,12733000000,6579000000,2890000000,4993000000,2713000000,8867000000,19000000,-45000000,19000000,45000000,18336000000,-24000000,None,1100000000,3940000000,314000000,45000000,3626000000,4336000000,3985000000,5085000000,3626000000
2020-03-31,USD,13629000000,20666000000,13434000000,7062000000,4655000000,5203000000,2580000000,8974000000,67000000,-25000000,67000000,25000000,20691000000,679000000,None,1100000000,6509000000,713000000,25000000,5796000000,5444000000,6534000000,7634000000,5796000000
2019-12-31,USD,13613000000,20747000000,341000000,7134000000,13008000000,6039000000,3232000000,605000000,81000000,-85000000,81000000,85000000,20747000000,-16000000,None,1200000000,4218000000,208000000,85000000,4218000000,4218000000,4303000000,5503000000,4010000000
2019-09-30,USD,13862000000,20681000000,13410000000,6867000000,4720000000,5374000000,2599000000,9142000000,89000000,-48000000,89000000,48000000,20729000000,-4214000000,None,1100000000,1647000000,-106000000,48000000,1753000000,1189000000,1695000000,2795000000,1753000000
2019-06-30,USD,13622000000,20479000000,13643000000,6940000000,4253000000,5546000000,2666000000,9369000000,88000000,-83000000,88000000,83000000,20562000000,1683000000,None,1100000000,7041000000,1434000000,83000000,5607000000,6155000000,7124000000,8224000000,5607000000
2019-03-31,USD,13406000000,19919000000,13883000000,6615000000,2393000000,5219000000,3748000000,11013000000,99000000,-102000000,99000000,102000000,20021000000,22000000,None,1100000000,4422000000,673000000,102000000,3749000000,3454000000,4524000000,5624000000,3749000000
2018-12-31,USD,13433000000,20394000000,227000000,6961000000,11918000000,5991000000,3224000000,1515000000,196000000,-250000000,None,250000000,20394000000,-978000000,None,1100000000,3122000000,80000000,250000000,1222000000,1222000000,3372000000,4472000000,3042000000
2018-09-30,USD,13759000000,20105000000,12220000000,6589000000,4494000000,5543000000,3634000000,9265000000,175000000,-243000000,None,243000000,20348000000,-3000000,None,1100000000,4423000000,489000000,243000000,3934000000,4064000000,4666000000,5766000000,3934000000
2018-06-30,USD,13903000000,20830000000,176000000,6927000000,13024000000,5743000000,2639000000,879000000,126000000,-253000000,None,253000000,20830000000,-364000000,None,1100000000,4973000000,1019000000,253000000,4973000000,1785000000,5226000000,6326000000,3954000000
2018-03-31,USD,13395000000,20009000000,13019000000,6614000000,13395000000,5263000000,2404000000,8789000000,114000000,-259000000,None,259000000,20009000000,-60000000,None,1100000000,5481000000,1114000000,259000000,5481000000,5190000000,5740000000,6840000000,4367000000
