fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,200729841000,1517244000,1517244000,1517244000,None,None,11092252000,1653628000,2193433000,8699463000,209374000,8490089000,25210871000,25328718000,25210871000,23441475000,None,175411851000,3554951000,None,None,3554951000,3554951000,171856900000,None,3964537000,3554951000,None,7519488000,-4377495000,4377495000,25317990000,1750279000,15753978000,89718000,171274000
2022-09-30,USD,197955479000,2255810000,2255810000,2255810000,37031000,None,10348670000,1620339000,None,8728331000,226974000,8501357000,24603765000,24733437000,24603765000,905270000,None,172698986000,919806000,None,None,919806000,917806000,11000000,None,3459336000,2000000,11000000,4377142000,163845388000,4476456000,25256493000,1159153000,15219828000,89718000,174609000
2022-06-30,USD,204032889000,1688274000,1688274000,1688274000,28692000,None,10346887000,1600172000,None,8746715000,245358000,8501357000,22801717000,23080413000,22801717000,8712122000,None,178238358000,1121321000,None,None,1121321000,1119321000,11000000,None,3017363000,2000000,11000000,4136684000,-2329851000,3743278000,25794531000,595905000,14808637000,89718000,177367000
2022-03-31,USD,149863552000,1411460000,1411460000,1411460000,23524000,None,5730572000,1134718000,None,4595854000,2742000,4593112000,9356832000,9554390000,2805337000,775864000,None,131987532000,50307000,None,None,50307000,50307000,3443587000,None,3443587000,50307000,None,3493894000,126318713000,2174925000,17876020000,5019870000,14830671000,79871000,128945000
2021-12-31,USD,155107160000,1337577000,132308000,1337577000,23901000,None,6244620000,1144765000,1791943000,4597110000,3998000,4593112000,7155860000,7623891000,1205269000,89900803000,None,137203755000,47046000,None,None,47046000,47046000,3485369000,None,3485369000,47046000,None,3532415000,-2127931000,2127931000,17903405000,5081548000,14646448000,79871000,128700000
2021-09-30,USD,151901194000,1479712000,1479712000,1479712000,24786000,None,5716967000,1117903000,None,4599064000,5952000,4593112000,6447622000,7072178000,3480006000,88587864000,None,134372423000,103548000,None,None,103548000,103548000,3500391000,None,3500391000,103548000,None,3603939000,-2067188000,2067188000,17528771000,5082446000,14365913000,79871000,128689000
2021-06-30,USD,150622707000,118803000,118803000,118803000,27902000,None,5718505000,1116703000,None,4601802000,8690000,4593112000,6143177000,6855735000,3824401000,91713903000,None,133902403000,91235000,None,None,91235000,91235000,3499448000,None,3499448000,91235000,None,3590683000,-2166409000,2042948000,16720304000,5084515000,14030215000,79871000,128671000
2021-03-31,USD,150481060000,1258989000,1258989000,1258989000,29797000,None,5753480000,1148941000,None,4604539000,11427000,4593112000,6610667000,104273541000,4231282000,93432592000,None,134034552000,58957000,None,None,58957000,58957000,3498503000,None,3498503000,58957000,None,3557460000,-2000727000,2000727000,16446508000,5089093000,13731893000,79871000,128537000
2020-12-31,USD,142601105000,1552743000,1552743000,1552743000,34668000,None,6303174000,1161558000,977912000,4607277000,14165000,4593112000,7045697000,103845177000,505674000,95046910000,None,126413822000,59482000,None,None,59482000,59482000,4382193000,None,4382193000,59482000,None,4441675000,-2166409000,2166409000,16187283000,5142732000,13444428000,79871000,128302000
2020-09-30,USD,138626743000,1489232000,1489232000,1489232000,49872000,None,5757087000,1146681000,None,4610406000,17294000,4593112000,7723004000,104411547000,5175604000,91512939000,None,122525730000,46123000,None,None,46123000,46123000,5458885000,None,5458885000,46123000,None,5505008000,-1857383000,1857383000,16101013000,5147635000,13132374000,79871000,128285000
2020-06-30,USD,139536969000,1354815000,1354815000,1354815000,66763000,None,5769601000,1155281000,None,4614320000,21208000,4593112000,8454344000,104573656000,5700940000,90418372000,None,123591864000,52298000,None,None,52298000,52298000,6321291000,None,6321291000,52298000,None,6373589000,114967959000,2250316000,15945105000,5149118000,12919345000,79871000,128275000
2020-03-31,USD,124577833000,1298192000,1298192000,1298192000,83605000,None,5772791000,1154558000,None,4618233000,25121000,4593112000,8956590000,101714499000,6023250000,86734659000,None,108762039000,59180000,None,None,59180000,59180000,6321435000,None,6321435000,59180000,None,6380615000,100183308000,2198116000,15815794000,5150999000,12837390000,79871000,129696000
