fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,1883100000,2889200000,2069300000,1026700000,391200000,1000200000,484200000,1491900000,None,-18600000,18000000,18600000,2907800000,18000000,144100000,13100000,390800000,49600000,18600000,341200000,329100000,409400000,422500000,341200000
2021-12-31,USD,1680500000,2333800000,1582600000,768000000,265800000,806800000,517100000,1414700000,None,-100300000,-81500000,18800000,2434100000,-1700000,96300000,4100000,256800000,39900000,101800000,154700000,214200000,275600000,279700000,216900000
2020-12-31,USD,1280100000,1822500000,1269300000,646600000,299500000,618200000,359900000,980600000,None,-84700000,-67000000,17700000,1907200000,16100000,64000000,2000000,297900000,-251800000,90600000,493600000,550600000,315600000,317600000,549700000
2019-12-31,USD,931500000,1396800000,1069300000,544500000,142300000,515700000,273500000,789200000,None,-60300000,26400000,60300000,1457100000,26400000,46900000,1100000,104200000,3100000,60300000,101100000,101900000,164500000,165600000,101100000
2018-12-31,USD,663900000,1047600000,800500000,367700000,-186300000,432800000,199700000,850200000,None,-22700000,2400000,22700000,1070300000,2400000,28600000,29100000,-126500000,600000,22700000,-127100000,-123000000,-103800000,-74700000,-127100000
