fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,53230900000,4223198000,374600000,394600000,374400000,1517138000,11958152000,36112820000,None,4520000000,None,4520000000,2728108000,2542608000,20000000,382603000,541344000,37757742000,6799283000,2113905000,None,1323929000,2762329000,30446597000,54200000,21044100000,1320129000,19723994000,21044100000,989053000,888081000,15473158000,216225000,5527153000,1799920000,348443855
2022-09-30,USD,51599425000,3919654000,485700000,509000000,322216000,1453785000,12089262000,35029497000,None,4477756000,None,4477756000,2620687000,2430587000,23300000,333115000,622143000,36320252000,5487161000,1459606000,None,1610468000,2055178000,30267029000,None,401500000,1610468000,19831967000,401500000,983663000,874391000,15279173000,236294000,5429076000,1799920000,347348749
2022-06-30,USD,49916200000,3268043000,156676000,55940000,262421000,1345904000,11794171000,34407210000,None,4477756000,None,4477756000,2316494000,2120394000,26400000,289295000,626821000,34859025000,4260545000,1353506000,None,1265463000,1407473000,30010813000,None,98800000,1265463000,19583770000,98800000,739833000,881729000,15057215000,239377000,5301054000,1796056000,346411029
2022-03-31,USD,49289152000,3473683000,164600000,77700000,287042000,1468558000,11962864000,33852596000,None,4477118000,None,4477118000,2176949000,1968649000,31500000,350907000,943797000,34452462000,5601309000,1494360000,None,817114000,2529124000,28263486000,None,1668800000,817114000,17912462000,1668800000,925467000,862304000,14836690000,242518000,5229069000,1789092000,344850272
2021-12-31,USD,48492100000,3270120000,66800000,107000000,267500000,1226069000,11949303000,33377650000,None,4477000000,None,4480000000,2116047000,1896647000,40200000,369759000,611769000,33892300000,5847039000,1672230000,None,1196997000,2741757000,27491389000,55400000,18216700000,1193097000,17023577000,18216700000,830620000,971080000,14599844000,250878000,5005391000,1789092000,344403196
2021-09-30,USD,48014055000,3073553000,218129000,127404000,217286000,1288758000,12473405000,32467069000,None,4453618000,None,4453618000,2048241000,1822941000,39200000,108807000,737946000,33602444000,4258077000,1289225000,None,798880000,1553090000,28735095000,None,711000000,798880000,17420300000,711000000,802831000,974497000,14411611000,262639000,4906151000,1789092000,343774324
2021-06-30,USD,47234600000,3268839000,368011000,257297000,187692000,1224092000,12087269000,31878551000,None,4453618000,None,4453618000,1899156000,1668256000,39900000,264451000,718995000,32922751000,5104570000,1061111000,None,799858000,2845568000,27187304000,None,2002500000,799858000,15851362000,2002500000,665424000,962166000,14311889000,265878000,4830058000,1789092000,343601103
2021-03-31,USD,46518200000,3146879000,175604000,73300000,308093000,1290200000,12105517000,31265819000,None,4453055000,None,4453055000,1845456000,1586956000,39200000,238727000,634047000,32284795000,5538944000,1060867000,None,1211191000,3126845000,26114974000,None,1872444000,1211191000,14782672000,1872444000,830399000,951750000,14233420000,268998000,4772431000,1789092000,343434298
2020-12-31,USD,46099600000,3130143000,264950000,147499000,265600000,1195925000,12202614000,30882523000,None,4446000000,None,4446000000,1828860000,1563760000,40900000,252439000,583854000,32036032000,4915012000,1370647000,None,1058186000,2345721000,26526138000,57600000,16179100000,1053186000,15125876000,16179100000,809214000,948506000,14063566000,277979000,4613201000,1789092000,342954023
2020-09-30,USD,43507345000,3220413000,730000000,766800000,214300000,1113495000,11193951000,29092981000,None,4403666000,None,4403666000,1605816000,1342016000,36800000,243781000,565104000,29527328000,3634070000,1222058000,None,1078186000,1181896000,25240776000,None,60500000,1078186000,14736310000,60500000,765443000,856285000,13980017000,281514000,4535860000,1789092000,342797473
