fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,13494188000,2537340000,102818000,102818000,218517000,2017722000,15483067000,5918458000,5167394000,3987558000,78102000,3909456000,None,None,None,198283000,5038390000,7573606000,1914419000,636601000,None,84493000,149223000,5682273000,72549000,4807980000,81447000,4726533000,4807980000,1017706000,487669000,5920582000,None,6533667000,710000,71165000
2022-09-30,USD,13378900000,2456559000,74571000,74571000,217818000,1902472000,10329753000,5936398000,5167198000,3874021000,None,3874021000,None,None,None,261698000,None,7523547000,1939200000,None,None,66307000,136453000,5531057000,462728000,4700000000,66307000,4638356000,4700000000,1802747000,500119000,5855353000,None,361427000,5855353000,72595000
2022-06-30,USD,13296103000,2436225000,132658000,132658000,209569000,1835238000,10301628000,5970719000,5087166000,3912382000,None,3912382000,None,None,None,258760000,None,7481443000,1991698000,None,None,66205000,129835000,5396040000,363827000,4700000000,66205000,4599204000,4700000000,1861863000,496639000,5814660000,None,164062000,5814660000,73682000
2022-03-31,USD,13144446000,2301902000,105999000,105999000,208302000,1754877000,10291035000,5918467000,5010825000,3949788000,None,3949788000,None,None,None,232724000,None,7276574000,2146216000,None,None,48486000,114093000,5031338000,371250000,4300000000,48486000,4250689000,4300000000,55734000,475006000,5867872000,None,6772877000,5867872000,75030000
2021-12-31,USD,13093543000,2263556000,115301000,115301000,206839000,1746635000,15304688000,5874275000,4896427000,4043665000,81041000,3962624000,None,None,None,194781000,4955712000,7003879000,1984109000,658900000,None,51149000,112893000,4987853000,76591000,4190288000,48409000,4141879000,4190288000,1040797000,464759000,6089664000,None,6604089000,771000,78808000
2021-09-30,USD,12846853000,2343299000,189743000,189743000,202824000,1764214000,9996076000,5687704000,4828108000,3888999000,None,3888999000,None,None,None,186518000,None,6572832000,1968817000,None,None,44961000,105814000,4505352000,311607000,3750000000,44961000,3709316000,3750000000,16163000,545282000,6274021000,None,6246322000,6274021000,82262000
2021-06-30,USD,12812635000,2365305000,199017000,199017000,195141000,1787931000,9944875000,5629897000,4731772000,3903266000,None,3903266000,None,None,None,183216000,None,6332535000,1968810000,None,None,107370000,167965000,4267052000,319418000,3600000000,107370000,3486222000,3600000000,33315000,522007000,6480100000,None,6443143000,6480100000,84224000
2021-03-31,USD,13096329000,2784165000,764502000,764502000,193961000,1668650000,9792240000,5495602000,4623435000,3886973000,None,3886973000,None,None,None,157052000,None,6582467000,2239379000,None,None,107281000,168093000,4250641000,328519000,3600000000,107281000,3505822000,3600000000,102266000,476377000,6513862000,None,6473768000,6513862000,84782000
2020-12-31,USD,13476879000,3281869000,1224490000,1224490000,190417000,1728928000,14532947000,5373124000,4512764000,3965301000,82586000,3882715000,None,None,None,138034000,4821886000,7159733000,2481039000,570523000,None,334080000,391794000,4317686000,50845000,3900000000,331998000,3524253000,3856251000,945921000,458549000,6317146000,None,6747678000,851000,84728000
2020-09-30,USD,12975758000,2961154000,1101230000,1101230000,176105000,1540747000,9503005000,5248837000,4403941000,3854265000,None,3854265000,None,None,None,143072000,None,7012970000,2634222000,None,None,94504000,151723000,4302261000,331455000,3600000000,94504000,3514673000,3600000000,883906000,488457000,5962788000,None,5947417000,850000,84672000
2020-06-30,USD,12148499000,2296787000,539622000,539622000,167626000,1438697000,9347238000,5104549000,4294341000,3836020000,None,3836020000,None,None,None,150842000,None,6459852000,2259169000,None,None,82085000,138714000,4123471000,336376000,3500000000,82085000,3449940000,3500000000,622326000,374616000,5688647000,None,6166722000,850000,84632000
2020-03-31,USD,11620426000,1834346000,54619000,54619000,162597000,1486829000,9270661000,5042291000,4190658000,3836566000,None,3836566000,None,None,None,130301000,None,6207217000,1689951000,None,None,129314000,127293000,4424614000,17138000,3800000000,69521000,3735799000,3800000000,145227000,387669000,5413209000,None,5417560000,849000,86212000
2019-12-31,USD,11668250000,1915934000,61268000,61268000,159889000,1560847000,14041355000,5016698000,4089679000,3953417000,83657000,3869760000,None,139253000,None,133930000,4735618000,6164145000,1563390000,446957000,None,145642000,143992000,4512944000,16359000,3984127000,87550000,3896577000,3984127000,898321000,329932000,5504105000,None,5933504000,867000,87184000
2019-09-30,USD,11594401000,1930627000,58905000,58905000,156285000,1544077000,9218462000,4958409000,4008931000,3827867000,None,3827867000,None,163500000,None,171360000,None,6205186000,1621769000,None,None,134748000,133157000,4500203000,16790000,4048077000,78077000,3870294000,3950000000,144120000,338871000,5389215000,None,5406534000,880000,87952000
2019-06-30,USD,11752650000,1965032000,61297000,61297000,153574000,1601352000,9223199000,4944698000,3914406000,3843429000,None,3843429000,None,178145000,None,148809000,None,6359561000,1544269000,None,None,149944000,148280000,4719244000,17206000,4261833000,91833000,4057121000,4150000000,141750000,369229000,5393089000,None,5400142000,883000,89136000
2019-03-31,USD,11721277000,1960441000,62726000,62726000,149928000,1602405000,8879909000,4914838000,3818529000,3856664000,None,3856664000,None,170968000,None,145382000,None,6238862000,1656766000,None,None,71991000,128127000,4222256000,17612000,3971991000,71991000,3821938000,3900000000,128294000,364334000,5482415000,None,5491976000,910000,90776000
2018-12-31,USD,11265480000,1937802000,105220000,105220000,148206000,1509909000,13359358000,4847940000,3715515000,4017628000,173000000,3844628000,None,7500000,None,174467000,4479738000,5876218000,1448738000,445652000,None,65574000,63446000,4368306000,None,4000000000,63446000,3935187000,3998633000,880994000,361809000,5389262000,None,5793262000,914000,92187000
2018-09-30,USD,11273585000,1941253000,83721000,83721000,144471000,1543348000,8699347000,4836619000,3623049000,3852851000,3852851000,3852851000,None,7800000,None,169713000,None,5909840000,1778269000,None,None,342425000,342425000,4049797000,None,4342425000,342425000,3683919000,4000000000,252000,319113000,5363745000,None,None,5363745000,92849000
2018-06-30,USD,11069417000,1880527000,76886000,76886000,140797000,1557298000,8579350000,4753099000,3528248000,3815203000,3815203000,3815203000,None,8600000,None,105546000,None,5751834000,1447544000,None,None,126302000,126302000,4225322000,None,4126302000,126302000,3864162000,4000000000,193000,311518000,5317583000,None,None,5317583000,93842000
2018-03-31,USD,11023517000,1884726000,73053000,73053000,137246000,1569803000,8555632000,4700552000,3444003000,3843126000,3843126000,3843126000,None,9500000,None,104624000,None,5807871000,1579577000,None,None,126248000,126248000,4151837000,None,4026248000,126248000,3795087000,3900000000,86996000,311900000,5215646000,None,None,5215646000,94226000
