fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,7514000000,22880000000,15366000000,None,3128000000,2507000000,None,4386000000,None,14316000000,16637000000,2321000000,8719000000,None,783000000,1366000000,7662000000,1402000000,2321000000,6267000000,-5737000000,9983000000,11349000000,6260000000
2021-12-31,USD,9009000000,23312000000,14303000000,None,4303000000,2500000000,None,4706000000,None,13006000000,13774000000,768000000,9290000000,None,810000000,1384000000,7996000000,1556000000,764000000,6437000000,4120000000,8764000000,10148000000,6440000000
2020-12-31,USD,3462000000,20694000000,17232000000,None,-1435000000,2429000000,None,4897000000,None,13826000000,15548000000,1722000000,8879000000,None,923000000,1608000000,5463000000,981000000,1957000000,4492000000,6042000000,7185000000,8793000000,4482000000
2019-12-31,USD,3512000000,12061000000,8549000000,None,1445000000,1077000000,None,2067000000,None,7313000000,9409000000,2096000000,5255000000,None,466000000,630000000,4006000000,782000000,2096000000,3237000000,4095000000,6102000000,6732000000,3224000000
2018-12-31,USD,3560000000,11058000000,7498000000,None,1596000000,1263000000,None,1964000000,None,6682000000,8120000000,1438000000,4876000000,None,424000000,555000000,4040000000,803000000,1438000000,3257000000,2989000000,5478000000,6033000000,3237000000
