fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,503100000,800300000,705100000,353400000,96700000,249900000,134700000,406400000,None,-24200000,None,24200000,852400000,13900000,10100000,12100000,91100000,5500000,None,85600000,185400000,96700000,108800000,85600000
2022-09-30,USD,515400000,875300000,644600000,369500000,122400000,246700000,127000000,393000000,None,-15600000,None,15600000,890900000,-1700000,10100000,11100000,117900000,32100000,None,85800000,-9800000,122400000,133500000,85800000
2022-06-30,USD,537500000,941200000,403700000,403700000,134900000,106900000,140100000,402600000,None,-15300000,None,15300000,None,-9800000,10000000,42300000,221600000,53600000,None,168000000,92800000,134900000,279200000,168000000
2022-03-31,USD,549600000,993700000,444100000,444100000,156900000,101500000,140300000,392700000,None,-16000000,None,16000000,None,-12100000,10000000,44600000,138500000,28200000,None,110300000,108100000,156900000,199100000,110300000
2021-12-31,USD,511500000,926000000,414500000,414500000,127800000,232600000,136400000,383700000,None,-16000000,None,16000000,928400000,-1000000,10400000,11900000,118100000,2800000,None,115300000,94200000,127800000,139700000,115300000
2021-09-30,USD,504500000,901400000,396900000,396900000,147500000,210700000,132500000,357000000,None,-15900000,None,15900000,920500000,-2500000,10100000,12300000,156700000,32700000,None,124000000,95300000,147500000,159800000,124000000
2021-06-30,USD,525400000,945300000,419900000,419800000,144800000,224800000,138300000,380600000,None,-16600000,None,16600000,965600000,3800000,10500000,13000000,162400000,23500000,None,138900000,157000000,144800000,157800000,138900000
2021-03-31,USD,493300000,886700000,393400000,393200000,140900000,207800000,129400000,352400000,None,-16900000,None,16900000,886500000,1600000,10300000,13700000,137300000,22800000,None,114600000,83000000,140900000,154600000,114500000
2020-12-31,USD,468500000,830000000,361500000,361200000,121900000,199800000,125800000,346600000,None,-17900000,None,17900000,844400000,1700000,10300000,11100000,127900000,-52400000,None,180700000,242800000,121900000,133000000,180300000
2020-09-30,USD,439700000,792800000,353100000,352400000,102000000,191000000,117900000,337700000,None,-19600000,None,19600000,792100000,3200000,9900000,18000000,96300000,11600000,None,84800000,122000000,102000000,120000000,84700000
2020-06-30,USD,405700000,735200000,329500000,327900000,97600000,172400000,114000000,308100000,None,-19600000,None,19600000,733600000,3200000,9700000,18000000,90700000,27700000,None,63200000,95600000,97600000,115600000,63000000
2020-03-31,USD,441000000,794000000,353000000,351300000,98300000,204700000,118200000,342700000,None,-20500000,None,20500000,792300000,-7800000,9800000,18400000,79400000,17500000,None,61900000,7800000,98300000,116700000,61900000
2019-12-31,USD,460000000,826700000,366700000,364000000,88200000,219000000,119600000,371800000,None,-20200000,None,20200000,827400000,2000000,9700000,17900000,75200000,-204100000,None,284700000,309800000,88200000,106100000,279300000
2019-09-30,USD,422000000,784300000,362300000,361900000,91700000,196900000,112300000,330300000,None,-19700000,None,19700000,782400000,-1900000,9400000,19000000,78900000,800000,None,86900000,51200000,91700000,110700000,78100000
2019-06-30,USD,460600000,855800000,395200000,394200000,109700000,208700000,119600000,350900000,None,-20600000,None,20600000,853800000,13400000,10100000,21300000,115400000,20800000,None,107500000,96700000,109700000,131000000,94600000
2019-03-31,USD,438300000,804500000,366200000,363300000,86300000,210200000,118200000,352000000,None,-21900000,None,21900000,800700000,2000000,10200000,21800000,75100000,12800000,None,71200000,65900000,86300000,108100000,62300000
2018-12-31,USD,435200000,809100000,373900000,350300000,89600000,212400000,112600000,345600000,None,-22400000,None,22400000,785500000,-4100000,9400000,20500000,67700000,-18800000,None,435200000,54300000,89600000,110100000,86500000
2018-09-30,USD,426900000,795200000,368300000,368300000,77400000,211300000,114100000,349500000,None,-22700000,None,22700000,795100000,700000,9000000,23400000,64100000,-9600000,None,82500000,81000000,77400000,100800000,73700000
2018-06-30,USD,422700000,763900000,594000000,362800000,89500000,202200000,110100000,333200000,None,-18600000,None,18600000,782500000,1800000,8700000,18700000,79200000,15100000,None,73600000,4000000,89500000,108200000,64100000
2018-03-31,USD,396200000,742200000,346000000,346000000,64200000,203700000,109300000,332000000,None,-9500000,None,9500000,3700000,3400000,8500000,17400000,66500000,8000000,None,63600000,88800000,64200000,81600000,58500000
