fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,2049000000,2280000000,231000000,126000000,1295000000,95000000,None,111000000,None,-11000000,9000000,20000000,1819000000,None,None,1275000000,1288000000,256000000,18000000,1032000000,1044000000,1308000000,2561000000,1032000000
2022-09-30,USD,2295000000,2520000000,225000000,118000000,1506000000,107000000,None,117000000,None,-17000000,12000000,29000000,2546000000,26000000,None,415000000,1515000000,319000000,3000000,1196000000,1197000000,1544000000,1960000000,1196000000
2022-06-30,USD,2369000000,2572000000,203000000,116000000,1609000000,87000000,None,97000000,None,-21000000,-30000000,-9000000,2569000000,None,None,414000000,1588000000,359000000,-9000000,1229000000,1229000000,1609000000,2023000000,1229000000
2022-03-31,USD,1446000000,1679000000,233000000,100000000,799000000,107000000,None,137000000,None,-21000000,-31000000,-10000000,1681000000,None,None,360000000,778000000,170000000,-10000000,608000000,612000000,799000000,1159000000,608000000
2021-12-31,USD,1533385000,2225000000,690872000,101616000,1238000000,152710000,None,600538000,None,-24000000,7000000,31000000,2000982000,139000,None,410014000,1214000000,276000000,-12132000,938468000,937468000,1245000000,1648967000,938000000
2021-09-30,USD,353944000,440000000,86452000,21354000,97000000,65098000,None,68912000,None,-13000000,-3000000,10000000,440580000,-47000,None,97289000,84000000,20000000,10000000,62714000,62577000,94000000,193082000,64000000
2021-06-30,USD,285476000,324000000,39191000,16154000,54000000,23037000,None,25385000,None,-13000000,-12291000,709000,324687000,-46000,None,91549000,41000000,11000000,709000,30464000,30326000,54000000,145411000,30000000
2021-03-31,USD,412524000,460000000,47156000,16876000,175000000,29155000,None,32836000,None,-12000000,-11285000,715000,459751000,-46000,None,94148000,163000000,37000000,715000,126354000,126217000,175000000,269540000,126000000
2020-12-31,USD,456778000,456778000,267874000,18539000,162892000,24534000,None,254437000,None,-10857000,35909000,46766000,517830000,171000,None,96497000,152730000,21053000,727000,162892000,131677000,162892000,259331000,131677000
2020-09-30,USD,246582000,291041000,44459000,20197000,-7533000,24262000,None,28131000,None,-14389000,-13656000,733000,291072000,-57000,None,99649000,-21979000,-7018000,733000,-14961000,-15105000,-7533000,92059000,-14961000
2020-06-30,USD,291759000,332348000,40589000,17423000,53716000,23166000,None,27986000,None,-14543000,-13792000,751000,288133000,-48000,None,94622000,39125000,8751000,751000,30374000,30374000,53716000,148290000,30374000
2020-03-31,USD,334783000,386457000,51674000,17244000,86401000,33429000,None,36549000,None,-14211000,-13461000,750000,386528000,-66000,None,100135000,72124000,18214000,750000,53910000,53774000,86401000,186470000,53910000
2019-12-31,USD,461368000,461368000,44791000,21350000,222209000,22500000,None,308463000,None,-14698000,-13951000,747000,542140000,-570000,None,106439000,207191000,60321000,747000,291511000,143870000,222209000,328504000,146870000
2019-09-30,USD,391539000,429111000,37572000,19181000,129777000,18391000,None,303230000,None,-13554000,-12799000,755000,429147000,-143000,None,110889000,116080000,25722000,755000,90358000,90221000,129777000,240523000,90358000
2019-06-30,USD,493135000,534117000,40982000,18093000,250805000,22889000,None,286962000,None,-14567000,-13192000,1375000,534117000,-143000,None,96147000,236095000,55086000,1375000,181009000,180873000,250805000,346809000,181009000
2019-03-31,USD,591262000,641681000,50419000,18334000,352959000,31090000,None,290906000,None,-12181000,-11092000,1089000,640181000,-144000,None,92258000,340634000,77871000,1089000,262763000,262626000,352959000,445073000,262763000
2018-12-31,USD,668110000,716301000,48191000,16889000,340678000,30628000,None,376292000,None,-15624000,-14514000,1110000,759283000,-116000,None,129269000,324938000,49893000,1110000,275045000,277405000,340678000,469831000,275045000
2018-09-30,USD,507419000,545173000,37754000,17030000,176051000,20724000,None,394766000,None,-14191000,-13060000,1131000,570828000,-115000,None,121172000,161745000,39408000,1131000,122337000,122337000,176051000,297108000,122337000
2018-06-30,USD,416562000,453447000,36885000,15657000,78029000,21228000,None,375958000,None,-23328000,-22133000,1195000,453991000,-118000,None,84910000,54583000,12152000,1195000,42431000,42431000,78029000,162821000,42431000
2018-03-31,USD,428494000,473227000,44733000,20070000,177044000,24060000,None,254140000,None,-20058000,-18863000,1195000,432178000,-114000,None,82128000,156872000,39641000,1195000,117231000,117231000,177044000,259058000,117231000
