fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,3510000000,5885000000,-2027000000,1573000000,2818000000,508000000,None,-11000000,None,-226000000,161000000,296000000,6111000000,None,None,19000000,2704000000,14000000,1128000000,2690000000,2302000000,2818000000,2837000000,2690000000
2022-09-30,USD,3697000000,6279000000,2906000000,1715000000,3112000000,78000000,None,97000000,None,-271000000,2649000000,271000000,6550000000,None,None,19000000,407000000,183000000,0,224000000,218000000,3112000000,3131000000,224000000
2022-06-30,USD,3666000000,6263000000,2830000000,1708000000,3105000000,561000000,None,561000000,None,-280000000,388000000,280000000,6543000000,-4000000,None,57000000,1605000000,714000000,0,891000000,1476000000,3105000000,1942000000,891000000
2022-03-31,USD,3373000000,5611000000,2473000000,1446000000,2884000000,443000000,None,443000000,None,-281000000,147000000,281000000,5892000000,-10000000,None,52000000,2673000000,714000000,0,1959000000,2053000000,2884000000,3006000000,1959000000
2021-12-31,USD,3315000000,5962000000,-1939000000,1771000000,2733000000,90000000,None,-90000000,None,-293000000,520000000,319000000,6255000000,-20000000,None,19000000,2280000000,656000000,1188000000,90000000,1998000000,2733000000,2752000000,1624000000
2021-09-30,USD,3673000000,6520000000,3050000000,1858000000,2951000000,135000000,None,153000000,None,-266000000,6181000000,266000000,6786000000,-135000000,None,18000000,-3304000000,-582000000,0,-2720000000,-2550000000,2951000000,2969000000,-2722000000
2021-06-30,USD,3732000000,6641000000,3158000000,1882000000,3186000000,546000000,None,546000000,None,-295000000,220000000,295000000,6936000000,-103000000,None,65000000,2908000000,759000000,0,2150000000,2321000000,3186000000,3268000000,2149000000
2021-03-31,USD,3272000000,5079000000,2721000000,1608000000,2690000000,582000000,None,582000000,None,-308000000,220000000,308000000,5387000000,-539000000,None,63000000,1940000000,516000000,649000000,1421000000,1991000000,2690000000,2311000000,1424000000
2020-12-31,USD,3146000000,6304000000,3249000000,1909000000,2581000000,77000000,None,241000000,None,-316000000,120000000,330000000,6304000000,368000000,None,65000000,2543000000,619000000,1223000000,3237000000,1364000000,2581000000,2938000000,1924000000
2020-09-30,USD,3717000000,6813000000,3404000000,1961000000,3160000000,60000000,None,1000000,None,-310000000,782000000,310000000,7123000000,-577000000,None,62000000,-320000000,632000000,0,-956000000,-959000000,3160000000,52000000,-952000000
2020-06-30,USD,3287000000,6059000000,1749000000,1775000000,2796000000,45000000,None,2000000,None,-308000000,298000000,308000000,6367000000,49000000,None,65000000,2570000000,627000000,0,1938000000,702000000,2796000000,2943000000,1943000000
2020-03-31,USD,2873000000,6084000000,2538000000,2173000000,2336000000,537000000,None,392000000,None,-275000000,113000000,275000000,6359000000,20000000,None,65000000,2110000000,558000000,0,1550000000,1883000000,2336000000,2450000000,1552000000
2019-12-31,USD,3084000000,6007000000,1961000000,1718000000,2427000000,45000000,None,408000000,None,-291000000,559000000,333000000,6007000000,None,None,16000000,-1218000000,591000000,None,3084000000,-2271000000,2427000000,2443000000,-1809000000
2019-09-30,USD,3497000000,6563000000,1903000000,1915000000,2944000000,552000000,None,12000000,None,-293000000,46000000,293000000,6856000000,-303000000,None,12000000,-2126000000,474000000,None,-2602000000,-2356000000,2944000000,2956000000,-2600000000
2019-06-30,USD,3319000000,6307000000,1859000000,1874000000,2717000000,569000000,None,45000000,None,-312000000,138000000,312000000,6619000000,181000000,None,53000000,2600000000,604000000,None,1997000000,2067000000,2717000000,2965000000,1996000000
2019-03-31,USD,2811000000,5244000000,1626000000,1578000000,2238000000,525000000,None,49000000,None,-384000000,None,384000000,5628000000,-339000000,None,53000000,1515000000,395000000,None,1121000000,950000000,2238000000,1952000000,1120000000
2018-12-31,USD,2922000000,6114000000,2583000000,1864000000,1744000000,2033000000,252000000,968000000,None,-162000000,None,194000000,6114000000,131000000,None,8000000,1709000000,459000000,None,2922000000,1145000000,1744000000,1962000000,1250000000
2018-09-30,USD,3255000000,6678000000,2013000000,2037000000,2557000000,700000000,None,-3000000,None,-159000000,None,159000000,6837000000,189000000,None,20000000,2607000000,664000000,None,1944000000,1561000000,2557000000,2830000000,1943000000
2018-06-30,USD,3141000000,6127000000,1735000000,1738000000,2498000000,641000000,None,6000000,None,-178000000,None,178000000,6305000000,228000000,None,51000000,2556000000,680000000,None,1877000000,2151000000,2498000000,2785000000,1876000000
2018-03-31,USD,2936000000,5942000000,3175000000,1734000000,2316000000,618000000,None,3000000,None,-166000000,None,166000000,6108000000,342000000,None,53000000,2465000000,571000000,None,1895000000,1864000000,2316000000,2684000000,1894000000
