fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,62100000,775600000,713500000,510800000,159400000,191300000,None,279500000,700000,-23700000,700000,23700000,861000000,4500000,None,16800000,140100000,4800000,23700000,135400000,182000000,163800000,180600000,135300000
2022-09-30,USD,165000000,913700000,748700000,545700000,162900000,205100000,None,212700000,400000,-23100000,400000,23100000,906100000,1500000,None,16500000,133700000,19100000,23100000,114600000,46700000,156800000,173300000,114600000
2022-06-30,USD,149500000,773100000,623600000,458100000,147100000,167900000,None,167900000,100000,-17200000,100000,17200000,772200000,3400000,None,7900000,133200000,18100000,17200000,115200000,65900000,150400000,158300000,115100000
2022-03-31,USD,111200000,723600000,612400000,434900000,117000000,171700000,None,180100000,100000,-11900000,100000,11900000,722600000,2200000,None,8200000,107200000,14200000,11900000,93100000,72000000,119100000,127300000,93000000
2021-12-31,USD,63700000,662200000,598500000,422700000,115100000,171400000,None,250200000,0,-13200000,None,13200000,708000000,22600000,None,8800000,124600000,11800000,13700000,112700000,119400000,137800000,146600000,112800000
2021-09-30,USD,140500000,717000000,576500000,416500000,138400000,162100000,None,162100000,300000,-12300000,300000,12300000,722600000,14700000,None,9300000,140700000,-2800000,12300000,143600000,121200000,153000000,162300000,143500000
2021-06-30,USD,147400000,746900000,599500000,426400000,145400000,175100000,None,175100000,100000,-12400000,100000,12400000,746100000,3200000,None,7800000,136100000,17400000,12400000,118800000,129100000,148500000,156300000,118700000
2021-03-31,USD,122400000,694300000,571900000,396900000,131300000,166100000,None,176900000,0,-12300000,None,12300000,693900000,3500000,None,8100000,122300000,14300000,12300000,108200000,76000000,134600000,142700000,108000000
2020-12-31,USD,-37900000,675500000,37900000,407400000,117700000,161500000,None,37900000,100000,-12300000,100000,12300000,727600000,400000,None,8300000,105700000,12400000,12300000,-75800000,143000000,118000000,126300000,93300000
2020-09-30,USD,160400000,728400000,568000000,409200000,160400000,156200000,None,159800000,200000,-12900000,200000,12900000,728200000,12200000,None,8000000,159700000,12800000,12900000,146900000,171100000,172600000,180600000,146900000
2020-06-30,USD,96700000,589500000,492800000,342900000,96500000,150100000,None,150400000,100000,-13000000,100000,13000000,589600000,4400000,None,7500000,87900000,14200000,13000000,73700000,94100000,100900000,108400000,73700000
2020-03-31,USD,18600000,674700000,656100000,381600000,28900000,167900000,None,274500000,500000,-12900000,500000,12900000,673800000,-4000000,None,7700000,11900000,11500000,12900000,500000,-32400000,24800000,32500000,400000
2019-12-31,USD,40700000,628900000,588200000,400300000,143300000,170000000,None,272700000,700000,-13300000,700000,13300000,688700000,-2200000,None,7900000,97700000,17000000,13300000,80700000,135100000,111000000,118900000,80700000
2019-09-30,USD,167400000,748300000,580900000,412800000,168100000,167400000,None,168100000,400000,-15600000,400000,15600000,747500000,-2000000,None,7600000,150400000,18800000,15600000,131700000,91700000,166000000,173600000,131600000
2019-06-30,USD,144300000,731200000,586900000,410500000,145700000,175000000,None,176400000,400000,-13400000,400000,13400000,730700000,-700000,None,7800000,131500000,22200000,13400000,109400000,115000000,144900000,152700000,109300000
2019-03-31,USD,98700000,655000000,556300000,378100000,108000000,168900000,None,178200000,300000,-13700000,300000,13700000,200000,1100000,None,7900000,95300000,15100000,13700000,80300000,64900000,109000000,116900000,80200000
2018-12-31,USD,127600000,649100000,560800000,401900000,141400000,159100000,54400000,212900000,100000,-13700000,None,13700000,-300000,-500000,None,7700000,127100000,-5700000,13700000,132900000,107100000,140800000,148500000,132800000
2018-09-30,USD,124600000,711500000,573700000,402100000,142300000,167100000,None,171600000,400000,-14000000,None,14000000,800000,1900000,None,7800000,130100000,14100000,14000000,116100000,103900000,144100000,151900000,116000000
2018-06-30,USD,127400000,704700000,564500000,399100000,143400000,162200000,None,165400000,100000,-13400000,None,13400000,600000,1600000,None,10700000,131500000,17600000,13400000,114000000,64700000,144900000,155600000,113900000
2018-03-31,USD,72600000,613100000,527200000,355300000,98700000,159100000,None,171900000,200000,-12900000,None,12900000,-400000,400000,None,10100000,86000000,13800000,12900000,72400000,98300000,98900000,109000000,72200000
