fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,616900000,1418200000,801300000,801300000,273800000,295200000,None,343100000,None,-22500000,22500000,22500000,None,-1800000,None,81800000,251900000,25500000,None,226800000,464100000,274400000,356200000,226400000
2022-09-30,USD,577800000,1363600000,785800000,785800000,245200000,283700000,None,332600000,None,-22000000,22000000,22000000,None,5200000,None,80800000,231400000,53100000,None,178200000,-180900000,253400000,334200000,178300000
2022-06-30,USD,567200000,1355800000,788600000,788600000,229500000,286400000,None,337700000,None,-22500000,22500000,22500000,None,1000000,None,82700000,221500000,50200000,None,171300000,18200000,244000000,326700000,171300000
2022-03-31,USD,568400000,1321000000,752600000,752600000,223500000,291300000,None,344900000,None,-22300000,22300000,22300000,None,-1000000,None,86900000,203000000,-9600000,None,212600000,190700000,225300000,312200000,212600000
2021-12-31,USD,91800000,1352200000,1260400000,829600000,195100000,299600000,None,433600000,None,-23500000,23500000,23500000,1375700000,-1900000,None,134000000,172500000,10700000,23500000,161800000,192600000,196000000,330000000,161800000
2021-09-30,USD,168600000,1288100000,1119500000,787700000,189600000,279300000,None,334600000,None,-23800000,23800000,23800000,1311900000,-700000,None,125400000,167900000,33800000,23800000,134100000,90000000,191700000,317100000,134100000
2021-06-30,USD,86000000,1099800000,1013800000,663100000,104400000,320700000,None,353500000,None,-21200000,21200000,21200000,1121000000,6100000,None,83100000,92100000,27400000,21200000,64700000,72900000,113300000,196400000,64700000
2021-03-31,USD,82800000,770000000,687200000,492500000,135200000,168200000,None,197500000,None,-35700000,22300000,35700000,805700000,-1000000,None,29300000,101300000,16600000,35700000,84700000,89900000,137000000,166300000,84700000
2020-12-31,USD,156300000,829300000,673000000,493600000,143800000,171900000,None,183200000,None,-3400000,3400000,3400000,809300000,-2500000,None,28700000,141100000,9000000,3400000,132100000,188800000,144500000,173200000,132100000
2020-09-30,USD,121600000,744900000,623300000,458500000,122500000,158100000,None,168000000,None,-4100000,4100000,4100000,749000000,-1900000,None,29200000,119700000,25800000,4100000,93900000,138100000,123800000,153000000,93900000
2020-06-30,USD,109300000,739600000,630300000,460600000,109800000,163200000,None,172900000,None,-3700000,3700000,3700000,743300000,-1400000,None,29000000,107900000,14200000,3700000,93700000,102200000,111600000,140600000,93700000
2020-03-31,USD,73100000,780500000,707400000,492600000,104000000,188000000,None,217600000,None,-4100000,4100000,4100000,784600000,-1400000,None,29300000,101000000,18800000,4100000,82200000,18500000,105100000,134400000,82200000
2019-12-31,USD,135700000,834200000,698500000,505100000,133800000,195300000,None,195300000,None,-5700000,-1000000,4700000,834200000,-1500000,None,29300000,129500000,13800000,4700000,115700000,131700000,134200000,163500000,115700000
2019-09-30,USD,125100000,796700000,671600000,487700000,128700000,185800000,None,185800000,None,-5500000,5600000,5500000,802200000,-1700000,None,27900000,123400000,16700000,5500000,106700000,83100000,128900000,156800000,106700000
2019-06-30,USD,128500000,776600000,648100000,463600000,131900000,186500000,None,186500000,None,-5400000,5600000,5400000,782000000,-600000,None,27100000,127900000,23300000,5400000,104600000,106200000,133300000,160400000,104600000
2019-03-31,USD,66500000,739800000,673300000,463900000,97300000,184000000,None,211600000,None,-5400000,None,5400000,745200000,-1200000,None,27600000,92900000,17600000,5400000,75300000,98700000,98300000,125900000,75300000
2018-12-31,USD,114600000,748400000,633800000,459600000,111200000,177600000,None,177600000,None,-9400000,None,9400000,748400000,-1800000,None,29300000,107100000,16000000,5700000,91100000,5500000,111200000,145800000,91100000
2018-09-30,USD,102900000,719300000,616400000,446200000,105500000,173600000,None,173600000,None,-6000000,None,6000000,725300000,-2700000,None,27300000,100200000,9900000,6000000,90300000,96800000,106200000,133500000,90300000
2018-06-30,USD,114800000,732500000,617700000,447000000,111500000,174000000,None,174000000,None,-6700000,None,6700000,732500000,-3700000,None,27600000,104400000,18500000,6700000,85900000,28800000,111100000,138700000,85900000
2018-03-31,USD,91800000,695600000,603800000,438200000,88400000,169000000,None,169000000,None,-7100000,None,7100000,695600000,-2500000,None,28800000,82200000,15700000,7100000,66500000,86400000,89300000,118100000,66500000
