fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-06-30,USD,2820000000,14402000000,13737000000,11724000000,1239000000,1284000000,96000000,2116000000,24000000,-159000000,24000000,159000000,14561000000,11000000,None,582000000,1105000000,300000000,159000000,815000000,691000000,1264000000,1846000000,805000000
2021-06-30,USD,2732000000,12741000000,12111000000,10129000000,1321000000,1292000000,100000000,2015000000,14000000,-153000000,14000000,153000000,12894000000,11000000,None,583000000,1200000000,261000000,153000000,951000000,1222000000,1353000000,1936000000,939000000
2020-06-30,USD,2536000000,12467500000,9931500000,9932000000,994000000,1385000000,97000000,2237500000,22200000,-206900000,100000,207000000,12487300000,16000000,403000000,617100000,799000000,187000000,206900000,624000000,285000000,1006000000,1623100000,612000000
2019-06-30,USD,1799000000,9458200000,7659200000,7659000000,792000000,999000000,64000000,1140100000,16800000,-207900000,100000,208000000,175100000,3000000,306000000,44000000,602000000,172000000,207900000,436000000,416000000,810000000,854000000,430000000
