fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,1422000000,2233000000,811000000,1128000000,864000000,60000000,None,904000000,None,-176000000,310000000,176000000,2409000000,-190000000,None,263000000,549000000,124000000,176000000,477000000,497000000,725000000,988000000,425000000
2022-09-30,USD,1378000000,2211000000,833000000,1089000000,913000000,54000000,None,898000000,None,-176000000,1243000000,176000000,2387000000,-1097000000,None,258000000,-343000000,-152000000,176000000,-191000000,-289000000,-167000000,91000000,-191000000
2022-06-30,USD,1408000000,2252000000,844000000,1123000000,869000000,57000000,None,945000000,None,-161000000,8000000,161000000,2413000000,23000000,None,256000000,728000000,173000000,161000000,555000000,471000000,889000000,1145000000,555000000
2022-03-31,USD,1628000000,2356000000,728000000,1094000000,992000000,55000000,None,907000000,None,-103000000,1000000,103000000,2459000000,-58000000,None,254000000,822000000,165000000,103000000,657000000,632000000,925000000,1179000000,657000000
2021-12-31,USD,1438000000,2213000000,775000000,1028000000,880000000,52000000,None,960000000,None,-102000000,187000000,102000000,2315000000,1330000000,None,250000000,2107000000,580000000,102000000,1504000000,1537000000,2209000000,2459000000,1527000000
2021-09-30,USD,1438000000,2169000000,731000000,1017000000,878000000,52000000,None,924000000,None,-108000000,72000000,108000000,2277000000,54000000,None,253000000,820000000,187000000,108000000,633000000,601000000,928000000,1181000000,633000000
2021-06-30,USD,1301000000,2028000000,727000000,957000000,799000000,60000000,None,908000000,None,-106000000,100000000,106000000,2134000000,1239000000,None,251000000,1931000000,679000000,106000000,1252000000,1262000000,2037000000,2288000000,1252000000
2021-03-31,USD,1519000000,2322000000,803000000,1148000000,892000000,51000000,None,905000000,None,-107000000,88000000,107000000,2429000000,48000000,None,255000000,829000000,183000000,107000000,646000000,654000000,936000000,1191000000,646000000
2020-12-31,USD,666000000,2116000000,1205000000,1062000000,780000000,53000000,None,891000000,None,-112000000,1000000,112000000,2228000000,5000000,None,257000000,672000000,146000000,112000000,780000000,607000000,784000000,1041000000,526000000
2020-09-30,USD,1411000000,1930000000,519000000,948000000,627000000,43000000,None,784000000,None,-89000000,36000000,89000000,1930000000,44000000,None,180000000,579000000,189000000,89000000,390000000,438000000,668000000,848000000,390000000
2020-06-30,USD,1256000000,1882000000,626000000,970000000,744000000,40000000,None,651000000,None,-84000000,2000000,84000000,1966000000,11000000,None,157000000,668000000,145000000,84000000,523000000,535000000,752000000,909000000,523000000
2020-03-31,USD,1381000000,2043000000,662000000,965000000,882000000,49000000,None,677000000,None,-72000000,6000000,72000000,2115000000,20000000,None,157000000,828000000,178000000,72000000,650000000,560000000,900000000,1057000000,650000000
2019-12-31,USD,76000000,1591000000,1301000000,766000000,622000000,45000000,None,676000000,None,-71000000,8000000,71000000,1662000000,28000000,None,189000000,582000000,134000000,71000000,622000000,553000000,653000000,842000000,448000000
2019-09-30,USD,1336000000,1663000000,327000000,714000000,706000000,33000000,None,630000000,None,-72000000,8000000,72000000,1663000000,-2000000,None,158000000,632000000,103000000,72000000,529000000,490000000,704000000,862000000,529000000
2019-06-30,USD,1005000000,1563000000,558000000,708000000,680000000,41000000,None,618000000,None,-71000000,10000000,71000000,1634000000,9000000,None,157000000,622000000,150000000,71000000,472000000,453000000,693000000,850000000,472000000
2019-03-31,USD,995000000,1512000000,517000000,668000000,665000000,42000000,None,605000000,None,-71000000,62000000,71000000,1583000000,23000000,None,158000000,618000000,134000000,71000000,484000000,509000000,689000000,847000000,484000000
2018-12-31,USD,1057000000,1604000000,547000000,743000000,676000000,42000000,None,632000000,None,-71000000,None,71000000,1675000000,126000000,None,157000000,730000000,119000000,71000000,676000000,570000000,801000000,958000000,611000000
2018-09-30,USD,890000000,1397000000,507000000,621000000,602000000,37000000,None,598000000,None,-66000000,None,66000000,1463000000,12000000,None,148000000,547000000,89000000,66000000,458000000,449000000,613000000,761000000,458000000
2018-06-30,USD,1024000000,1556000000,532000000,659000000,655000000,39000000,None,591000000,None,-55000000,None,55000000,1556000000,6000000,None,143000000,604000000,149000000,55000000,455000000,380000000,659000000,802000000,455000000
2018-03-31,USD,1171000000,1580000000,409000000,105000000,650000000,33000000,105000000,575000000,None,-52000000,None,52000000,1580000000,15000000,None,138000000,607000000,143000000,52000000,464000000,497000000,659000000,797000000,464000000
