fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,8293105000,4764897000,1307141000,2669455000,935631000,1016203000,3567818000,516897000,233158000,2638351000,1220410000,1417941000,1423757000,61443000,1362314000,143608000,134478000,1268064000,1001978000,444265000,534211000,None,None,266086000,None,None,None,None,None,480617000,42286000,7025041000,6600281000,9001173000,3209000,522300000
2022-09-30,USD,8204805000,4696691000,1303048000,2649829000,862977000,1051642000,3546952000,485550000,243318000,2638767000,1225826000,1412941000,1419154000,72373000,1346781000,132243000,115913000,1389045000,1121717000,520198000,537802000,None,None,267328000,None,None,None,None,None,541768000,41034000,6815760000,6398631000,8699499000,3206000,523965000
2022-06-30,USD,8175012000,4696620000,1132039000,2469831000,885948000,1175587000,3518040000,464541000,237162000,2636055000,1223114000,1412941000,1401911000,64119000,1337792000,165254000,110390000,1365835000,1093608000,492858000,553014000,None,None,272226000,None,None,None,None,None,540489000,40056000,6809177000,6125751000,8377112000,3205000,526772000
2022-03-31,USD,8187459000,4743666000,1014786000,2732434000,821132000,1039780000,3480030000,407391000,235857000,2644041000,1232113000,1411928000,1783300000,65652000,1717648000,150320000,101488000,1320787000,1044361000,438256000,561581000,None,None,276426000,None,None,None,None,None,542447000,38185000,6866672000,5841440000,8103752000,3203000,529642000
2021-12-31,USD,7804784000,4682110000,1326462000,3076189000,593357000,896658000,3148477000,313753000,224785000,2404029000,1072386000,1331643000,1849146000,99419000,1749727000,115906000,80252000,1237833000,965076000,404263000,571579000,None,None,272757000,None,None,None,None,None,487884000,29508000,6566951000,5829253000,7809549000,3200000,529323000
2021-09-30,USD,7449408000,4383673000,1712671000,2936737000,471553000,849157000,3088645000,309574000,231696000,2397726000,1066083000,1331643000,1252321000,28255000,1224066000,126226000,88883000,1204411000,932240000,396229000,581799000,None,None,272171000,None,None,None,None,None,467620000,26550000,6244997000,5829241000,7488235000,3199000,529132000
2021-06-30,USD,7071543000,3950675000,1584239000,2553191000,382890000,909169000,3144415000,309178000,224906000,2389966000,1058323000,1331643000,1059985000,91033000,968952000,105425000,89394000,1166045000,887527000,362900000,597412000,None,None,278518000,None,None,None,None,None,446682000,26462000,5905498000,5829241000,7151030000,3198000,528857000
2021-03-31,USD,6534366000,3433872000,1178879000,2158987000,368402000,802509000,3124585000,312155000,213758000,2394735000,1063092000,1331643000,1043859000,63751000,980108000,103974000,88203000,1074929000,788861000,334076000,607391000,None,994000,286068000,None,None,None,None,None,398833000,28338000,5459437000,5828842000,6747268000,3196000,528439000
2020-12-31,USD,6202716000,3140955000,1180413000,2061767000,333085000,666012000,3086635000,314656000,204754000,2390689000,1059046000,1331643000,925645000,44291000,881354000,80091000,70475000,1041856000,749988000,296800000,619765000,None,994000,291868000,None,None,None,None,None,383332000,27432000,5160860000,5815423000,6432074000,3193000,528097000
2020-09-30,USD,5697683000,2825847000,1074730000,1674056000,318956000,740813000,2897614000,304687000,219428000,2391180000,1059537000,1331643000,None,20571000,599326000,92022000,70621000,1068362000,773763000,281522000,627619000,None,None,294599000,None,None,None,None,None,446703000,26318000,4629321000,5815423000,5960338000,3192000,527893000
