fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,12627979000,5048259000,108583000,108583000,4359126000,470974000,7625939000,4424041000,3014024000,930664000,46219000,884445000,None,None,None,110376000,158967000,13688731000,7063817000,5881157000,None,None,366721000,6624914000,2173377000,13143306000,None,4371653000,13143306000,383692000,201258000,-1060752000,None,-2375860000,624000,62353221
2022-09-30,USD,12238028000,4760756000,67060000,67060000,4137945000,473706000,7477272000,4343820000,2947861000,881102000,None,881102000,None,None,None,82045000,142769000,13443491000,6841479000,5574098000,None,None,360529000,6602012000,2169770000,4341544000,None,4370772000,4341544000,423999000,203912000,-1205463000,None,-2494833000,628000,62798821
2022-06-30,USD,12067689000,4799872000,253904000,253904000,4005384000,453784000,7267817000,4282413000,2878170000,881299000,None,881299000,None,None,None,86800000,138164000,13175119000,6413189000,5258712000,None,None,341705000,6761930000,2024921000,4639666000,None,4669833000,4639666000,417792000,205137000,-1107430000,None,-2391108000,638000,63752833
2022-03-31,USD,11760389000,4523381000,191546000,191546000,3845881000,404374000,7237008000,4236627000,2810080000,881773000,None,881773000,None,None,None,81580000,142590000,12088662000,6170873000,4943283000,None,None,334884000,5917789000,2033671000,3805782000,None,3827891000,3805782000,393762000,210499000,-328273000,None,-1636267000,659000,65919929
2021-12-31,USD,11718707000,4504262000,362113000,362113000,3686383000,386374000,7263641000,4213515000,2734523000,928536000,49196000,879340000,None,None,None,70092000,139112000,11785130000,5874615000,4695312000,None,None,337832000,5910515000,2039589000,11503956000,None,3826978000,11503956000,370217000,206568000,-66423000,None,-1365802000,670000,67029042
2021-09-30,USD,11789385000,4562209000,449302000,449302000,3646988000,393765000,7227176000,4201685000,2672954000,878872000,None,878872000,None,None,None,72154000,135504000,11930238000,5989754000,4608549000,None,None,336962000,5940484000,2065975000,3802146000,None,3826073000,3802146000,385982000,212591000,-140853000,None,-1430060000,677000,67684615
2021-06-30,USD,11949333000,4738347000,631618000,631618000,3647413000,386322000,7210986000,4164154000,2603442000,881207000,None,881207000,None,None,None,72994000,137296000,11731639000,5771612000,4583570000,None,None,333624000,5960027000,2080891000,3800354000,None,3825177000,3800354000,355976000,210465000,217694000,None,-1075769000,691000,69132589
2021-03-31,USD,11850887000,4687639000,610880000,610880000,3622201000,380611000,7163248000,4112897000,2538171000,879466000,None,879466000,None,None,None,73947000,129789000,11857864000,5903078000,4318462000,None,299880000,629214000,5954786000,2091066000,4124168000,299880000,3824288000,4124168000,355793000,203370000,-6977000,None,-1275409000,697000,69734990
2020-12-31,USD,11596642000,4499787000,465640000,465640000,3653195000,331194000,7153161000,4094918000,2464993000,937336000,56306000,881030000,None,None,None,50658000,125780000,11456384000,5262417000,4184662000,None,8273217000,8273217000,6193967000,2041469000,4123217000,0,4123217000,12396434000,297393000,196160000,140258000,None,-1139139000,711000,71123109
2020-09-30,USD,12503951000,5533441000,1627098000,1627098000,3527495000,333533000,6970510000,4072897000,2424168000,873717000,None,873717000,None,None,None,45315000,109999000,11794726000,5669384000,4083805000,None,499783000,499783000,6125342000,1959179000,4622207000,499783000,4122424000,4622207000,341553000,188095000,709225000,None,-578172000,733000,73272379
