fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,51837000000,3804000000,535000000,535000000,1314000000,1668000000,49102000000,2491000000,1651000000,43255000000,23183000000,20072000000,1175000000,1048000000,None,471000000,1252000000,26712000000,8076000000,5206000000,None,895000000,304000000,20388000000,618000000,11568000000,496000000,11072000000,11872000000,685000000,1825000000,25126000000,None,3539000000,14000000,1408394293
2022-09-30,USD,51440000000,4325000000,925000000,925000000,1438000000,1631000000,48120000000,2483000000,None,43323000000,23299000000,20024000000,254000000,121000000,None,331000000,1196000000,26339000000,7233000000,5284000000,None,0,192000000,20833000000,624000000,11561000000,0,11561000000,13131000000,675000000,1800000000,25102000000,None,3367000000,14000000,1416251307
2022-06-30,USD,51428000000,3771000000,552000000,552000000,1239000000,1471000000,48624000000,2446000000,None,43937000000,23774000000,20163000000,286000000,124000000,None,509000000,1159000000,26037000000,6761000000,4950000000,None,0,185000000,20934000000,632000000,11555000000,0,11555000000,13124000000,560000000,1714000000,25391000000,None,3471000000,14000000,1416072925
2022-03-31,USD,51244000000,3490000000,592000000,592000000,1045000000,1358000000,48623000000,2436000000,None,44132000000,23889000000,20243000000,305000000,30000000,None,495000000,1119000000,25733000000,6448000000,4510000000,None,0,174000000,20876000000,615000000,11584000000,0,11584000000,13108000000,767000000,1647000000,25511000000,None,3518000000,14000000,1418462239
2021-12-31,USD,50598000000,3057000000,567000000,567000000,894000000,1274000000,48218000000,2494000000,1349000000,44038000000,23856000000,20182000000,177000000,31000000,None,322000000,937000000,25626000000,6485000000,4316000000,None,304000000,70000000,20671000000,621000000,11733000000,155000000,11578000000,11803000000,613000000,1577000000,24972000000,None,3199000000,14000000,1418119197
2021-09-30,USD,50330000000,2803000000,200000000,200000000,972000000,1261000000,48188000000,2425000000,None,44076000000,23883000000,20193000000,256000000,86000000,85000000,370000000,901000000,25925000000,6795000000,4072000000,None,998000000,942000000,20513000000,555000000,11727000000,0,11727000000,12669000000,462000000,1463000000,24405000000,None,2621000000,14000000,1417914437
2021-06-30,USD,50344000000,2616000000,167000000,167000000,897000000,1162000000,48415000000,2420000000,None,44255000000,23983000000,20272000000,231000000,87000000,86000000,390000000,926000000,26101000000,6917000000,3976000000,None,1323000000,1271000000,20600000000,552000000,11721000000,0,11721000000,12992000000,455000000,1491000000,24242000000,None,2357000000,14000000,1417441055
2021-03-31,USD,50403000000,2665000000,335000000,335000000,841000000,1149000000,48687000000,2261000000,None,44158000000,23949000000,20209000000,272000000,88000000,88000000,448000000,1187000000,26332000000,7225000000,3871000000,None,1750000000,304000000,20404000000,367000000,13465000000,1750000000,11715000000,13465000000,467000000,1367000000,24070000000,None,2174000000,14000000,1417325379
2020-12-31,USD,49779000000,2388000000,240000000,240000000,762000000,1144000000,48048000000,2212000000,1020000000,44152000000,23968000000,20184000000,145000000,88000000,88000000,242000000,894000000,25949000000,7694000000,3740000000,None,2345000000,2461000000,19302000000,298000000,13488000000,2345000000,11143000000,13488000000,416000000,1119000000,23829000000,None,2061000000,14000000,1407260676
2020-09-30,USD,49381000000,2416000000,191000000,191000000,824000000,1118000000,47634000000,2092000000,None,43863000000,23834000000,20029000000,117000000,90000000,90000000,283000000,889000000,26084000000,7329000000,3517000000,None,2182000000,295000000,19757000000,259000000,13554000000,1847000000,11707000000,13849000000,403000000,1103000000,23296000000,None,1845000000,14000000,1407253294
