fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,347000000,8223000000,7876000000,6992000000,105000000,629000000,None,864000000,None,-27000000,27000000,27000000,7917000000,None,None,47000000,78000000,22000000,27000000,56000000,81000000,105000000,152000000,56000000
2022-09-30,USD,574000000,7927000000,7353000000,6748000000,335000000,560000000,None,621000000,None,-28000000,28000000,28000000,7636000000,None,None,45000000,307000000,77000000,28000000,230000000,173000000,335000000,380000000,230000000
2022-06-30,USD,587000000,8054000000,7467000000,6872000000,361000000,551000000,None,606000000,None,-27000000,27000000,27000000,7799000000,None,None,44000000,334000000,86000000,27000000,248000000,201000000,361000000,405000000,248000000
2022-03-31,USD,596000000,7770000000,7174000000,6563000000,372000000,571000000,None,627000000,None,-28000000,28000000,28000000,7531000000,None,None,40000000,344000000,86000000,28000000,258000000,182000000,372000000,412000000,258000000
2021-12-31,USD,433000000,7409000000,6976000000,6362000000,191000000,579000000,None,612000000,None,-30000000,30000000,30000000,7141000000,-25000000,None,35000000,136000000,33000000,55000000,103000000,81000000,166000000,201000000,103000000
2021-09-30,USD,427000000,7040000000,6613000000,6049000000,221000000,532000000,None,566000000,None,-30000000,30000000,30000000,6800000000,0,None,32000000,191000000,48000000,30000000,143000000,134000000,221000000,253000000,143000000
2021-06-30,USD,466000000,6800000000,6334000000,5819000000,273000000,484000000,None,523000000,None,-30000000,30000000,30000000,6583000000,0,None,31000000,243000000,58000000,30000000,185000000,185000000,273000000,304000000,185000000
2021-03-31,USD,542000000,6522000000,5980000000,5474000000,335000000,473000000,None,526000000,None,-30000000,30000000,30000000,6306000000,0,None,33000000,305000000,77000000,30000000,228000000,217000000,335000000,368000000,228000000
2020-12-31,USD,797000000,5235000000,-10850000000,4408000000,91000000,450000000,None,473000000,None,-30000000,30000000,30000000,-13454000000,-10000000,None,24000000,51000000,17000000,40000000,34000000,34000000,81000000,105000000,34000000
2020-09-30,USD,532000000,5021000000,4489000000,4098000000,289000000,368000000,None,394000000,None,-27000000,27000000,27000000,4768000000,0,None,23000000,262000000,77000000,27000000,185000000,190000000,289000000,312000000,185000000
2020-06-30,USD,654000000,4618000000,3964000000,3598000000,424000000,345000000,None,368000000,None,-24000000,24000000,24000000,4367000000,-5000000,None,21000000,395000000,119000000,29000000,276000000,323000000,419000000,440000000,276000000
2020-03-31,USD,496000000,4549000000,4053000000,3716000000,274000000,317000000,None,341000000,None,-21000000,21000000,21000000,4304000000,0,None,20000000,253000000,75000000,21000000,178000000,159000000,274000000,294000000,178000000
2019-12-31,USD,578000000,4274000000,3696000000,3545000000,242000000,343000000,None,346000000,None,-20000000,20000000,20000000,4123000000,0,None,21000000,222000000,54000000,20000000,578000000,167000000,242000000,263000000,168000000
2019-09-30,USD,561000000,4243000000,3682000000,3523000000,257000000,323000000,None,344000000,None,-22000000,22000000,22000000,4084000000,-2000000,None,21000000,233000000,58000000,22000000,175000000,175000000,255000000,276000000,175000000
2019-06-30,USD,583000000,4193000000,3610000000,3466000000,265000000,328000000,None,350000000,None,-22000000,22000000,22000000,4049000000,14000000,None,22000000,257000000,61000000,22000000,196000000,204000000,279000000,301000000,196000000
2019-03-31,USD,581000000,4119000000,3538000000,3371000000,280000000,302000000,None,327000000,None,-23000000,23000000,23000000,3955000000,3000000,None,25000000,260000000,62000000,20000000,198000000,203000000,283000000,308000000,198000000
2018-12-31,USD,664000000,4664000000,4000000000,3974000000,272000000,335000000,None,52000000,None,-24000000,None,24000000,-52000000,8000000,None,23000000,256000000,55000000,21000000,664000000,203000000,280000000,303000000,201000000
2018-09-30,USD,566000000,4697000000,4131000000,4098000000,295000000,311000000,None,299000000,None,-26000000,None,26000000,4374000000,-10000000,None,25000000,259000000,62000000,26000000,197000000,198000000,285000000,310000000,197000000
2018-06-30,USD,673000000,4883000000,4210000000,4173000000,342000000,335000000,None,360000000,None,-32000000,None,32000000,0,-5000000,None,25000000,305000000,103000000,32000000,202000000,203000000,337000000,362000000,202000000
2018-03-31,USD,615000000,4646000000,4031000000,120000000,222000000,352000000,None,386000000,None,-33000000,None,33000000,-10000000,-10000000,None,26000000,179000000,72000000,43000000,107000000,101000000,212000000,238000000,107000000
