fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,2424000000,3633000000,1209000000,539000000,1459000000,17000000,None,2233000000,None,-199000000,None,199000000,3832000000,44000000,None,2000000,1304000000,286000000,138000000,1004000000,950000000,1459000000,1461000000,1018000000
2022-09-30,USD,2524000000,3729000000,1205000000,438000000,1579000000,8000000,None,2297000000,None,-193000000,-268000000,-75000000,3922000000,37000000,None,3000000,1423000000,312000000,-75000000,1111000000,1129000000,1579000000,1351000000,1111000000
2022-06-30,USD,2630000000,3773000000,1143000000,446000000,1703000000,13000000,None,1996000000,None,-171000000,-210000000,-39000000,3944000000,26000000,None,369000000,1558000000,380000000,-39000000,1178000000,1217000000,1703000000,2098000000,1178000000
2022-03-31,USD,2202000000,3261000000,1059000000,331000000,1282000000,36000000,None,2140000000,None,-179000000,-203000000,-24000000,3440000000,26000000,None,360000000,1129000000,270000000,-24000000,859000000,890000000,1282000000,1668000000,859000000
2021-12-31,USD,3427000000,3427000000,1062000000,381000000,1366000000,35000000,None,2072000000,None,-180000000,None,180000000,3427000000,39000000,340000000,360000000,1205000000,271000000,-10000000,1366000000,1060000000,1366000000,1745000000,934000000
2021-09-30,USD,2284000000,3175000000,891000000,247000000,1436000000,13000000,None,1809000000,None,-177000000,-173000000,4000000,3352000000,None,367000000,367000000,1279000000,311000000,4000000,968000000,985000000,1436000000,1823000000,968000000
2021-06-30,USD,2359000000,3176000000,817000000,194000000,1691000000,27000000,None,959000000,None,-181000000,-177000000,4000000,3357000000,20000000,348000000,348000000,1530000000,357000000,4000000,1173000000,1152000000,1691000000,2059000000,1173000000
2021-03-31,USD,1790000000,2632000000,842000000,190000000,1101000000,32000000,None,1741000000,None,-184000000,-182000000,2000000,2816000000,20000000,345000000,345000000,937000000,231000000,2000000,706000000,774000000,1101000000,1466000000,706000000
2020-12-31,USD,2825000000,2825000000,848000000,297000000,1215000000,-3000000,None,1605000000,None,-189000000,None,189000000,2825000000,-10000000,364000000,347000000,994000000,234000000,49000000,1215000000,780000000,1215000000,1530000000,760000000
2020-09-30,USD,1748000000,2461000000,713000000,119000000,1141000000,20000000,None,1527000000,None,-187000000,-183000000,4000000,2648000000,14000000,348000000,348000000,968000000,232000000,4000000,736000000,770000000,1141000000,1503000000,736000000
2020-06-30,USD,1478000000,2064000000,586000000,91000000,828000000,-12000000,None,1415000000,None,-191000000,-190000000,1000000,2255000000,15000000,344000000,344000000,652000000,153000000,1000000,499000000,519000000,828000000,1187000000,499000000
2020-03-31,USD,1864000000,2686000000,822000000,192000000,1178000000,24000000,None,1683000000,None,-187000000,-193000000,-6000000,2873000000,None,344000000,344000000,1013000000,243000000,-6000000,770000000,773000000,1178000000,1544000000,770000000
2019-12-31,USD,2885000000,2885000000,1023000000,355000000,1154000000,31000000,None,1654000000,None,-189000000,189000000,189000000,2885000000,16000000,344000000,344000000,981000000,210000000,12000000,1154000000,717000000,1154000000,1514000000,771000000
2019-09-30,USD,2104000000,2978000000,874000000,223000000,1287000000,13000000,None,1691000000,None,-186000000,186000000,-12000000,2978000000,24000000,338000000,338000000,1125000000,269000000,-12000000,856000000,863000000,1287000000,1649000000,856000000
2019-06-30,USD,2162000000,3061000000,899000000,234000000,1305000000,17000000,None,1756000000,None,-184000000,184000000,1000000,3061000000,25000000,337000000,337000000,1146000000,276000000,1000000,870000000,874000000,1305000000,1667000000,870000000
2019-03-31,USD,2113000000,3031000000,918000000,233000000,1219000000,13000000,None,1794000000,None,-178000000,None,9000000,3040000000,23000000,330000000,330000000,1064000000,230000000,9000000,834000000,836000000,1219000000,1572000000,834000000
2018-12-31,USD,3143000000,3143000000,1075000000,398000000,1249000000,13000000,None,1894000000,None,-621000000,None,171000000,3143000000,20000000,345000000,345000000,1098000000,255000000,-18000000,1249000000,700000000,1249000000,1614000000,843000000
2018-09-30,USD,2134000000,3110000000,976000000,268000000,1293000000,13000000,None,1836000000,None,3000000,None,-3000000,3129000000,19000000,334000000,334000000,1150000000,256000000,-3000000,894000000,901000000,1293000000,1646000000,894000000
2018-06-30,USD,2151000000,3102000000,951000000,270000000,1283000000,12000000,None,1819000000,None,128000000,None,-128000000,3102000000,18000000,329000000,329000000,1144000000,267000000,-128000000,877000000,881000000,1283000000,1630000000,877000000
2018-03-31,USD,4684000000,2876000000,951000000,255000000,1044000000,696000000,None,1832000000,None,-149000000,None,149000000,2908000000,17000000,323000000,323000000,912000000,217000000,149000000,695000000,596000000,1044000000,1384000000,695000000
