fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,704000000,3937000000,3233000000,None,-353000000,1035000000,None,1057000000,None,1056000000,3197000000,2141000000,2862000000,None,None,22000000,685000000,142000000,2141000000,-3708000000,1204000000,2826000000,2848000000,543000000
2022-09-30,USD,660000000,4309000000,3649000000,None,-979000000,942000000,None,1639000000,None,926000000,1984000000,1058000000,3353000000,None,None,17000000,630000000,242000000,1058000000,-4900000000,-932000000,1688000000,1705000000,388000000
2022-06-30,USD,1048000000,4207000000,3159000000,None,79000000,952000000,None,969000000,None,824000000,1159000000,335000000,3430000000,None,None,17000000,1100000000,231000000,335000000,-3264000000,-557000000,1435000000,1452000000,869000000
2022-03-31,USD,916000000,3924000000,3008000000,370000000,-22000000,921000000,None,938000000,None,698000000,778000000,80000000,3228000000,None,None,17000000,926000000,153000000,80000000,-3181000000,-895000000,1006000000,1023000000,773000000
2021-12-31,USD,1082000000,3572000000,2950000000,None,117000000,946000000,None,965000000,None,677000000,729000000,52000000,3338000000,None,None,19000000,1059000000,196000000,52000000,4000000,653000000,1111000000,1130000000,863000000
2021-09-30,USD,1336000000,4209000000,2873000000,423000000,440000000,877000000,None,896000000,None,641000000,693000000,52000000,3394000000,None,None,19000000,1166000000,219000000,52000000,-2693000000,614000000,1218000000,1237000000,947000000
2021-06-30,USD,1445000000,4137000000,2692000000,None,553000000,872000000,None,892000000,None,645000000,685000000,40000000,3315000000,None,None,20000000,1263000000,241000000,40000000,-2466000000,1171000000,1303000000,1323000000,1022000000
2021-03-31,USD,1245000000,4013000000,2768000000,None,374000000,847000000,None,871000000,None,655000000,738000000,83000000,3266000000,None,None,24000000,1148000000,221000000,83000000,-2698000000,93000000,1231000000,1255000000,927000000
2020-12-31,USD,937000000,4207000000,2940000000,None,-28000000,939000000,None,965000000,41000000,680000000,776000000,96000000,3163000000,41000000,None,26000000,898000000,148000000,96000000,-34000000,1124000000,994000000,1020000000,750000000
2020-09-30,USD,1121000000,3811000000,2690000000,None,247000000,848000000,None,874000000,27000000,703000000,820000000,117000000,3144000000,27000000,None,26000000,1150000000,213000000,117000000,-2620000000,1521000000,1267000000,1293000000,937000000
2020-06-30,USD,984000000,3813000000,2829000000,None,119000000,839000000,None,865000000,54000000,780000000,943000000,163000000,3230000000,54000000,None,26000000,1166000000,216000000,163000000,-2729000000,1834000000,1329000000,1355000000,950000000
2020-03-31,USD,1096000000,3977000000,2881000000,None,237000000,833000000,None,859000000,-38000000,814000000,1570000000,756000000,3294000000,-38000000,None,26000000,1245000000,265000000,756000000,-2778000000,796000000,2001000000,2027000000,980000000
2019-12-31,USD,1813000000,4776000000,2956000000,None,876000000,909000000,None,937000000,17000000,815000000,1721000000,906000000,3946000000,17000000,None,28000000,1813000000,373000000,906000000,-2444000000,1695000000,2719000000,2747000000,1440000000
2019-09-30,USD,1308000000,3882000000,2574000000,None,394000000,810000000,None,914000000,3000000,730000000,1942000000,1212000000,3128000000,3000000,None,32000000,1284000000,246000000,1212000000,-2439000000,833000000,2496000000,2528000000,1038000000
2019-06-30,USD,1291000000,3930000000,2639000000,None,422000000,835000000,None,869000000,10000000,802000000,1965000000,1163000000,3112000000,10000000,None,32000000,1281000000,264000000,1163000000,-2479000000,1319000000,2444000000,2476000000,1017000000
2019-03-31,USD,1160000000,3866000000,2706000000,None,337000000,790000000,None,823000000,26000000,841000000,1920000000,1079000000,3032000000,26000000,None,29000000,1183000000,237000000,1079000000,-2573000000,1217000000,2262000000,2291000000,946000000
2018-12-31,USD,1044000000,2818000000,2987000000,979000000,63000000,943000000,None,981000000,-24000000,885000000,1864000000,979000000,3146000000,-24000000,None,35000000,1031000000,150000000,979000000,-3098000000,693000000,2010000000,2045000000,881000000
2018-09-30,USD,1710000000,4445000000,2735000000,740000000,-529000000,2189000000,None,2239000000,10000000,891000000,1634000000,743000000,3168000000,10000000,None,48000000,1331000000,220000000,743000000,-3477000000,923000000,2074000000,2122000000,1111000000
2018-06-30,USD,1777000000,4521000000,2744000000,634000000,-502000000,2227000000,None,2279000000,12000000,916000000,1553000000,637000000,3210000000,12000000,None,48000000,1389000000,286000000,637000000,-3523000000,651000000,2026000000,2074000000,1103000000
2018-03-31,USD,1874000000,4608000000,2734000000,457000000,-407000000,2230000000,None,2281000000,-11000000,919000000,1381000000,462000000,3270000000,-11000000,None,49000000,1453000000,282000000,462000000,-3439000000,1187000000,1915000000,1964000000,1171000000
