fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,11241165000,38659000,38659000,38659000,64312000,None,2427289000,2340399000,None,None,None,None,10954025000,42290000,None,None,None,5030746000,4414903000,None,None,None,4414903000,615843000,None,8829806000,20000000,None,8829806000,None,None,6005089000,None,-1188854000,21823000,115480336
2022-09-30,USD,11338227000,105510000,38996000,38996000,64312000,None,2376630000,2288888000,None,None,None,None,10957820000,42442000,None,81072000,None,5166327000,4519151000,None,None,None,4519151000,647176000,None,9038302000,125000000,None,9038302000,2000000,None,5967745000,None,-1219599000,21297000,115447252
2022-06-30,USD,11280401000,60568000,60568000,60568000,41298000,None,2327727000,2239351000,None,None,None,None,10827231000,42476000,None,161134000,None,5089882000,4518314000,None,None,None,4518314000,571568000,None,9036628000,None,None,9036628000,2000000,None,5983274000,None,-1199216000,23555000,115438832
2022-03-31,USD,11199075000,60371000,60371000,60371000,29279000,None,2282948000,2193716000,None,None,None,None,10862858000,42732000,None,58653000,None,5068856000,4537505000,None,None,None,4537505000,531351000,None,9075010000,20000000,None,9075010000,2000000,None,5919947000,None,-1268827000,28008000,115337466
2021-12-31,USD,11285182000,54302000,54302000,54302000,24015000,None,2315610000,2225783000,None,900000,900000,None,10867274000,42827000,42827000,33469000,None,5101090000,584400000,None,None,None,4516690000,4516690000,None,13550070000,None,None,13550070000,-3932290000,None,5965177000,None,-1255807000,31336000,115336876
2021-09-30,USD,11254132000,72252000,29811000,29811000,29115000,None,2304694000,2214152000,None,None,None,None,10902694000,42842000,None,54151000,None,5139479000,623592000,None,None,None,25000000,4515887000,None,9081774000,25000000,None,9081774000,598592000,None,5897148000,None,-1309511000,1149000,115138323
2021-06-30,USD,11242120000,31881000,31881000,31881000,35050000,None,2374290000,2283057000,None,None,None,None,10950339000,42933000,None,11123000,None,5099761000,826524000,None,None,None,280000000,4273237000,None,9106474000,280000000,None,9106474000,546524000,None,5918715000,None,-1272694000,1147000,114919922
2021-03-31,USD,11192378000,32620000,32620000,32620000,34548000,None,2343671000,2251560000,None,None,None,None,10935178000,43211000,None,10755000,None,5155017000,882432000,None,None,None,385000000,4272585000,None,9315170000,385000000,None,9315170000,497432000,None,5804716000,None,-1367347000,1142000,114408949
2020-12-31,USD,11194791000,25198000,25198000,25198000,60993000,None,2305383000,2212658000,None,1300000,1300000,None,10896274000,43325000,None,10417000,None,5090986000,19000000,None,None,None,172000000,4390712000,None,13688136000,172000000,None,13688136000,528274000,None,5871633000,None,-1294182000,1141000,114373727
2020-09-30,USD,11128704000,18407000,18407000,18407000,34548000,None,2223595000,2130028000,None,None,None,None,10908016000,43467000,None,9182000,None,4995608000,570014000,None,None,None,None,4425594000,None,8851188000,None,None,8851188000,570014000,None,5904072000,None,-1258072000,1140000,114369812
2020-06-30,USD,11131313000,19667000,19667000,19667000,34548000,None,2201669000,2107479000,None,None,None,None,10920305000,43590000,None,15927000,None,4946403000,563795000,None,None,None,90000000,4382608000,None,8945216000,90000000,None,8945216000,473795000,None,5954834000,None,-1202536000,1140000,114365203
2020-03-31,USD,11155977000,34508000,34508000,34508000,34548000,None,2166616000,2069530000,None,None,None,None,10947788000,43686000,None,14539000,None,4929145000,445452000,None,None,None,None,4494960000,None,8967386000,None,None,8967386000,445452000,None,5997419000,None,-1160944000,1140000,114279662
2019-12-31,USD,11230450000,20476000,20476000,20476000,34548000,None,2120155000,2022181000,None,2600000,2600000,None,10946333000,43674000,None,50065000,None,4926860000,19000,None,None,None,137805000,4468729000,None,13363794000,137805000,None,13363794000,472262000,None,6068565000,None,-1085479000,1140000,114246393
2019-09-30,USD,11247754000,25826000,25826000,25826000,63669000,None,2096794000,1999978000,None,None,None,None,10956440000,43816000,None,39376000,None,4997488000,521374000,None,None,None,30497000,4489770000,None,8952228000,30497000,None,8952228000,521374000,None,6016452000,None,-1119714000,1138000,114065859
