fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,29499000000,7453000000,1671000000,1671000000,2904000000,1721000000,23472000000,15371000000,14147000000,3423000000,1029000000,2394000000,1038000000,360000000,None,1157000000,2179000000,17224000000,5175000000,1804000000,2569000000,224000000,224000000,16262000000,906000000,6324000000,224000000,6100000000,6911000000,3090000000,4955000000,12008000000,20532000000,16778000000,910000000,843000000
2022-09-30,USD,28735000000,7804000000,1630000000,1630000000,2951000000,1620000000,20931000000,14645000000,13348000000,3417000000,1049000000,2368000000,None,None,None,1603000000,1871000000,17187000000,5167000000,1808000000,2168000000,208000000,305000000,16165000000,745000000,6525000000,208000000,5900000000,7478000000,2619000000,4910000000,11284000000,20528000000,17044000000,910000000,843000000
2022-06-30,USD,29718000000,7883000000,1629000000,1629000000,2835000000,1786000000,21835000000,15350000000,13499000000,3477000000,1088000000,2389000000,None,None,None,1633000000,2026000000,17736000000,5530000000,1934000000,2085000000,121000000,217000000,16349000000,774000000,6677000000,121000000,6400000000,7572000000,2893000000,4941000000,11734000000,20509000000,16837000000,910000000,843000000
2022-03-31,USD,30257000000,7861000000,2016000000,2016000000,2618000000,1910000000,22396000000,15780000000,14010000000,3526000000,1118000000,2408000000,None,None,None,1317000000,2060000000,17628000000,5061000000,1849000000,2436000000,120000000,213000000,16382000000,769000000,6839000000,145000000,7300000000,7728000000,2389000000,5108000000,12395000000,20419000000,16737000000,908000000,843000000
2021-12-31,USD,30154000000,7659000000,2148000000,2148000000,2481000000,2004000000,23728000000,15804000000,13969000000,3569000000,1148000000,2421000000,882000000,328000000,None,1026000000,2056000000,17609000000,4806000000,1612000000,2623000000,55000000,149000000,16660000000,968000000,8355000000,55000000,8300000000,7829000000,2478000000,5192000000,12333000000,20263000000,16389000000,907000000,849000000
2021-09-30,USD,29706000000,7679000000,2212000000,2212000000,2463000000,2114000000,22027000000,15383000000,13857000000,3617000000,1192000000,2425000000,None,None,None,890000000,1965000000,17351000000,4337000000,1396000000,2624000000,50000000,146000000,16885000000,722000000,7019000000,50000000,8400000000,7791000000,2286000000,5266000000,12145000000,20011000000,16110000000,907000000,852000000
2021-06-30,USD,29806000000,7648000000,2320000000,2320000000,2387000000,2057000000,22517000000,15455000000,13657000000,3661000000,1228000000,2433000000,None,None,None,884000000,1991000000,17664000000,4624000000,1312000000,2628000000,353000000,447000000,16826000000,712000000,7025000000,353000000,8500000000,8090000000,2338000000,5292000000,11960000000,19986000000,15739000000,907000000,844000000
2021-03-31,USD,30143000000,8103000000,2868000000,2868000000,2361000000,1900000000,22398000000,15364000000,13514000000,3688000000,1259000000,2429000000,None,None,None,974000000,1996000000,16585000000,3513000000,1272000000,2617000000,154000000,243000000,16809000000,700000000,7650000000,154000000,8700000000,8504000000,1471000000,4689000000,13369000000,19934000000,16509000000,864000000,766000000
2020-12-31,USD,30775000000,8004000000,2672000000,2672000000,2481000000,2133000000,23711000000,15742000000,13663000000,3768000000,1308000000,2460000000,706000000,435000000,None,761000000,2140000000,17327000000,3767000000,1174000000,1359000000,156000000,75000000,18127000000,163000000,9471000000,71000000,9400000000,75000000,1805000000,5192000000,13257000000,19928000000,16120000000,863000000,764000000
2020-09-30,USD,30267000000,8058000000,2514000000,2514000000,2581000000,2099000000,22209000000,15449000000,13874000000,3759000000,1332000000,2427000000,354000000,354000000,354000000,864000000,1474000000,17410000000,3849000000,1176000000,2634000000,256000000,345000000,17441000000,695000000,7822000000,256000000,9200000000,8773000000,1821000000,5072000000,12660000000,19926000000,16065000000,861000000,760000000
2020-06-30,USD,27546000000,6846000000,2158000000,2158000000,2235000000,1712000000,20700000000,14691000000,13476000000,2997000000,1072000000,1925000000,329000000,329000000,None,741000000,1417000000,15413000000,3020000000,1109000000,2168000000,12000000,91000000,16005000000,690000000,7797000000,12000000,8900000000,8499000000,1512000000,3928000000,12049000000,19924000000,15847000000,860000000,759000000
2020-03-31,USD,27859000000,6946000000,2025000000,2025000000,2347000000,1708000000,20913000000,14932000000,13187000000,3067000000,1149000000,1918000000,320000000,320000000,None,866000000,1413000000,15572000000,3191000000,1250000000,2199000000,12000000,87000000,15813000000,635000000,7815000000,12000000,8500000000,8462000000,1493000000,3895000000,12198000000,19918000000,16114000000,859000000,760000000
