fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,158864000000,42443000000,6220000000,6994000000,10617000000,9108000000,113818000000,15170000000,13946000000,90663000000,36823000000,53840000000,858000000,2603000000,774000000,4964000000,6156000000,84650000000,39114000000,9896000000,14598000000,1220000000,625000000,45536000000,1586000000,31289000000,595000000,None,31914000000,27161000000,8449000000,72632000000,15530000000,52269000000,37798000000,1465900000
2021-12-31,USD,161404000000,42050000000,7832000000,8797000000,9178000000,9661000000,116506000000,14972000000,12665000000,92952000000,38516000000,54436000000,1035000000,2848000000,965000000,4018000000,6624000000,86705000000,35449000000,8751000000,13720000000,158000000,134000000,51256000000,1657000000,31351000000,24000000,None,31485000000,12820000000,10417000000,73068000000,12727000000,50265000000,37445000000,1491400000
2020-12-31,USD,162153000000,43376000000,8802000000,9683000000,9411000000,9254000000,115633000000,14962000000,11384000000,94824000000,40539000000,54285000000,1122000000,3144000000,881000000,5978000000,3967000000,88269000000,35848000000,8639000000,25778000000,797000000,247000000,52421000000,1516000000,31576000000,550000000,None,31823000000,13523000000,9537000000,72163000000,10407000000,49423000000,36930000000,1497300000
2019-12-31,USD,139615000000,61577000000,4937000000,7378000000,9047000000,8743000000,98524000000,10322000000,9755000000,61082000000,24473000000,36609000000,56000000,3477000000,0,2565000000,1919000000,95289000000,46594000000,7816000000,23824000000,5551000000,2293000000,58660000000,2688000000,40959000000,3258000000,None,43252000000,11737000000,7414000000,41774000000,32626000000,61594000000,23019000000,856600000
2018-12-31,USD,134211000000,35503000000,3693000000,6152000000,10083000000,14271000000,95181000000,12297000000,11787000000,74536000000,26424000000,48112000000,85000000,3023000000,2459000000,1511000000,7206000000,93492000000,31368000000,11080000000,21578000000,4345000000,1469000000,67193000000,None,44068000000,2876000000,None,45537000000,10223000000,11845000000,38446000000,32482000000,57823000000,22514000000,829800000
