fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,892500000,1479600000,1519200000,637400000,290900000,499800000,101200000,986100000,None,-32100000,32100000,32100000,1511700000,-1800000,21900000,116600000,257000000,29800000,32100000,227200000,355200000,290900000,405700000,227200000
2022-09-30,USD,845400000,1429600000,1101900000,610600000,251900000,491300000,101100000,592400000,None,-26400000,26400000,26400000,1456000000,-8000000,19700000,115000000,217500000,27600000,26400000,189900000,78300000,251900000,358900000,189900000
2021-12-31,USD,794000000,1374800000,1419900000,580800000,201600000,499400000,93000000,935300000,None,-25200000,25200000,25200000,1374800000,-4600000,18600000,104000000,172800000,7800000,25200000,167900000,165000000,201600000,253100000,165000000
2021-09-30,USD,745700000,1301000000,1010900000,555300000,202300000,455600000,87800000,543400000,None,-25100000,25100000,25100000,1301000000,-1600000,18400000,98800000,175300000,23000000,25100000,152600000,152300000,202300000,247500000,152300000
2021-06-30,USD,755500000,1319700000,1020600000,564200000,211300000,456400000,87800000,518200000,None,-25200000,25200000,25200000,1319700000,-4600000,18200000,95700000,206400000,25500000,25200000,182000000,180900000,211300000,276900000,180900000
2021-03-31,USD,711900000,1259200000,975400000,547300000,197600000,428100000,86200000,514300000,None,-27700000,27700000,27700000,1259200000,-3300000,19500000,97000000,117200000,7000000,132600000,111700000,110200000,197600000,241900000,110200000
2020-12-31,USD,762100000,1324900000,-123800000,562800000,183900000,495000000,83300000,365900000,None,-17800000,19000000,36800000,1324900000,-2100000,13800000,31400000,1228100000,12500000,17800000,1251600000,1215600000,183900000,1229000000,1215600000
2020-09-30,USD,651600000,1858400000,1481200000,508200000,137500000,434800000,79200000,673000000,None,-43900000,-7000000,36900000,1902300000,-1400000,18000000,115900000,239100000,13300000,43900000,86000000,290700000,137500000,424900000,225800000
2020-06-30,USD,582800000,1528000000,1273500000,458800000,102600000,402800000,77400000,623200000,None,-43200000,-7000000,36200000,1571200000,5600000,22100000,119100000,142200000,12200000,43200000,59800000,167000000,102600000,315200000,130000000
2020-03-31,USD,612000000,1669900000,1480200000,496100000,115400000,415800000,80800000,756200000,None,-43600000,-5000000,38600000,1713500000,-4500000,20200000,117600000,59400000,17500000,43600000,54800000,-95400000,115400000,145000000,41900000
2019-12-31,USD,707100000,2002400000,1945600000,-592500000,139900000,129000000,-25200000,1154700000,None,-47500000,-21600000,25900000,2002400000,-3800000,-17200000,117100000,176200000,-16600000,47500000,-278500000,192800000,139900000,326300000,192800000
2019-09-30,USD,618700000,1854200000,1498800000,932300000,96400000,566500000,119100000,644400000,None,-47000000,47000000,47000000,1901200000,-1200000,35000000,116800000,234900000,27800000,47000000,207300000,155100000,96400000,304700000,207100000
2019-06-30,USD,605800000,1820300000,1497800000,960700000,95600000,537100000,117400000,654500000,None,-44400000,44400000,44400000,1864700000,-800000,33000000,110400000,203600000,29000000,44400000,175300000,176400000,95600000,269600000,174600000
2019-03-31,USD,551600000,1567600000,1266600000,780200000,112000000,486400000,109000000,595400000,None,-25300000,None,25300000,1592900000,400000,29700000,81900000,192800000,28400000,25300000,164000000,181600000,112000000,249400000,164400000
2018-12-31,USD,898300000,1015900000,117600000,-658000000,294500000,29200000,-27400000,571200000,None,-22700000,-15800000,6900000,1757500000,300000,-21500000,76000000,2055100000,-57200000,22700000,-188000000,2112300000,294500000,2211400000,2112300000
2018-09-30,USD,825900000,1840100000,1014200000,775300000,281600000,440600000,103700000,658900000,None,-24400000,-1300000,23100000,1601200000,-800000,30100000,66600000,289000000,43700000,24400000,214000000,222100000,281600000,387200000,245300000
2018-06-30,USD,830800000,1856000000,1025200000,771000000,324400000,404500000,101900000,556500000,None,-25300000,-1400000,23900000,1601800000,-1100000,30100000,58200000,344200000,49200000,25300000,250200000,195900000,324400000,439500000,295000000
2018-03-31,USD,766300000,1740700000,974400000,725900000,277900000,388500000,99900000,532600000,None,-24600000,-1300000,23300000,1492200000,-700000,31000000,60000000,301100000,39900000,24600000,214000000,298300000,277900000,397500000,261200000
2017-12-31,USD,813600000,906800000,93200000,373900000,305000000,319300000,72000000,676200000,None,-20500000,None,20500000,1577900000,6300000,20900000,60400000,287600000,-49300000,20500000,176700000,336900000,305000000,416200000,336900000
2017-09-30,USD,744800000,1685300000,940500000,845900000,301400000,380700000,102000000,483500000,None,-22900000,None,22900000,1460600000,-800000,25200000,None,348300000,80500000,22900000,267800000,306800000,301400000,None,267800000
