fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,245705000000,69069000000,23365000000,27911000000,3500000000,30450000000,176636000000,10128000000,6930000000,107753000000,14401000000,93352000000,45909000000,43728000000,4546000000,-4434000000,15027000000,159358000000,89237000000,None,3075000000,3110000000,3110000000,71721000000,None,58774000000,3110000000,54513000000,56756000000,26281000000,12839000000,86347000000,None,86156000000,9000000,934000000
2022-09-30,USD,243064000000,82937000000,38845000000,42527000000,None,30731000000,160127000000,9469000000,None,94689000000,10785000000,83904000000,45063000000,41557000000,3682000000,9679000000,14412000000,160143000000,100935000000,None,12847000000,3229000000,3229000000,59208000000,None,45438000000,3229000000,45438000000,48667000000,28563000000,12111000000,82921000000,None,83722000000,10000000,935000000
2022-06-30,USD,230172000000,68356000000,24612000000,27964000000,None,31157000000,161816000000,9421000000,None,95444000000,11285000000,84159000000,45826000000,42427000000,3352000000,9235000000,14524000000,149045000000,88698000000,None,2212000000,5592000000,5592000000,60347000000,None,45799000000,5592000000,45799000000,51391000000,26771000000,11967000000,81127000000,None,80540000000,10000000,935000000
2022-03-31,USD,221238000000,69029000000,25482000000,28396000000,None,30865000000,152209000000,9183000000,None,87466000000,9918000000,77548000000,44519000000,42353000000,2914000000,9768000000,13207000000,143591000000,88170000000,None,2675000000,6697000000,6697000000,55421000000,None,40796000000,6697000000,40796000000,47493000000,25064000000,11671000000,77647000000,None,78782000000,10000000,939000000
2021-12-31,USD,212206000000,61758000000,21375000000,23907000000,2900000000,28082000000,150448000000,8969000000,5992000000,85839000000,10044000000,75795000000,42799000000,43114000000,2532000000,9769000000,12526000000,135727000000,78292000000,None,2571000000,3620000000,3620000000,59235000000,None,46488000000,3620000000,42383000000,44632000000,22975000000,11787000000,76479000000,None,77134000000,10000000,941000000
2021-09-30,USD,213045000000,61610000000,21085000000,23871000000,None,28232000000,151435000000,8730000000,None,85871000000,10436000000,75435000000,47347000000,44777000000,2786000000,9507000000,12057000000,138413000000,79575000000,None,2556000000,3620000000,3620000000,58838000000,None,43345000000,3620000000,43345000000,46965000000,23189000000,11844000000,74632000000,None,75124000000,10000000,942000000
2021-06-30,USD,210292000000,58916000000,19832000000,22561000000,None,27217000000,151376000000,8735000000,None,86633000000,10806000000,75827000000,44605000000,44061000000,2729000000,9138000000,11947000000,136971000000,76557000000,None,2365000000,3868000000,3868000000,60414000000,None,44348000000,3868000000,44348000000,48216000000,22180000000,12425000000,73321000000,None,73090000000,10000000,943000000
2021-03-31,USD,205171000000,59508000000,19955000000,22917000000,None,27526000000,145663000000,8496000000,None,83004000000,10842000000,72162000000,43430000000,42406000000,2962000000,9065000000,11757000000,134589000000,80641000000,None,2612000000,8838000000,8838000000,53948000000,None,37420000000,8838000000,37420000000,45108000000,21361000000,12926000000,70582000000,None,71220000000,10000000,944000000
2020-12-31,USD,197289000000,53718000000,16921000000,19781000000,None,25404000000,143571000000,8626000000,5230000000,82193000000,10856000000,71337000000,43594000000,41242000000,2860000000,21067000000,11510000000,126750000000,72420000000,None,2842000000,4819000000,4819000000,55930000000,None,56120000000,4819000000,38648000000,42280000000,20392000000,12315000000,70539000000,None,69295000000,10000000,946000000
2020-09-30,USD,190969000000,54821000000,17550000000,20809000000,None,25402000000,136148000000,8151000000,None,78461000000,10373000000,68088000000,42435000000,39184000000,3259000000,8610000000,10352000000,121018000000,66597000000,None,2391000000,3899000000,3899000000,54421000000,None,39895000000,3899000000,39895000000,42662000000,17967000000,11186000000,69951000000,None,69715000000,10000000,949000000
2020-06-30,USD,192483000000,58918000000,22327000000,25593000000,None,23976000000,133565000000,8126000000,None,78424000000,10552000000,67872000000,40123000000,36778000000,3266000000,9349000000,10237000000,124126000000,69883000000,None,2299000000,6156000000,6156000000,54243000000,None,39901000000,6156000000,39901000000,44953000000,16805000000,11056000000,68357000000,None,67776000000,10000000,950000000
2020-03-31,USD,189067000000,58807000000,21569000000,24445000000,None,24888000000,130260000000,8173000000,None,75501000000,10199000000,65302000000,37757000000,36578000000,2876000000,9474000000,10008000000,127463000000,78606000000,None,2509000000,15828000000,40509000000,48857000000,None,10000000000,15828000000,35779000000,50509000000,14652000000,10048000000,61604000000,None,62327000000,10000000,947000000
