fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,85406000000,6303000000,6282000000,6301000000,None,None,1044000000,400000000,936000000,635000000,None,635000000,19169000000,19169000000,19000000,-1693000000,None,80225000000,3211000000,None,None,3211000000,3211000000,77014000000,None,3024000000,3211000000,None,6235000000,71397000000,2593000000,5181000000,6090000000,11258000000,1141000000,131000000
2022-09-30,USD,84143000000,5989000000,5970000000,5986000000,None,None,421000000,412000000,None,None,None,None,20249000000,19611000000,16000000,6369000000,None,79074000000,508000000,None,None,508000000,508000000,78384000000,None,3016000000,508000000,None,3524000000,37000000,2534000000,5069000000,6093000000,11005000000,1141000000,131000000
2022-06-30,USD,86889000000,7550000000,7533000000,7546000000,1000000,None,428000000,422000000,None,None,None,None,22272000000,20989000000,13000000,-27719000000,None,80454000000,77778000000,None,None,None,None,2630000000,None,2630000000,847000000,None,2630000000,42000000,2059000000,6435000000,6102000000,10752000000,1141000000,131000000
2022-03-31,USD,89165000000,13572000000,13550000000,13566000000,1000000,None,451000000,444000000,None,11000000,11000000,635000000,20491000000,18991000000,16000000,-29025000000,None,82129000000,77608000000,None,None,None,None,2682000000,None,2682000000,857000000,None,2682000000,77608000000,1839000000,7036000000,6105000000,10585000000,1141000000,131000000
2021-12-31,USD,94616000000,22701000000,22679000000,22695000000,1000000,None,1096000000,454000000,999000000,635000000,None,635000000,17909000000,17183000000,16000000,30880000000,None,86719000000,83893000000,None,None,0,0,2796000000,None,2796000000,877000000,None,2796000000,82339000000,1584000000,7897000000,6095000000,10494000000,1141000000,132000000
2021-09-30,USD,94529000000,23783000000,23589000000,23776000000,1000000,None,455000000,447000000,None,12000000,12000000,635000000,1212000000,17033000000,187000000,29984000000,None,86726000000,83859000000,None,None,None,None,2837000000,None,2837000000,None,None,2837000000,38000000,1605000000,7803000000,6061000000,10366000000,1141000000,133000000
2021-06-30,USD,88355000000,16692000000,16501000000,16684000000,1000000,None,462000000,454000000,None,14000000,14000000,635000000,1077000000,16020000000,183000000,32967000000,None,80424000000,77375000000,None,None,None,None,2854000000,None,2854000000,None,None,2854000000,37000000,1504000000,7931000000,5849000000,10202000000,1141000000,136000000
2021-03-31,USD,86291000000,15061000000,14871000000,15047000000,9000000,None,465000000,456000000,None,14000000,14000000,635000000,736000000,49805000000,176000000,33457000000,None,78139000000,73807000000,None,None,None,None,2852000000,None,2852000000,None,None,2852000000,73807000000,1480000000,8152000000,5436000000,9975000000,1141000000,140000000
2020-12-31,USD,88129000000,15944000000,15767000000,15777000000,9000000,None,1410000000,459000000,959000000,635000000,1000000,635000000,772000000,51343000000,10000000,35559000000,None,80079000000,72869000000,None,None,0,0,5728000000,None,5728000000,None,None,5728000000,72869000000,1482000000,8050000000,5461000000,9727000000,1141000000,139000000
2020-09-30,USD,83631000000,11308000000,11141000000,11301000000,10000000,None,466000000,456000000,None,2000000,2000000,635000000,52842000000,51391000000,160000000,35540000000,None,75757000000,10000000,None,None,10000000,10000000,5754000000,None,5754000000,10000000,None,5764000000,68459000000,1534000000,7874000000,5467000000,9511000000,1141000000,139000000
2020-06-30,USD,84397000000,13475000000,13311000000,13464000000,11000000,None,461000000,450000000,None,3000000,3000000,635000000,53999000000,52439000000,153000000,38938000000,None,76595000000,752000000,None,None,752000000,752000000,6521000000,None,6521000000,752000000,None,7273000000,67720000000,1602000000,7802000000,5469000000,9404000000,1141000000,139000000
2020-03-31,USD,76337000000,4998000000,4855000000,4993000000,11000000,None,465000000,454000000,None,3000000,3000000,635000000,757000000,52542000000,138000000,38779000000,None,68935000000,2263000000,None,None,2263000000,2263000000,7434000000,None,7434000000,2263000000,None,9697000000,57366000000,1872000000,7402000000,5470000000,9389000000,1141000000,141000000
2019-12-31,USD,73402000000,5979000000,5818000000,5973000000,11000000,None,1433000000,457000000,960000000,635000000,2000000,635000000,398000000,49732000000,155000000,36594000000,None,66075000000,71000000,None,None,71000000,71000000,7269000000,None,7269000000,71000000,None,7340000000,57295000000,1440000000,7327000000,5291000000,9538000000,1141000000,144000000
2019-09-30,USD,72848000000,4267000000,4117000000,4263000000,3000000,None,800000000,467000000,None,4000000,4000000,635000000,448000000,50839000000,146000000,37686000000,None,65648000000,51000000,None,None,51000000,51000000,7311000000,None,7311000000,51000000,None,7362000000,56809000000,1477000000,7200000000,5146000000,9369000000,1141000000,147000000
2019-06-30,USD,72537000000,3725000000,3581000000,3721000000,3000000,None,479000000,470000000,None,4000000,4000000,635000000,379000000,51144000000,140000000,38091000000,None,65214000000,1733000000,None,None,1733000000,1733000000,6558000000,None,6558000000,1733000000,None,8291000000,55537000000,1386000000,7323000000,4780000000,9176000000,1141000000,152000000
2019-03-31,USD,70690000000,3619000000,3481000000,3617000000,1000000,None,484000000,474000000,None,5000000,5000000,635000000,276000000,49655000000,136000000,36772000000,None,63281000000,935000000,None,None,935000000,935000000,6848000000,None,6848000000,935000000,None,7783000000,54091000000,1407000000,7409000000,4357000000,8979000000,1141000000,158000000
2018-12-31,USD,70818000000,4698000000,4561000000,4695000000,1000000,None,1118000000,475000000,944000000,635000000,4000000,635000000,190000000,49492000000,134000000,36810000000,None,63311000000,44000000,None,None,44000000,44000000,6463000000,None,6463000000,348000000,None,6507000000,55561000000,1243000000,7507000000,3954000000,8781000000,1141000000,162000000
2018-09-30,USD,71448000000,5977000000,5839000000,5975000000,1000000,None,481000000,472000000,None,6000000,6000000,635000000,355000000,48346000000,136000000,4026000000,None,63662000000,84000000,None,None,84000000,84000000,6418000000,None,6418000000,6502000000,None,6502000000,56006000000,1154000000,7786000000,3475000000,8587000000,1141000000,167000000
2018-06-30,USD,71987000000,5796000000,5660000000,5794000000,2000000,None,471000000,467000000,None,7000000,7000000,635000000,12246000000,49115000000,134000000,3946000000,None,63908000000,58000000,None,None,58000000,58000000,5583000000,None,5583000000,5789000000,None,5641000000,57210000000,1057000000,8079000000,2991000000,8374000000,1141000000,171000000
2018-03-31,USD,72335000000,6971000000,6836000000,6969000000,7000000,None,473000000,468000000,None,642000000,642000000,635000000,12227000000,48542000000,133000000,3708000000,None,64335000000,48000000,None,None,48000000,48000000,5594000000,None,5594000000,5767000000,None,5642000000,57635000000,1058000000,8000000000,2832000000,8110000000,1141000000,172000000
