fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,11431000000,13674000000,2243000000,7456000000,3040000000,956000000,None,8302000000,None,-1227000000,-1232000000,-5000000,1064000000,-9000000,None,2192000000,1615000000,419000000,-5000000,1385000000,1196000000,3040000000,5034000000,1196000000
2022-09-30,USD,12787000000,13550000000,763000000,7386000000,2924000000,970000000,None,8247000000,None,-1160000000,-1165000000,-5000000,-64000000,-37000000,None,2177000000,1545000000,360000000,0,1367000000,1185000000,2924000000,4882000000,1185000000
2022-06-30,USD,12705000000,13598000000,893000000,7387000000,3227000000,910000000,None,8193000000,None,-1109000000,-1113000000,-4000000,123000000,79000000,None,2240000000,1960000000,489000000,3000000,1708000000,1471000000,3227000000,5309000000,1471000000
2022-03-31,USD,12244000000,13200000000,956000000,7308000000,2771000000,973000000,None,8134000000,None,-1060000000,-1063000000,-3000000,64000000,23000000,None,2294000000,1548000000,345000000,-3000000,1389000000,1203000000,2771000000,4902000000,1203000000
2021-12-31,USD,12016000000,13212000000,1196000000,7931000000,2956000000,889000000,None,7931000000,None,-1034000000,-1037000000,-3000000,15000000,136000000,None,400000000,1834000000,224000000,-3000000,1834000000,1610000000,2956000000,2231000000,1610000000
2021-09-30,USD,11868000000,13146000000,1278000000,7958000000,2927000000,886000000,None,7958000000,None,-1016000000,-1021000000,-5000000,-86000000,-157000000,None,377000000,1564000000,347000000,69000000,1407000000,1217000000,2927000000,1936000000,1217000000
2021-06-30,USD,11559000000,12802000000,1243000000,7882000000,2575000000,841000000,None,7882000000,None,-1004000000,-1012000000,-8000000,-143000000,-132000000,None,410000000,1301000000,281000000,46000000,1158000000,1020000000,2575000000,1703000000,1020000000
2021-03-31,USD,11215000000,12522000000,1307000000,7711000000,2068000000,885000000,None,7711000000,None,-983000000,-990000000,-7000000,4000000,52000000,None,440000000,1023000000,216000000,22000000,921000000,807000000,2068000000,1456000000,807000000
2020-12-31,USD,12624000000,12624000000,1328000000,7718000000,2462000000,846000000,None,7718000000,None,-965000000,-975000000,-10000000,48000000,-18000000,None,500000000,1500000000,254000000,12000000,2462000000,1246000000,2462000000,1990000000,1246000000
2020-09-30,USD,10608000000,12039000000,1431000000,7483000000,2172000000,871000000,None,7483000000,None,-946000000,-956000000,-10000000,-55000000,-13000000,None,445000000,991000000,177000000,58000000,932000000,814000000,2172000000,1426000000,814000000
2020-06-30,USD,10420000000,11696000000,1276000000,7297000000,1969000000,809000000,None,7297000000,None,-957000000,-966000000,-9000000,31000000,-9000000,None,478000000,932000000,166000000,36000000,876000000,766000000,1969000000,1401000000,766000000
2020-03-31,USD,10384000000,11738000000,1354000000,7432000000,1802000000,856000000,None,7432000000,None,-980000000,-992000000,-12000000,-237000000,9000000,None,508000000,425000000,29000000,15000000,467000000,396000000,1802000000,921000000,396000000
2019-12-31,USD,11761000000,11761000000,1565000000,7309000000,1959000000,825000000,None,7309000000,None,-964000000,-980000000,-16000000,-86000000,-4000000,None,602000000,824000000,110000000,9000000,1959000000,716000000,1959000000,1410000000,714000000
2019-09-30,USD,10076000000,11450000000,1374000000,7435000000,1586000000,864000000,None,7435000000,None,-963000000,-962000000,1000000,18000000,-5000000,None,519000000,513000000,126000000,1000000,467000000,387000000,1586000000,1033000000,387000000
2019-06-30,USD,9794000000,11347000000,1553000000,7244000000,1541000000,959000000,None,7244000000,None,-945000000,-943000000,2000000,-75000000,-16000000,None,551000000,398000000,84000000,2000000,386000000,314000000,1541000000,951000000,314000000
2019-03-31,USD,9817000000,11206000000,1389000000,7236000000,1425000000,820000000,None,7236000000,None,-925000000,-980000000,-55000000,-3000000,-110000000,None,578000000,372000000,119000000,-55000000,317000000,253000000,1425000000,895000000,253000000
2018-12-31,USD,11231000000,11231000000,1841000000,7139000000,1439000000,1186000000,None,7139000000,None,-910000000,-975000000,-65000000,-71000000,-2000000,None,600000000,298000000,2000000,-65000000,1439000000,296000000,1439000000,833000000,296000000
2018-09-30,USD,9655000000,10892000000,1237000000,7012000000,1380000000,861000000,None,7012000000,None,-901000000,-966000000,-65000000,34000000,-5000000,None,583000000,602000000,109000000,0,584000000,493000000,1380000000,1120000000,493000000
2018-06-30,USD,9401000000,10854000000,1453000000,6873000000,1360000000,839000000,None,6873000000,None,-878000000,-966000000,-88000000,31000000,-47000000,None,614000000,314000000,41000000,0,339000000,272000000,1360000000,840000000,273000000
2018-03-31,USD,9209000000,10657000000,1448000000,6836000000,1042000000,803000000,None,6836000000,None,-851000000,-940000000,-89000000,-65000000,-23000000,None,645000000,196000000,28000000,-89000000,223000000,168000000,1042000000,752000000,168000000
