fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,159000000,4503000000,4344000000,3316000000,4631000000,767000000,None,1029000000,None,-74000000,74000000,74000000,4577000000,-311000000,92000000,-92000000,532000000,116000000,None,418000000,494000000,4631000000,514000000,416000000
2022-09-30,USD,-480000000,4176000000,4656000000,3052000000,-2074000000,742000000,None,1594000000,None,-70000000,70000000,70000000,4246000000,99000000,84000000,232000000,-320000000,-20000000,None,-301000000,-434000000,-2074000000,-18000000,-300000000
2022-06-30,USD,1228000000,4135000000,2907000000,2907000000,484000000,744000000,None,744000000,None,-67000000,67000000,67000000,None,None,None,82000000,526000000,55000000,None,471000000,389000000,593000000,826000000,471000000
2022-03-31,USD,1211000000,4103000000,2892000000,2892000000,498000000,713000000,None,713000000,None,-68000000,68000000,68000000,None,None,None,80000000,536000000,61000000,None,475000000,471000000,604000000,836000000,475000000
2021-12-31,USD,-243000000,4311000000,4554000000,3053000000,4243000000,795000000,None,1028000000,None,-67000000,67000000,67000000,4378000000,4000000,94000000,92000000,588000000,104000000,None,484000000,641000000,4243000000,4335000000,484000000
2021-09-30,USD,440000000,4189000000,3749000000,2921000000,-388000000,793000000,None,801000000,None,-67000000,67000000,67000000,4256000000,7000000,85000000,84000000,588000000,107000000,None,481000000,1013000000,-388000000,-304000000,481000000
2021-06-30,USD,395000000,4783000000,4388000000,3251000000,-742000000,891000000,None,957000000,None,-65000000,65000000,65000000,4848000000,7000000,80000000,77000000,582000000,169000000,None,413000000,432000000,-742000000,-665000000,413000000
2021-03-31,USD,302000000,4486000000,4184000000,3213000000,-669000000,801000000,None,986000000,None,-66000000,3000000,69000000,4552000000,6000000,84000000,87000000,528000000,60000000,None,469000000,453000000,597000000,684000000,468000000
2020-12-31,USD,713000000,4569000000,17200000000,3261000000,3122000000,831000000,None,3954000000,None,-64000000,4000000,68000000,4633000000,8000000,81000000,84000000,256000000,63000000,None,193000000,-56000000,324000000,408000000,193000000
2020-09-30,USD,46000000,4401000000,4355000000,3152000000,-1060000000,817000000,None,1106000000,None,-62000000,4000000,66000000,4463000000,-1000000,83000000,77000000,513000000,87000000,None,427000000,460000000,579000000,656000000,426000000
2020-06-30,USD,-142000000,4380000000,4522000000,3175000000,-1391000000,855000000,None,1249000000,None,-65000000,3000000,68000000,4445000000,7000000,78000000,77000000,341000000,58000000,None,283000000,310000000,409000000,486000000,283000000
2020-03-31,USD,-56000000,4560000000,4616000000,3298000000,-1277000000,812000000,None,1224000000,5000000,-63000000,5000000,68000000,4623000000,-2000000,76000000,85000000,243000000,26000000,68000000,218000000,74000000,311000000,396000000,217000000
2019-12-31,USD,-767000000,4774000000,5541000000,3484000000,1560000000,882000000,None,969000000,3000000,-65000000,3000000,68000000,4830000000,0,78000000,-48000000,461000000,68000000,70000000,394000000,641000000,529000000,481000000,393000000
2019-09-30,USD,1039000000,4593000000,3554000000,3242000000,40000000,999000000,None,999000000,9000000,-58000000,9000000,67000000,4660000000,-1000000,79000000,201000000,434000000,5000000,67000000,429000000,380000000,501000000,702000000,429000000
2019-06-30,USD,218000000,1826000000,1608000000,1223000000,883000000,349000000,None,349000000,0,-37000000,2000000,39000000,1865000000,2000000,36000000,65000000,301000000,33000000,39000000,269000000,-222000000,340000000,405000000,268000000
2019-03-31,USD,512000000,1685000000,1173000000,1139000000,202000000,310000000,None,310000000,1000000,-43000000,1000000,43000000,1728000000,-1000000,34000000,64000000,283000000,40000000,43000000,243000000,237000000,326000000,390000000,243000000
2018-12-31,USD,495000000,1623000000,1128000000,1095000000,191000000,580000000,None,304000000,0,-43000000,None,43000000,1666000000,94000000,33000000,6000000,271000000,46000000,43000000,225000000,216000000,314000000,320000000,225000000
2018-09-30,USD,453000000,1499000000,1046000000,1010000000,174000000,558000000,None,279000000,1000000,-43000000,1000000,44000000,1542000000,0,35000000,65000000,254000000,41000000,44000000,216000000,213000000,298000000,363000000,213000000
2018-06-30,USD,609000000,1789000000,1180000000,1097000000,322000000,609000000,None,292000000,1000000,-45000000,1000000,46000000,-24000000,-25000000,37000000,37000000,252000000,39000000,70000000,193000000,295000000,298000000,335000000,213000000
2018-03-31,USD,487000000,1527000000,1040000000,1028000000,256000000,636000000,None,331000000,0,-41000000,None,41000000,1562000000,None,33000000,33000000,206000000,10000000,41000000,203000000,201000000,247000000,280000000,196000000
