fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2022-12-31,USD,29146000000,16231000000,430000000,430000000,751000000,4778000000,21608000000,1917000000,None,3782000000,2132000000,1650000000,152000000,133000000,None,10277000000,256000000,25318000000,12982000000,3643000000,186000000,63000000,146000000,12336000000,263000000,8100000000,63000000,None,8100000000,9193000000,983000000,3828000000,5864000000,1408000000,4000000,229561030
2021-12-31,USD,23182000000,10841000000,250000000,250000000,498000000,3245000000,20298000000,-1308000000,1308000000,4306000000,2511000000,1795000000,189000000,157000000,None,6159000000,229000000,19582000000,7915000000,2274000000,227000000,4000000,85000000,11667000000,317000000,8100000000,4000000,7966000000,8100000000,5556000000,993000000,3600000000,5273000000,464000000,4000000,243753899
2020-12-31,USD,14902000000,6028000000,3905000000,3905000000,327000000,904000000,11764000000,-1936000000,1936000000,1247000000,668000000,579000000,373000000,346000000,None,892000000,216000000,13222000000,1915000000,649000000,60000000,1000000,70000000,11307000000,347000000,8855000000,1000000,8691000000,8855000000,1196000000,1066000000,1680000000,5232000000,-1403000000,4000000,244231933
2019-12-31,USD,12531000000,3088000000,345000000,345000000,383000000,1025000000,12518000000,2593000000,1752000000,1368000000,789000000,579000000,31000000,0,None,1335000000,240000000,10853000000,2359000000,722000000,82000000,88000000,161000000,8494000000,556000000,6042000000,88000000,5803000000,6042000000,1476000000,1084000000,1678000000,5039000000,-1616000000,4000000,248996189
2018-12-31,USD,10628000000,3600000000,563000000,563000000,412000000,1024000000,3980000000,3048000000,1811000000,1164000000,591000000,573000000,0,0,None,1601000000,289000000,11843000000,2398000000,863000000,67000000,72000000,72000000,9445000000,None,6691000000,72000000,None,6691000000,1464000000,1274000000,-1215000000,3632000000,-6022000000,4000000,283650039
