fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,3466000000,4666000000,1200000000,853000000,709000000,354000000,None,13775000000,None,-599000000,None,599000000,None,100000000,666000000,-9000000,425000000,-7000000,599000000,432000000,486000000,709000000,1015000000,432000000
2022-09-30,USD,3615000000,4845000000,1230000000,825000000,1011000000,405000000,None,405000000,None,-365000000,None,365000000,None,122000000,648000000,177000000,768000000,92000000,365000000,676000000,685000000,1011000000,1310000000,676000000
2022-06-30,USD,3051000000,4239000000,1188000000,830000000,694000000,358000000,None,360000000,None,-358000000,None,358000000,None,175000000,650000000,180000000,511000000,46000000,358000000,465000000,477000000,694000000,1049000000,465000000
2022-03-31,USD,3821000000,5327000000,1506000000,817000000,900000000,391000000,None,4427000000,None,-338000000,None,338000000,None,137000000,726000000,254000000,815000000,218000000,338000000,481000000,611000000,900000000,1407000000,597000000
2021-12-31,USD,7693000000,4424000000,1939000000,1048000000,522000000,482000000,None,-9502000000,None,-596000000,None,596000000,None,71000000,879000000,267000000,353000000,-38000000,596000000,392000000,864000000,522000000,1216000000,391000000
2021-09-30,USD,6761000000,4863000000,2149000000,1624000000,756000000,525000000,None,7117000000,None,-397000000,None,397000000,None,60000000,1462000000,434000000,1238000000,35000000,397000000,1232000000,1269000000,756000000,2069000000,1203000000
2021-06-30,USD,5756000000,4020000000,2159000000,1666000000,580000000,493000000,None,7561000000,None,-396000000,None,396000000,None,73000000,1521000000,427000000,404000000,3000000,396000000,477000000,458000000,580000000,1227000000,401000000
2021-03-31,USD,7111000000,4632000000,2779000000,1697000000,824000000,499000000,None,3808000000,None,-380000000,None,380000000,None,58000000,1522000000,455000000,-250000000,39000000,380000000,-263000000,-235000000,824000000,585000000,-289000000
2020-12-31,USD,5443000000,8502000000,2671000000,1714000000,-363000000,467000000,None,-7902000000,None,-388000000,None,388000000,None,-144000000,1533000000,341000000,211000000,-148000000,388000000,436000000,63000000,-363000000,940000000,359000000
2020-09-30,USD,7053000000,8853000000,1800000000,1289000000,769000000,511000000,None,8087000000,None,-398000000,None,398000000,None,421000000,1116000000,434000000,717000000,216000000,398000000,570000000,529000000,769000000,1549000000,501000000
2020-06-30,USD,5849000000,7322000000,1473000000,1001000000,565000000,472000000,None,6769000000,None,-421000000,None,421000000,None,656000000,859000000,381000000,740000000,219000000,421000000,575000000,562000000,565000000,1542000000,521000000
2020-03-31,USD,6696000000,8747000000,2051000000,1021000000,1220000000,500000000,None,7529000000,None,-404000000,75000000,404000000,None,-725000000,856000000,398000000,288000000,-294000000,404000000,379000000,603000000,1220000000,1090000000,582000000
2019-12-31,USD,8343000000,8343000000,1922000000,1015000000,962000000,463000000,None,7393000000,None,-389000000,395000000,389000000,None,390000000,862000000,297000000,1110000000,148000000,389000000,962000000,541000000,962000000,1796000000,962000000
2019-09-30,USD,7337000000,8929000000,1592000000,1083000000,1353000000,509000000,None,7559000000,None,-403000000,409000000,403000000,None,158000000,944000000,406000000,944000000,172000000,403000000,930000000,799000000,1353000000,1753000000,772000000
2019-06-30,USD,6131000000,7689000000,1558000000,1079000000,841000000,479000000,None,6881000000,None,-403000000,409000000,403000000,None,212000000,942000000,-681000000,628000000,144000000,403000000,500000000,506000000,841000000,350000000,484000000
2019-03-31,USD,2801000000,9477000000,6676000000,4606000000,1218000000,445000000,None,8262000000,12000000,-397000000,403000000,397000000,-5000000,467000000,917000000,1494000000,1217000000,310000000,397000000,972000000,890000000,1218000000,3108000000,907000000
2018-12-31,USD,8814000000,8812000000,7266000000,4305000000,706000000,1516000000,None,8107000000,24000000,-410000000,None,410000000,-21000000,-324000000,911000000,1315000000,708000000,26000000,410000000,682000000,21000000,706000000,2433000000,682000000
2018-09-30,USD,3497000000,9401000000,5906000000,4332000000,1144000000,469000000,None,8252000000,9000000,-387000000,None,387000000,-25000000,194000000,956000000,1105000000,870000000,137000000,387000000,810000000,785000000,1144000000,2362000000,733000000
2018-06-30,USD,3245000000,8074000000,4831000000,3315000000,940000000,428000000,None,7138000000,6000000,-367000000,None,367000000,-26000000,44000000,947000000,1088000000,605000000,66000000,367000000,547000000,582000000,940000000,2060000000,539000000
2018-03-31,USD,2783000000,9691000000,6910000000,4740000000,1099000000,496000000,None,8648000000,4000000,-365000000,None,365000000,10000000,-28000000,926000000,1546000000,695000000,59000000,365000000,643000000,656000000,1099000000,2606000000,636000000
