fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,169000000,1450000000,1281000000,1110000000,220000000,63000000,9000000,325000000,None,-57000000,3000000,57000000,1507000000,67000000,None,67000000,148000000,37000000,63000000,111000000,381000000,205000000,272000000,111000000
2022-09-30,USD,180000000,1379000000,1199000000,1056000000,228000000,73000000,7000000,87000000,None,-57000000,57000000,57000000,1436000000,-65000000,None,65000000,104000000,24000000,57000000,80000000,-39000000,161000000,226000000,80000000
2022-06-30,USD,195000000,1335000000,1140000000,987000000,241000000,83000000,9000000,168000000,None,-57000000,1000000,57000000,1392000000,0,None,67000000,183000000,36000000,59000000,147000000,19000000,240000000,307000000,147000000
2022-03-31,USD,184000000,1269000000,1085000000,950000000,230000000,69000000,7000000,148000000,None,-58000000,55000000,58000000,1327000000,0,None,66000000,171000000,40000000,58000000,131000000,130000000,229000000,295000000,131000000
2021-12-31,USD,86000000,1221000000,1135000000,938000000,147000000,61000000,4000000,200000000,None,-58000000,58000000,58000000,1279000000,1000000,None,67000000,78000000,1000000,71000000,77000000,125000000,136000000,203000000,77000000
2021-09-30,USD,24000000,1104000000,1080000000,928000000,205000000,70000000,4000000,160000000,None,-63000000,60000000,63000000,1167000000,0,None,68000000,23000000,-4000000,181000000,27000000,0,86000000,154000000,27000000
2021-06-30,USD,110000000,1105000000,995000000,857000000,207000000,55000000,4000000,139000000,None,-89000000,-23000000,66000000,1194000000,0,None,67000000,110000000,36000000,89000000,74000000,131000000,176000000,243000000,74000000
2021-03-31,USD,115000000,1135000000,1020000000,873000000,189000000,65000000,5000000,153000000,None,-72000000,74000000,72000000,1207000000,6000000,None,68000000,113000000,33000000,72000000,80000000,82000000,185000000,253000000,80000000
2020-12-31,USD,1238000000,1238000000,960000000,872000000,221000000,58000000,4000000,85000000,None,-12000000,64000000,76000000,1238000000,-55000000,None,67000000,71000000,-35000000,87000000,106000000,92000000,147000000,214000000,106000000
2020-09-30,USD,-1000000,1062000000,1063000000,900000000,73000000,66000000,5000000,166000000,None,-77000000,71000000,77000000,1139000000,0,None,68000000,-12000000,-48000000,77000000,36000000,97000000,65000000,133000000,36000000
2020-06-30,USD,-66000000,1116000000,1182000000,923000000,74000000,74000000,4000000,258000000,None,-144000000,137000000,144000000,1260000000,-9000000,None,73000000,-98000000,-2000000,144000000,-84000000,-87000000,46000000,119000000,-96000000
2020-03-31,USD,328000000,3107000000,2779000000,2476000000,258000000,79000000,4000000,336000000,None,-91000000,-7000000,84000000,3198000000,18000000,None,71000000,260000000,45000000,91000000,153000000,175000000,344000000,415000000,215000000
2019-12-31,USD,3401000000,3401000000,3540000000,2670000000,285000000,93000000,6000000,892000000,None,-82000000,4000000,82000000,3401000000,-1000000,None,71000000,389000000,80000000,115000000,118000000,-92000000,471000000,542000000,309000000
2019-09-30,USD,342000000,3559000000,3217000000,2800000000,256000000,89000000,6000000,435000000,None,-86000000,-1000000,85000000,3550000000,4000000,None,70000000,200000000,105000000,86000000,58000000,36000000,285000000,355000000,95000000
2019-06-30,USD,-64000000,3691000000,3755000000,2939000000,-176000000,102000000,7000000,835000000,None,-85000000,1000000,86000000,3694000000,-1000000,None,78000000,-253000000,-132000000,85000000,-136000000,-138000000,-167000000,-89000000,-121000000
2019-03-31,USD,3214000000,3541000000,327000000,2818000000,374000000,178000000,22000000,351000000,None,-85000000,75000000,85000000,3540000000,-11000000,None,137000000,257000000,70000000,85000000,86000000,263000000,342000000,479000000,187000000
2018-12-31,USD,3472000000,3472000000,291000000,2845000000,-227000000,-93000000,-36000000,320000000,None,-87000000,-1000000,86000000,3472000000,13000000,None,-113000000,119000000,-99000000,87000000,-113000000,203000000,205000000,92000000,218000000
2018-09-30,USD,3251000000,3524000000,273000000,2881000000,345000000,134000000,25000000,300000000,None,-88000000,None,88000000,3516000000,21000000,None,141000000,249000000,88000000,88000000,160000000,173000000,337000000,478000000,161000000
2018-06-30,USD,3256000000,3573000000,317000000,2903000000,324000000,158000000,29000000,348000000,None,-89000000,None,89000000,3592000000,2000000,None,144000000,194000000,74000000,89000000,120000000,-50000000,283000000,427000000,120000000
2018-03-31,USD,6457000000,3445000000,321000000,2768000000,333000000,172000000,23000000,347000000,None,-114000000,None,114000000,3447000000,2000000,None,142000000,199000000,56000000,114000000,142000000,401000000,313000000,455000000,143000000
