fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2022-12-31,USD,-1018000000,3255000000,4273000000,None,-1882000000,651000000,None,833000000,210000000,0,2000000,0,3380000000,None,None,None,568000000,72000000,0,496000000,848000000,568000000,595000000,496000000
2022-09-30,USD,-2814000000,3073000000,5887000000,None,-3640000000,641000000,None,810000000,151000000,-3000000,161000000,3000000,2700000000,None,None,None,-401000000,-82000000,3000000,-319000000,-1090000000,-398000000,-376000000,-319000000
2022-06-30,USD,-1548175000,2834613000,4382788000,None,-2419339000,630294000,None,799827000,225978000,-1927000,213322000,1927000,3156402000,None,None,None,119123000,-3507000,1927000,122630000,-621404000,121050000,None,122630000
2022-03-31,USD,-1288625000,2896331000,4184956000,None,-2039785000,605230000,None,766523000,242830000,-20784000,3685000,20784000,3027144000,None,None,19254000,301847000,4096000,20784000,297751000,-546592000,322631000,345179000,297751000
2021-12-31,USD,-1123905000,3120000000,4244282000,None,-1895001000,605471000,None,763893000,205000000,-19928000,125000,19928000,3032117000,None,None,75777000,500707000,70000000,19928000,430707000,239000000,520635000,523428000,430707000
2021-09-30,USD,-2187514000,2925000000,5112937000,None,-2912516000,564335000,None,705485000,293000000,-1456000,15539000,1456000,2333020000,None,None,57289000,-87468000,-14000000,1456000,-73468000,-227000000,-86012000,-72180000,-73468000
2021-06-30,USD,-653341000,3076690000,3730031000,None,-1344820000,557749000,None,698593000,407095000,-1460000,15607000,1460000,2832011000,None,None,None,760181000,80199000,1460000,679982000,802081000,761641000,775788000,679982000
2021-03-31,USD,-1168076000,2743773000,3911849000,None,-1742725000,489011000,None,631242000,260413000,-18785000,15639000,18785000,2433069000,None,None,29126000,373095000,31233000,18785000,341862000,42042000,391880000,388734000,341862000
2020-12-31,USD,2802218000,2761285000,6347707000,None,2802218000,520880000,None,646252000,221884000,-35841000,14846000,35841000,2396483000,None,None,29126000,119197000,55596000,35841000,2802218000,187005000,155038000,163368000,63601000
2020-09-30,USD,-1307568000,2610184000,3917752000,None,-1834294000,445332000,None,584207000,234233000,-6641000,6641000,6641000,2091205000,None,None,None,272508000,29451000,6641000,243057000,357518000,279149000,279149000,243057000
2020-06-30,USD,-1035833000,2244515000,3280348000,None,-1652769000,466316000,None,584446000,38083000,-7253000,2021000,7253000,2093348000,None,None,11907000,237067000,46187000,7253000,190880000,757768000,244320000,256227000,190880000
2020-03-31,USD,-1328186000,1982016000,3310202000,None,-1882205000,448522000,None,577382000,147800000,-7583000,8216000,7583000,2065406000,None,None,8640000,-43622000,-60234000,7583000,16612000,-281291000,-36039000,3601000,16612000
2019-12-31,USD,2169591000,2214086000,4977393000,1976943000,2169591000,458026000,None,576949000,146077000,-7721000,7721000,7721000,1948071000,None,None,7294000,219078000,1434000,7721000,2169591000,199525000,226799000,234093000,217644000
2019-09-30,USD,-1144404000,2042520000,3186924000,1933158000,-1736663000,443076000,None,561234000,181058000,-7907000,2325000,7907000,1878080000,None,None,10321000,93020000,-11378000,7907000,104398000,195571000,100927000,111248000,104398000
2019-06-30,USD,-591235000,2008727000,2610210000,1620413000,-1124995000,420950000,None,525783000,179028000,-8434000,1422000,8434000,2014185000,None,None,7422000,382332000,39477000,8434000,342855000,504077000,390766000,388201000,342855000
2019-03-31,USD,-526491000,1965836000,2486574000,-1048550000,-1024003000,389474000,None,488459000,140976000,-7631000,7631000,7631000,1732697000,3231000,None,5899000,408893000,59993000,7631000,348900000,600997000,416524000,428074000,348900000
2018-12-31,USD,1818364000,1791576000,4423208030,-2001054000,1818364000,419471000,None,503687000,140204000,-7984000,None,7984000,1850975000,-4965000,None,4468000,-702380000,-320106000,7984000,1818364000,-377553000,-694396000,-692967000,-382274000
2018-09-30,USD,-940704000,1936463000,2885117000,-1251858000,-1425505000,381401000,None,479343000,161363000,-7901000,None,7901000,1731479000,2225000,None,7127000,196703000,-8910000,7901000,205613000,173402000,204604000,204528000,205613000
2018-06-30,USD,-1173091000,1883330000,3066030000,-1341314000,-1646556000,383402000,None,476501000,141322000,-7728000,None,7728000,1746482000,2987000,None,8727000,60262000,-9633000,7728000,69895000,-42577000,67990000,72655000,69895000
2018-03-31,USD,-726836000,1750126000,2471993000,-1057177000,-1168695000,357639000,None,453923000,138294000,-7418000,None,7418000,1594596000,273000,None,8950000,217744000,7426000,7418000,210318000,35304000,225162000,233968000,210318000
