fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,2386249000,17101000,11795110000,365190527,0.047,0.001,0.136,-0.959,-0.957
2022-06-30,2214842000,404344000,12417566000,369241193,1.095,0.033,-0.138,-0.401,-0.355
2022-03-31,1941832000,195800000,12919589000,374243812,0.523,0.015,-0.143,-0.553,-0.521
2021-12-31,2312986000,623265000,13545896000,378923894,1.645,0.046,-0.026,0.147,0.231
2021-09-30,2101204000,419942000,13387526000,389274220,1.079,0.031,-0.091,0.002,0.037
2021-06-30,2569996000,675486000,13986072000,397743402,1.698,0.048,0.12,1.261,1.288
2021-03-31,2265794000,438156000,13096472000,400807895,1.093,0.033,0.485,2.04,2.064
2020-12-31,2375938000,543544000,13105886000,406720642,1.336,0.041,0.364,0.665,0.661
2020-09-30,2312251000,419039000,12451997000,402850485,1.04,0.034,0.374,0.068,0.067
2020-06-30,2295008000,298821000,11991825000,402503687,0.742,0.025,0.29,-0.363,-0.364
2020-03-31,1525312000,144117000,11367244000,403892161,0.357,0.013,,,
2019-12-31,1741321000,326384000,11497371000,405619201,0.805,0.028,,,
2019-09-30,1682660000,392453000,11158096000,402564121,0.975,0.035,,,
2019-06-30,1779140000,468954000,10757352000,401482784,1.168,0.044,,,
2021-12-31,9249980000,2156849000,13545896000,378923894,5.692,0.159,0.087,0.535,0.647
2020-12-31,8508509000,1405521000,13105886000,406720642,3.456,0.107,0.228,-0.141,-0.143
2019-12-31,6925967000,1636319000,11497371000,405619201,4.034,0.142,0.271,1.159,1.142
2018-12-31,5450568000,757971000,9439827000,402454834,1.883,0.08,,,
