fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,4761000000,288000000,25282000000,284657000,1.012,0.011,-0.202,0.087,0.092
2022-06-30,4641000000,360000000,25493000000,285441000,1.261,0.014,0.007,-0.314,-0.304
2022-03-31,5011000000,454000000,24525000000,285243000,1.592,0.019,0.021,0.518,0.55
2021-12-31,4995000000,677000000,24160000000,284685000,2.378,0.028,-0.06,-0.325,-0.311
2021-09-30,5966000000,265000000,23677000000,285949000,0.927,0.011,0.247,1.07,1.103
2021-06-30,4607000000,525000000,24135000000,289522000,1.813,0.022,0.195,0.836,0.79
2021-03-31,4907000000,299000000,24826000000,291095000,1.027,0.012,0.154,0.634,0.527
2020-12-31,5315000000,1003000000,24663000000,290590000,3.452,0.041,0.258,2.608,2.366
2020-09-30,4784000000,128000000,23765000000,290428000,0.441,0.005,0.044,-0.215,-0.268
2020-06-30,3855000000,286000000,24022000000,282385000,1.013,0.012,-0.114,-0.366,-0.393
2020-03-31,4253000000,183000000,20951000000,272014000,0.673,0.009,,,
2019-12-31,4225000000,278000000,21202000000,271102000,1.025,0.013,,,
2019-09-30,4584000000,163000000,21081000000,270615000,0.602,0.008,,,
2019-06-30,4350000000,451000000,21497000000,270249000,1.669,0.021,,,
2022-09-30,18870000000,1779000000,25282000000,284657000,6.25,0.07,-0.014,-0.15,-0.146
2021-09-30,19131000000,2092000000,23677000000,285949000,7.316,0.088,0.118,1.394,1.431
2020-09-30,17117000000,874000000,23765000000,290428000,3.009,0.037,-0.01,-0.291,-0.34
2019-09-30,17290000000,1233000000,21081000000,270615000,4.556,0.058,,,
