fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,1400400000,134200000,218200000,144653991,0.928,0.615,-0.004,0.246,0.287
2022-06-30,1418000000,113900000,199700000,145226204,0.784,0.57,0.067,0.054,0.087
2022-03-31,1417600000,149200000,190400000,146082455,1.021,0.784,0.119,0.355,0.41
2021-12-31,1531500000,180900000,248700000,148099157,1.221,0.727,0.142,0.272,0.33
2021-09-30,1406700000,107700000,127700000,149370097,0.721,0.843,0.137,-0.196,-0.165
2021-06-30,1328500000,108100000,93800000,149888950,0.721,1.152,0.154,0.08,0.122
2021-03-31,1267100000,110100000,101400000,151998585,0.724,1.086,0.079,-0.13,-0.109
2020-12-31,1340900000,142200000,172500000,154889772,0.918,0.824,0.032,0.363,0.36
2020-09-30,1237200000,134000000,24500000,155157663,0.864,5.469,0.015,0.971,0.962
2020-06-30,1151200000,100100000,-70100000,155680716,0.643,-1.428,-0.008,2.015,1.993
2020-03-31,1173900000,126600000,-181900000,155658654,0.813,-0.696,,,
2019-12-31,1298900000,104300000,-196200000,154512813,0.675,-0.532,,,
2019-09-30,1218500000,68000000,-304100000,154517589,0.44,-0.224,,,
2019-06-30,1161000000,33200000,-341200000,154546260,0.215,-0.097,,,
2021-12-31,5533800000,506800000,248700000,148099157,3.422,2.038,0.129,0.008,0.054
2020-12-31,4903200000,502900000,172500000,154889772,3.247,2.915,0.023,0.912,0.908
2019-12-31,4791100000,263000000,-196200000,154512813,1.702,-1.34,0.012,0.362,0.372
2018-12-31,4732700000,193100000,-348600000,155654370,1.241,-0.554,,,
