fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,3461000000,130000000,13846000000,240370000,0.541,0.009,0.027,-0.409,-0.369
2022-06-30,3388000000,180000000,15236000000,245450000,0.733,0.012,-0.154,-0.761,-0.744
2022-03-31,3402000000,338000000,16575000000,247970000,1.363,0.02,-0.061,0.295,0.396
2021-12-31,3661000000,343000000,17846000000,251870000,1.362,0.019,-0.013,-0.136,-0.062
2021-09-30,3371000000,220000000,17817000000,256760000,0.857,0.012,-0.027,0.583,0.722
2021-06-30,4003000000,754000000,18083000000,262760000,2.87,0.042,0.733,1.903,1.967
2021-03-31,3622000000,261000000,17270000000,267390000,0.976,0.015,0.169,1.413,1.443
2020-12-31,3709000000,397000000,17860000000,273390000,1.452,0.022,-0.043,0.829,0.978
2020-09-30,3465000000,139000000,17372000000,279400000,0.497,0.008,-0.057,0.931,1.084
2020-06-30,2310000000,-835000000,17204000000,281480000,-2.966,-0.049,-0.362,-4.353,-4.62
2020-03-31,3099000000,-632000000,16966000000,287040000,-2.202,-0.037,,,
2019-12-31,3876000000,217000000,19119000000,295560000,0.734,0.011,,,
2019-09-30,3675000000,72000000,19420000000,301650000,0.239,0.004,,,
2019-06-30,3623000000,249000000,19514000000,303840000,0.82,0.013,,,
2021-12-31,14657000000,1578000000,17846000000,251870000,6.265,0.088,0.165,2.695,2.84
2020-12-31,12583000000,-931000000,17860000000,273390000,-3.405,-0.052,-0.157,-1.999,-2.08
2019-12-31,14931000000,932000000,19119000000,295560000,3.153,0.049,0.061,0.465,0.556
2018-12-31,14066000000,636000000,18518000000,313810000,2.027,0.034,,,
