fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,722628000,71643000,9419091000,140896598,0.508,0.008,0.271,0.471,0.382
2022-06-30,816429000,128547000,9268171000,139888756,0.919,0.014,0.348,0.255,0.174
2022-03-31,1649819000,324999000,8983231000,139012029,2.338,0.036,0.251,0.095,0.029
2021-12-31,1012786000,249209000,8289545000,135425081,1.84,0.03,0.107,0.145,0.083
2021-09-30,568384000,48720000,7906889000,132419754,0.368,0.006,0.197,-0.254,-0.291
2021-06-30,605553000,102411000,7773758000,130787039,0.783,0.013,0.228,-0.131,-0.18
2021-03-31,1319073000,296754000,7820925000,130667109,2.271,0.038,0.349,0.238,0.159
2020-12-31,914480000,217678000,7213156000,128152961,1.699,0.03,0.044,0.218,0.162
2020-09-30,474914000,65333000,6791203000,125882477,0.519,0.01,0.07,0.119,0.06
2020-06-30,492995000,117791000,6461471000,123351267,0.955,0.018,0.015,0.464,0.403
2020-03-31,977665000,239646000,6304415000,122308725,1.959,0.038,,,
2019-12-31,875563000,178673000,6127775000,122262403,1.461,0.029,,,
2019-09-30,443683000,58406000,5750223000,119338925,0.489,0.01,,,
2019-06-30,485738000,80466000,5641996000,118196113,0.681,0.014,,,
2022-09-30,4201662000,774398000,9419091000,140896598,5.496,0.082,0.233,0.164,0.094
2021-09-30,3407490000,665563000,7906889000,132419754,5.026,0.084,0.208,0.107,0.052
2020-09-30,2821137000,601443000,6791203000,125882477,4.778,0.089,-0.028,0.176,0.115
2019-09-30,2901848000,511406000,5750223000,119338925,4.285,0.089,,,
