fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,5947800000,685100000,2597800000,259100000,2.644,0.264,0.174,0.364,0.381
2022-06-30,5772900000,577900000,2224600000,259200000,2.23,0.26,0.09,-0.109,-0.095
2022-03-31,4904300000,370800000,2234300000,260100000,1.426,0.166,0.101,-0.095,-0.075
2021-12-31,4762100000,304000000,2437200000,261100000,1.164,0.125,0.061,-0.253,-0.744
2021-09-30,5066400000,502200000,2690300000,262200000,1.915,0.187,0.006,-0.288,-0.754
2021-06-30,5294900000,648600000,2840400000,263300000,2.463,0.228,0.172,0.088,-0.624
2021-03-31,4455300000,409600000,3078700000,265900000,1.54,0.133,0.104,0.273,-0.565
2020-12-31,4488800000,407000000,3610800000,89600000,4.542,0.113,0.091,0.637,0.684
2020-09-30,5038600000,705800000,4207300000,90800000,7.773,0.168,0.035,0.224,0.245
2020-06-30,4519000000,595900000,3869900000,91000000,6.548,0.154,-0.074,0.265,0.283
2020-03-31,4033800000,321700000,3289100000,90800000,3.543,0.098,,,
2019-12-31,4114400000,248600000,4123300000,92144839,2.698,0.06,,,
2019-09-30,4867700000,576500000,4022900000,92309240,6.245,0.143,,,
2019-06-30,4877800000,471000000,3747500000,92256348,5.105,0.126,,,
2021-12-31,19493500000,1864400000,2437200000,261100000,7.141,0.765,0.083,-0.082,-0.685
2020-12-31,18002200000,2030400000,3610800000,89600000,22.661,0.562,0.006,0.317,0.355
2019-12-31,17900800000,1541300000,4123300000,92144839,16.727,0.374,0.021,0.39,0.405
2018-12-31,17534500000,1108700000,3730700000,93116762,11.907,0.297,,,
