fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,27710000000,4395000000,124094000000,2682000000,1.639,0.035,-0.045,-0.522,-0.498
2022-06-30,28818000000,6687000000,125767000000,2704000000,2.473,0.053,-0.009,-0.357,-0.326
2022-03-31,27904000000,7465000000,123228000000,2725000000,2.739,0.061,0.066,-0.214,-0.179
2021-12-31,33527000000,10285000000,124879000000,2764000000,3.721,0.082,0.2,-0.083,-0.053
2021-09-30,29006000000,9194000000,133360000000,2814000000,3.267,0.069,0.351,0.172,0.187
2021-06-30,29073000000,10394000000,138227000000,2834000000,3.668,0.075,0.556,1.007,1.019
2021-03-31,26167000000,9497000000,133657000000,2847000000,3.336,0.071,0.476,0.937,0.94
2020-12-31,27940000000,11219000000,128290000000,2854000000,3.931,0.087,0.333,0.527,0.525
2020-09-30,21466000000,7846000000,117731000000,2850000000,2.753,0.067,0.216,0.288,0.29
2020-06-30,18683000000,5178000000,110447000000,2850000000,1.817,0.047,0.107,0.979,0.983
2020-03-31,17734000000,4902000000,105304000000,2851000000,1.719,0.047,,,
2019-12-31,20966000000,7349000000,101054000000,2851000000,2.578,0.073,,,
2019-09-30,17648000000,6091000000,93999000000,2854000000,2.134,0.065,,,
2019-06-30,16883000000,2616000000,88762000000,2855000000,0.916,0.029,,,
2021-12-31,117774000000,39370000000,124879000000,2764000000,14.244,0.315,0.372,0.351,0.395
2020-12-31,85822000000,29146000000,128290000000,2854000000,10.212,0.227,0.216,0.577,0.575
2019-12-31,70572000000,18485000000,101054000000,2851000000,6.484,0.183,0.269,-0.164,-0.157
2018-12-31,55616000000,22112000000,84127000000,2875000000,7.691,0.263,,,
