fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,1909100000,428200000,9609000000,229900000,1.863,0.045,0.181,-0.047,-0.048
2022-06-30,1446500000,194500000,9307300000,229900000,0.846,0.021,0.17,0.05,0.047
2022-03-31,1223900000,122500000,9237100000,229800000,0.533,0.013,-0.241,-0.361,-0.368
2021-12-31,1122100000,53400000,9244400000,229600000,0.233,0.006,0.025,0.047,0.036
2021-09-30,1616500000,449400000,9317800000,229700000,1.956,0.048,0.065,0.233,0.22
2021-06-30,1236200000,185300000,8986000000,229300000,0.808,0.021,0.043,0.389,0.376
2021-03-31,1611900000,191600000,8806300000,227300000,0.843,0.022,0.443,1.761,1.758
2020-12-31,1094400000,51000000,8733400000,227200000,0.224,0.006,-0.033,-0.202,-0.201
2020-09-30,1517600000,364500000,8802100000,227300000,1.604,0.041,-0.038,-0.006,0.026
2020-06-30,1184700000,133400000,8547800000,227200000,0.587,0.016,-0.03,-0.045,0.022
2020-03-31,1116700000,69400000,8529200000,227100000,0.306,0.008,,,
2019-12-31,1131600000,63900000,8571900000,227500000,0.281,0.007,,,
2019-09-30,1577600000,366800000,8619300000,234600000,1.564,0.043,,,
2019-06-30,1221700000,139700000,8883100000,243200000,0.574,0.016,,,
2021-12-31,5586700000,879700000,9244400000,229600000,3.831,0.095,0.137,0.423,0.408
2020-12-31,4913400000,618300000,8733400000,227200000,2.721,0.071,-0.046,-0.077,-0.076
2019-12-31,5147800000,669900000,8571900000,227500000,2.945,0.078,0.204,0.25,0.439
2018-12-31,4275900000,535800000,10028200000,261900000,2.046,0.053,,,
