fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-10-31,2190900000,191100000,8217300000,106600000,1.793,0.023,0.063,-0.072,-0.057
2022-07-31,1864200000,109800000,8144300000,106600000,1.03,0.013,-0.002,-0.287,-0.275
2022-04-30,2065500000,202100000,8140100000,106458317,1.898,0.025,0.06,0.375,0.399
2022-01-31,2071900000,69700000,8266900000,108500000,0.642,0.008,-0.019,-0.733,-0.73
2021-10-31,2060900000,206000000,8286400000,108400000,1.9,0.025,0.006,-0.107,-0.061
2021-07-31,1868600000,153900000,8170300000,108400000,1.42,0.019,-0.057,-0.351,-0.316
2021-04-30,1948500000,147000000,8124800000,108339057,1.357,0.018,-0.069,-0.35,-0.316
2021-01-31,2113000000,261500000,8211600000,109800000,2.382,0.032,0.075,0.395,0.449
2020-10-31,2048000000,230800000,8515000000,114100000,2.023,0.027,0.052,0.093,0.093
2020-07-31,1982300000,237000000,8345200000,114100000,2.077,0.028,0.139,0.533,0.532
2020-04-30,2092000000,226300000,8190900000,114072726,1.984,0.028,,,
2020-01-31,1965300000,187400000,8170400000,114000000,1.644,0.023,,,
2019-10-31,1947600000,211200000,8095300000,114100000,1.851,0.026,,,
2019-07-31,1741100000,154600000,8007700000,114000000,1.356,0.019,,,
2022-04-30,8066900000,631700000,8140100000,106458317,5.934,0.078,-0.003,-0.279,-0.266
2021-04-30,8091800000,876300000,8124800000,108339057,8.088,0.108,0.042,0.124,0.184
2020-04-30,7763000000,779500000,8190900000,114072726,6.833,0.095,0.027,0.515,0.511
2019-04-30,7557700000,514400000,7970500000,113742296,4.523,0.065,,,
