fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,1341600000,178300000,7688500000,46868187,3.804,0.023,0.042,0.33,0.324
2022-06-30,1343900000,171300000,7861900000,46862209,3.655,0.022,0.222,1.648,1.633
2022-03-31,1321000000,212600000,7832400000,46827834,4.54,0.027,0.716,1.51,0.987
2021-12-31,1375700000,161800000,7622000000,46692296,3.465,0.021,0.659,0.225,-0.031
2021-09-30,1288100000,134100000,7416600000,46653888,2.874,0.018,0.729,0.428,0.129
2021-06-30,1099800000,64700000,7312400000,46605286,1.388,0.009,0.487,-0.309,-0.454
2021-03-31,770000000,84700000,3336300000,37060838,2.285,0.025,-0.013,0.03,0.019
2020-12-31,829300000,132100000,3228600000,36951607,3.575,0.041,-0.006,0.142,0.129
2020-09-30,744900000,93900000,3026000000,36871712,2.547,0.031,-0.065,-0.12,-0.13
2020-06-30,739600000,93700000,2879900000,36856873,2.542,0.033,-0.048,-0.104,-0.116
2020-03-31,780500000,82200000,2753000000,36657467,2.242,0.03,,,
2019-12-31,834200000,115700000,2714700000,36547966,3.166,0.043,,,
2019-09-30,796700000,106700000,2571000000,36468438,2.926,0.042,,,
2019-06-30,776600000,104600000,2473000000,36376376,2.875,0.042,,,
2021-12-31,4614300000,445300000,7622000000,46692296,9.537,0.058,0.491,0.108,-0.123
2020-12-31,3094300000,401900000,3228600000,36951607,10.876,0.124,-0.024,-0.001,-0.012
2019-12-31,3171900000,402300000,2714700000,36547966,11.007,0.148,0.095,0.205,0.19
2018-12-31,2896000000,333800000,2229700000,36087297,9.25,0.15,,,
