fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,9889000000,902000000,17651000000,273916000,3.293,0.051,0.044,0.049,0.067
2022-06-30,9094000000,766000000,17381000000,276267000,2.773,0.044,-0.002,0.039,0.056
2022-03-31,9392000000,730000000,18014000000,277074000,2.635,0.041,0.014,0.031,0.057
2021-12-31,10623000000,952000000,17641000000,277620943,3.429,0.054,-0.02,-0.05,-0.02
2021-09-30,9469000000,860000000,15721000000,278596000,3.087,0.055,0.017,0.031,0.06
2021-06-30,9111000000,737000000,15321000000,280742000,2.625,0.048,-0.002,0.179,0.203
2021-03-31,9266000000,708000000,15340000000,284102000,2.492,0.046,0.072,0.003,0.019
2020-12-31,10838000000,1002000000,15661000000,286477836,3.498,0.064,-0.025,-0.018,-0.007
2020-09-30,9313000000,834000000,15140000000,286452000,2.911,0.055,-0.035,-0.087,-0.08
2020-06-30,9132000000,625000000,14306000000,286388000,2.182,0.044,-0.033,-0.225,-0.22
2020-03-31,8642000000,706000000,13609000000,288569000,2.447,0.052,,,
2019-12-31,11112000000,1020000000,13978000000,289610336,3.522,0.073,,,
2019-09-30,9650000000,913000000,13513000000,288374000,3.166,0.068,,,
2019-06-30,9440000000,806000000,12877000000,288099000,2.798,0.063,,,
2021-12-31,38469000000,3257000000,17641000000,277620943,11.732,0.185,0.014,0.028,0.061
2020-12-31,37925000000,3167000000,15661000000,286477836,11.055,0.202,-0.036,-0.091,-0.081
2019-12-31,39350000000,3484000000,13978000000,289610336,12.03,0.249,0.087,0.042,0.038
2018-12-31,36193000000,3345000000,12110000000,288698149,11.586,0.276,,,
