fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,8414200000,878300000,-8706600000,1147900000,0.765,-0.101,0.033,-0.502,-0.488
2022-06-30,8150100000,912900000,-8666500000,1147000000,0.796,-0.105,0.087,-0.209,-0.187
2022-03-31,7635600000,674500000,-8768000000,1149200000,0.587,-0.077,0.145,0.023,0.048
2021-12-31,8050400000,815900000,-8457200000,1169600000,0.698,-0.096,0.193,0.311,0.317
2021-09-30,8146700000,1764400000,-5321200000,1180000000,1.495,-0.332,0.313,3.494,3.469
2021-06-30,7496500000,1153400000,-6800800000,1178500000,0.979,-0.17,0.776,2.7,2.686
2021-03-31,6668000000,659400000,-7654000000,1177500000,0.56,-0.086,0.112,1.008,0.998
2020-12-31,6749400000,622200000,-7909700000,1175000000,0.53,-0.079,-0.049,-0.298,-0.294
2020-09-30,6203100000,392600000,-7805100000,1173300000,0.335,-0.05,-0.081,-0.511,-0.506
2020-06-30,4222100000,-678400000,-8621600000,1168500000,-0.581,0.079,-0.381,-1.494,-1.51
2020-03-31,5995700000,328400000,-7530100000,1171800000,0.28,-0.044,,,
2019-12-31,7097100000,885700000,-6759900000,1180400000,0.75,-0.131,,,
2019-09-30,6747000000,802900000,-6232200000,1184600000,0.678,-0.129,,,
2019-06-30,6823000000,1372800000,-4320600000,1206500000,1.138,-0.318,,,
2022-09-30,32250300000,3281600000,-8706600000,1147900000,2.859,-0.377,0.11,-0.219,-0.197
2021-09-30,29060600000,4199300000,-5321200000,1180000000,3.559,-0.789,0.236,3.524,3.498
2020-09-30,23518000000,928300000,-7805100000,1173300000,0.791,-0.119,-0.113,-0.742,-0.74
2019-09-30,26508600000,3599200000,-6232200000,1184600000,3.038,-0.578,,,
