fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,5360100000,193100000,2384500000,226257924,0.853,0.081,0.202,0.06,0.072
2022-06-30,6055800000,596400000,2069900000,227062130,2.627,0.288,0.773,9.612,9.687
2022-03-31,4959100000,88000000,1697000000,228180573,0.386,0.052,0.365,-0.399,-0.398
2021-12-31,5441600000,-313600000,2011800000,228221122,-1.374,-0.156,1.115,-10.333,-10.327
2021-09-30,4459700000,182200000,2185100000,228962972,0.796,0.083,1.109,1.629,1.681
2021-06-30,3415900000,56200000,2186200000,228655274,0.246,0.026,1.242,-0.306,-0.292
2021-03-31,3632700000,146400000,2296700000,228654590,0.64,0.064,0.773,1.084,1.086
2020-12-31,2572800000,33600000,2653900000,228061853,0.147,0.013,0.04,1.298,1.304
2020-09-30,2115100000,69300000,2835000000,233517921,0.297,0.024,0.112,2.465,2.461
2020-06-30,1523500000,81000000,2917600000,233177028,0.347,0.028,-0.236,8.941,8.917
2020-03-31,2048900000,-1737800000,3026300000,233110061,-7.455,-0.574,,,
2019-12-31,2473900000,-112800000,4920800000,232843526,-0.484,-0.023,,,
2019-09-30,1902500000,-47300000,5318400000,232782846,-0.203,-0.009,,,
2019-06-30,1995300000,-10200000,5542300000,232476114,-0.044,-0.002,,,
2021-12-31,16949800000,71200000,2011800000,228221122,0.312,0.035,1.052,1.046,1.046
2020-12-31,8260300000,-1553900000,2653900000,228061853,-6.814,-0.586,-0.047,-6.428,-6.584
2019-12-31,8671100000,-209200000,4920800000,232843526,-0.898,-0.043,-0.173,-131.75,-131.159
2018-12-31,10484000000,1600000,6079400000,231790530,0.007,0.0,,,
