fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,2027000000,160000000,9881000000,181900000,0.88,0.016,0.089,0.221,0.254
2022-06-30,2002000000,166000000,9905000000,181900000,0.913,0.017,0.016,0.328,0.38
2022-03-31,1885000000,149000000,10049000000,182900000,0.815,0.015,0.052,0.33,0.374
2021-12-31,2041700000,190200000,10201000000,185800000,1.024,0.019,0.039,1.174,1.21
2021-09-30,1861300000,131000000,10156600000,186800000,0.701,0.013,0.019,0.023,0.042
2021-06-30,1969800000,125000000,10294400000,189000000,0.661,0.012,0.168,0.44,0.45
2021-03-31,1791300000,112000000,10144100000,188900000,0.593,0.011,-0.038,0.004,0.011
2020-12-31,1965100000,87500000,10123000000,188900000,0.463,0.009,-0.17,-0.355,-0.346
2020-09-30,1826000000,128100000,10016900000,190300000,0.673,0.013,-0.06,0.406,0.416
2020-06-30,1685800000,86800000,9845600000,190300000,0.456,0.009,-0.226,-0.166,-0.175
2020-03-31,1862900000,111600000,9761800000,190277837,0.587,0.011,,,
2019-12-31,2368400000,135700000,9956500000,191699193,0.708,0.014,,,
2019-09-30,1941700000,91100000,9696400000,191676482,0.475,0.009,,,
2019-06-30,2176742000,104100000,9801760000,188183106,0.553,0.011,,,
2021-12-31,7657000000,558000000,10201000000,185800000,3.003,0.055,0.043,0.348,0.37
2020-12-31,7339800000,414000000,10123000000,188900000,2.192,0.041,-0.077,0.266,0.285
2019-12-31,7952000000,327000000,9956500000,191699193,1.706,0.033,0.873,0.109,-0.441
2018-12-31,4244669000,294900000,2865200000,96614946,3.052,0.103,,,
