fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,1379000000,80000000,3273000000,414000000,0.193,0.024,0.249,1.963,2.063
2022-06-30,1335000000,147000000,3421000000,416000000,0.353,0.043,0.208,0.986,1.049
2022-03-31,1269000000,131000000,3457000000,418000000,0.313,0.038,0.118,0.638,0.7
2021-12-31,1221000000,77000000,3508000000,422000000,0.182,0.022,-0.014,-0.274,-0.255
2021-09-30,1104000000,27000000,3579000000,428000000,0.063,0.008,0.04,-0.25,-0.239
2021-06-30,1105000000,74000000,3598000000,429000000,0.172,0.021,-0.01,1.771,1.783
2021-03-31,1135000000,80000000,3662000000,434000000,0.184,0.022,-0.635,-0.628,-0.626
2020-12-31,1238000000,106000000,3577000000,432906377,0.245,0.03,-0.636,-0.657,-0.657
2020-09-30,1062000000,36000000,3501000000,434000000,0.083,0.01,-0.702,-0.621,-0.621
2020-06-30,1116000000,-96000000,3449000000,436000000,-0.22,-0.028,-0.698,0.207,0.199
2020-03-31,3107000000,215000000,4783000000,436000000,0.493,0.045,,,
2019-12-31,3401000000,309000000,4591000000,433000000,0.714,0.067,,,
2019-09-30,3559000000,95000000,4696000000,434000000,0.219,0.02,,,
2019-06-30,3691000000,-121000000,4854000000,440000000,-0.275,-0.025,,,
2021-12-31,4565000000,258000000,3508000000,422000000,0.611,0.074,-0.065,-0.011,0.014
2020-12-31,4881000000,261000000,3577000000,432906377,0.603,0.073,-0.648,-0.445,-0.445
2019-12-31,13875000000,470000000,4591000000,433000000,1.085,0.102,-0.5,-0.268,-0.183
2018-12-31,27733000000,642000000,5573000000,483270717,1.328,0.115,,,
