fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,1427100000,177400000,14903700000,454800000,0.39,0.012,-0.174,-0.463,-0.455
2022-06-30,1504600000,121000000,15113700000,454900000,0.266,0.008,-0.113,-0.671,-0.667
2022-03-31,1606200000,197700000,15345000000,455000000,0.435,0.013,-0.018,-0.262,-0.251
2021-12-31,1745400000,426800000,15495800000,461200000,0.925,0.028,0.088,1.022,1.013
2021-09-30,1726900000,330100000,15080100000,461200000,0.716,0.022,0.179,0.722,0.715
2021-06-30,1696800000,368300000,14908000000,461400000,0.798,0.025,0.225,8.094,8.05
2021-03-31,1635900000,267800000,14547800000,461500000,0.58,0.018,0.047,2.286,2.267
2020-12-31,1604000000,211100000,14361800000,459100000,0.46,0.015,-0.056,0.174,0.159
2020-09-30,1464300000,191700000,13934000000,459300000,0.417,0.014,-0.131,0.147,0.134
2020-06-30,1385000000,40500000,13602000000,459200000,0.088,0.003,-0.015,0.01,0.033
2020-03-31,1562800000,81500000,13499300000,458900000,0.178,0.006,,,
2019-12-31,1699100000,179800000,13862500000,453300000,0.397,0.013,,,
2019-09-30,1685800000,167100000,13573200000,453900000,0.368,0.012,,,
2019-06-30,1406500000,40100000,13934700000,469800000,0.085,0.003,,,
2021-12-31,6805000000,1393000000,15495800000,461200000,3.02,0.09,0.131,1.654,1.642
2020-12-31,6016100000,524800000,14361800000,459100000,1.143,0.037,0.007,-0.071,-0.082
2019-12-31,5973000000,564700000,13862500000,453300000,1.246,0.041,0.124,-0.36,-0.44
2018-12-31,5314100000,882800000,8578800000,397100000,2.223,0.103,,,
