fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,3566000000,27000000,4615000000,229960000,0.117,0.006,-0.114,1.144,1.158
2022-06-30,3707000000,102000000,4725000000,232480000,0.439,0.022,-0.105,-0.633,-0.598
2022-03-31,4008000000,530000000,5052000000,242760000,2.183,0.105,-0.086,1.664,1.696
2021-12-31,4089000000,98000000,4772000000,250270000,0.392,0.021,-0.046,-0.911,-0.909
2021-09-30,4027000000,-188000000,4772000000,252400000,-0.745,-0.039,-0.116,0.23,0.224
2021-06-30,4141000000,278000000,5077000000,254670000,1.092,0.055,-0.08,2.356,2.351
2021-03-31,4385000000,-798000000,4973000000,254470000,-3.136,-0.16,-0.089,0.772,0.772
2020-12-31,4288000000,1098000000,5655000000,254320000,4.317,0.194,-0.146,12.39,12.431
2020-09-30,4554000000,-244000000,4401000000,254130000,-0.96,-0.055,-0.061,0.885,0.883
2020-06-30,4502000000,-205000000,4593000000,253630000,-0.808,-0.045,-0.079,-2.258,-2.324
2020-03-31,4815000000,-3495000000,4785000000,253560000,-13.784,-0.73,,,
2019-12-31,5021000000,82000000,8749000000,255090000,0.321,0.009,,,
2019-09-30,4851000000,-2119000000,8550000000,258710000,-8.191,-0.248,,,
2019-06-30,4890000000,163000000,10913000000,267000000,0.61,0.015,,,
2022-03-31,16265000000,718000000,5052000000,242760000,2.958,0.142,-0.083,5.819,6.051
2021-03-31,17729000000,-149000000,4973000000,254470000,-0.586,-0.03,-0.094,0.972,0.972
2020-03-31,19577000000,-5369000000,4785000000,253560000,-21.174,-1.122,-0.057,-5.271,-5.527
2019-03-31,20753000000,1257000000,11402000000,268750000,4.677,0.11,,,
