fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,16951000000,1387000000,70187000000,1470100000,0.943,0.02,0.046,-0.004,0.015
2022-06-30,16314000000,1304000000,70441000000,1479200000,0.882,0.019,0.027,0.264,0.287
2022-03-31,15716000000,1084000000,72462000000,1486800000,0.729,0.015,0.03,0.44,0.463
2021-12-31,17044000000,686000000,73068000000,1491400000,0.46,0.009,0.038,4.081,4.102
2021-09-30,16213000000,1393000000,71308000000,1497900000,0.93,0.02,0.099,4.277,4.324
2021-06-30,15880000000,1032000000,71115000000,1506400000,0.685,0.015,0.129,1.269,1.268
2021-03-31,15251000000,753000000,71710000000,1511100000,0.498,0.011,0.343,10.072,6.154
2020-12-31,16419000000,135000000,72163000000,1497300000,0.09,0.002,0.404,-0.882,-0.932
2020-09-30,14747000000,264000000,68379000000,1511500000,0.175,0.004,0.297,-0.77,-0.87
2020-06-30,14061000000,-3835000000,67225000000,1501300000,-2.554,-0.057,0.241,-3.018,-2.149
2020-03-31,11360000000,-83000000,39411000000,858400000,-0.097,-0.002,,,
2019-12-31,11694000000,1143000000,41774000000,856600000,1.334,0.027,,,
2019-09-30,11373000000,1148000000,40468000000,855100000,1.343,0.028,,,
2019-06-30,11329000000,1900000000,40754000000,854400000,2.224,0.047,,,
2021-12-31,64388000000,3864000000,73068000000,1491400000,2.591,0.053,0.138,2.098,2.102
2020-12-31,56587000000,-3519000000,72163000000,1497300000,-2.35,-0.049,0.248,-1.636,-1.364
2019-12-31,45349000000,5537000000,41774000000,856600000,6.464,0.133,0.307,0.051,0.018
2018-12-31,34701000000,5269000000,38446000000,829800000,6.35,0.137,,,
