fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,22332000000,8608000000,92631000000,5607000000,1.535,0.093,-0.061,0.057,0.057
2022-06-30,27517000000,9906000000,87208000000,5593000000,1.771,0.114,0.483,0.781,0.782
2022-03-31,25661000000,7864000000,82424000000,5617000000,1.4,0.095,0.806,0.612,0.603
2021-12-31,23560000000,3393000000,77201000000,5613000000,0.604,0.044,3.116,3.011,2.976
2021-09-30,23788000000,8146000000,75691000000,5609000000,1.452,0.108,1.031,4.545,4.494
2021-06-30,18559000000,5563000000,70042000000,5598000000,0.994,0.079,0.624,0.594,0.582
2021-03-31,14208000000,4877000000,68620000000,5584000000,0.873,0.071,0.219,0.454,0.443
2020-12-31,5724000000,846000000,63238000000,5564000000,0.152,0.013,-0.535,2.451,2.443
2020-09-30,11713000000,1469000000,65259000000,5557000000,0.264,0.023,-0.046,-0.809,-0.809
2020-06-30,11428000000,3489000000,64336000000,5554000000,0.628,0.054,-0.114,-0.309,-0.308
2020-03-31,11657000000,3355000000,65026000000,5545000000,0.605,0.052,,,
2019-12-31,12298000000,-583000000,63143000000,5533000000,-0.105,-0.009,,,
2019-09-30,12284000000,7680000000,65103000000,5545000000,1.385,0.118,,,
2019-06-30,12892000000,5046000000,59568000000,5562000000,0.907,0.085,,,
2021-12-31,80118000000,21979000000,77201000000,5613000000,3.916,0.285,0.977,1.4,1.379
2020-12-31,40523000000,9159000000,63238000000,5564000000,1.646,0.145,-0.191,-0.428,-0.432
2019-12-31,50108000000,16026000000,63143000000,5533000000,2.896,0.254,-0.043,0.437,0.504
2018-12-31,52356000000,11153000000,63407000000,5791000000,1.926,0.176,,,
