fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,6819000000,1789000000,21081000000,1254000000,1.427,0.085,-0.05,-0.31,-0.309
2022-06-30,6063000000,1144000000,20236000000,1254000000,0.912,0.057,0.02,-0.248,-0.248
2022-03-31,6371000000,19000000,19927000000,1255000000,0.015,0.001,0.028,-0.989,-0.989
2021-12-31,7003000000,382000000,21069000000,1254000000,0.305,0.018,-0.056,-0.754,-0.754
2021-09-30,7176000000,2592000000,21470000000,1255000000,2.065,0.121,0.091,6.2,6.189
2021-06-30,5946000000,1522000000,19703000000,1254000000,1.214,0.077,0.156,1.456,1.456
2021-03-31,6200000000,1729000000,18952000000,1254000000,1.379,0.091,0.118,0.115,0.115
2020-12-31,7421000000,1551000000,18202000000,1254000000,1.237,0.085,0.262,-0.425,-0.419
2020-09-30,6577000000,360000000,17445000000,1253000000,0.287,0.021,0.174,1.309,1.312
2020-06-30,5143000000,-3339000000,18027000000,1254000000,-2.663,-0.185,-0.095,-2.776,-2.794
2020-03-31,5548000000,1551000000,22067000000,1254000000,1.237,0.07,,,
2019-12-31,5879000000,2696000000,22525000000,1266000000,2.13,0.12,,,
2019-09-30,5604000000,-1165000000,20604000000,1266000000,-0.92,-0.057,,,
2019-06-30,5685000000,1880000000,22616000000,1267000000,1.484,0.083,,,
2021-12-31,26325000000,6225000000,21069000000,1254000000,4.964,0.295,0.066,49.61,49.61
2020-12-31,24689000000,123000000,18202000000,1254000000,0.098,0.007,0.1,-0.977,-0.977
2019-12-31,22449000000,5386000000,22525000000,1266000000,4.254,0.239,0.015,-0.013,-0.0
2018-12-31,22127000000,5455000000,21387000000,1282000000,4.255,0.255,,,
