fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,516477000,216592000,1336000,80121138,2.703,162.12,0.087,0.275,0.312
2022-06-30,510721000,210587000,1336000,80496258,2.616,157.625,0.114,0.273,0.304
2022-03-31,519231000,228423000,1336000,81168130,2.814,170.975,0.178,0.161,0.179
2021-12-31,509506000,193865000,1332000,82439449,2.352,145.544,0.254,0.241,0.243
2021-09-30,474962000,169876000,1332000,82446714,2.06,127.535,0.225,-0.068,-0.062
2021-06-30,458623000,165423000,1331000,82437837,2.007,124.285,0.245,0.437,0.458
2021-03-31,440839000,196819000,1331000,82422314,2.388,147.873,0.203,0.329,0.349
2020-12-31,406331000,156216000,1328000,82573407,1.892,117.633,0.109,0.272,0.307
2020-09-30,387797000,182358000,1328000,83041856,2.196,137.318,0.082,0.331,0.358
2020-06-30,368389000,115123000,1328000,83633414,1.377,86.689,0.054,-0.084,-0.072
2020-03-31,366583000,148125000,1328000,83709132,1.77,111.54,,,
2019-12-31,366317000,122783000,1324000,84794930,1.448,92.736,,,
2019-09-30,358329000,136983000,1323000,84707245,1.617,103.54,,,
2019-06-30,349643000,125690000,1323000,84694623,1.484,95.004,,,
2021-12-31,1824827000,725983000,1332000,82439449,8.806,545.032,0.221,0.206,0.208
2020-12-31,1494136000,601822000,1328000,82573407,7.288,453.179,0.073,0.068,0.096
2019-12-31,1392961000,563648000,1324000,84794930,6.647,425.716,0.023,0.11,0.102
2018-12-31,1362272000,507885000,1300000,84174138,6.034,390.681,,,
