fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,9639400000,1631800000,19396300000,343953023,4.744,0.084,0.189,0.219,0.261
2022-06-30,8788100000,1647800000,18062500000,347377037,4.744,0.091,0.206,0.477,0.523
2022-03-31,7999000000,1436300000,16774900000,351955435,4.081,0.086,0.241,0.545,0.583
2021-12-31,7053400000,1141600000,15677700000,354277601,3.222,0.073,0.189,0.442,0.48
2021-09-30,8109300000,1339000000,14886500000,356015843,3.761,0.09,0.267,0.615,0.651
2021-06-30,7284600000,1115500000,13802900000,358124810,3.115,0.081,0.352,0.769,0.796
2021-03-31,6446900000,929500000,12963100000,360479511,2.579,0.072,0.433,0.926,0.942
2020-12-31,5933400000,791800000,12485200000,363647879,2.177,0.063,0.476,0.836,0.849
2020-09-30,6400400000,829000000,11840000000,363999982,2.277,0.07,0.27,0.641,0.661
2020-06-30,5390000000,630700000,11048000000,363633208,1.734,0.057,0.099,0.328,0.351
2020-03-31,4500000000,482700000,10458000000,363537810,1.328,0.046,,,
2019-12-31,4020700000,431300000,10227400000,366273190,1.178,0.042,,,
2019-09-30,5038900000,505300000,10020900000,368431454,1.371,0.05,,,
2019-06-30,4906300000,474800000,9642400000,369748212,1.284,0.049,,,
2022-09-30,33480000000,5857500000,19396300000,343953023,17.03,0.302,0.205,0.403,0.452
2021-09-30,27774200000,4175800000,14886500000,356015843,11.729,0.281,0.367,0.759,0.799
2020-09-30,20311100000,2373700000,11840000000,363999982,6.521,0.2,0.155,0.467,0.484
2019-09-30,17592900000,1618500000,10020900000,368431454,4.393,0.162,,,
