fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,2128502000,286026000,3991426000,142506000,2.007,0.072,0.069,0.084,0.096
2022-06-30,2131726000,289618000,4388523000,143832000,2.014,0.066,0.063,0.095,0.096
2022-03-31,2019434000,226153000,4329776000,144087000,1.57,0.052,0.097,-0.028,-0.031
2021-12-31,1967577000,362785000,4189528000,144007000,2.519,0.087,0.105,0.992,0.991
2021-09-30,1991836000,263756000,3891818000,143976000,1.832,0.068,0.158,0.317,0.317
2021-06-30,2005015000,264508000,3719304000,143941000,1.838,0.071,0.364,1.12,1.12
2021-03-31,1840966000,232769000,3499144000,143765000,1.619,0.067,0.128,0.32,0.325
2020-12-31,1780390000,182106000,3385773000,143954000,1.265,0.054,0.003,0.083,0.091
2020-09-30,1719975000,200300000,2697630000,144032000,1.391,0.074,-0.058,-0.028,-0.019
2020-06-30,1469683000,124766000,2575173000,143955000,0.867,0.048,-0.188,-0.37,-0.364
2020-03-31,1631519000,176279000,2509102000,144259000,1.222,0.07,,,
2019-12-31,1775589000,168122000,3032660000,144964000,1.16,0.055,,,
2019-09-30,1825345000,206006000,2555668000,145372000,1.417,0.081,,,
2019-06-30,1810706000,198085000,2501211000,145366000,1.363,0.079,,,
2021-12-31,7800762000,1123818000,4189528000,144007000,7.804,0.268,0.186,0.644,0.644
2020-12-31,6577036000,683451000,3385773000,143954000,4.748,0.202,-0.078,0.008,0.015
2019-12-31,7136397000,677918000,3032660000,144964000,4.676,0.224,0.021,0.189,0.197
2018-12-31,6992118000,570267000,2768666000,145965000,3.907,0.206,,,
