fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,1640000000,331000000,-8542000000,285000000,1.161,-0.039,0.021,-0.373,-0.349
2022-06-30,1636000000,224000000,-8568000000,286000000,0.783,-0.026,0.021,-0.427,-0.403
2022-03-31,1547000000,399000000,-8491000000,289000000,1.381,-0.047,0.041,0.224,0.275
2021-12-31,1890000000,330000000,-8373000000,294000000,1.122,-0.039,0.084,-0.006,0.021
2021-09-30,1606000000,528000000,-7855000000,296000000,1.784,-0.067,0.109,0.866,0.91
2021-06-30,1602000000,391000000,-7893000000,298000000,1.312,-0.05,0.337,0.898,0.93
2021-03-31,1486000000,326000000,-7912000000,301000000,1.083,-0.041,0.177,2.928,2.941
2020-12-31,1743000000,332000000,-7891000000,302000000,1.099,-0.042,0.029,-0.32,-0.317
2020-09-30,1448000000,283000000,23000000,303000000,0.934,12.304,0.081,0.11,0.121
2020-06-30,1198000000,206000000,11000000,303000000,0.68,18.727,-0.085,-0.287,-0.278
2020-03-31,1263000000,83000000,15000000,302000000,0.275,5.533,,,
2019-12-31,1694000000,488000000,-8016000000,303000000,1.611,-0.061,,,
2019-09-30,1339000000,255000000,-8097000000,306000000,0.833,-0.031,,,
2019-06-30,1310000000,289000000,-7994000000,307000000,0.941,-0.036,,,
2021-12-31,6584000000,1575000000,-8373000000,294000000,5.357,-0.188,0.165,0.742,0.79
2020-12-31,5652000000,904000000,-7891000000,302000000,2.993,-0.115,0.01,-0.301,-0.299
2019-12-31,5597000000,1294000000,-8016000000,303000000,4.271,-0.161,-0.016,-0.161,-0.133
2018-12-31,5688000000,1542000000,-7926000000,313000000,4.927,-0.195,,,
