fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,3608000000,162000000,4086000000,137000000,1.182,0.04,0.036,-0.21,-0.192
2022-06-30,3597000000,171000000,4004000000,137000000,1.248,0.043,0.043,0.012,0.049
2022-03-31,3494000000,175000000,3955000000,137000000,1.277,0.044,0.054,-0.146,-0.121
2021-12-31,3491000000,174000000,4291000000,140000000,1.243,0.041,0.073,-0.117,-0.104
2021-09-30,3483000000,205000000,4115000000,140000000,1.464,0.05,0.074,0.258,0.276
2021-06-30,3448000000,169000000,4099000000,142000000,1.19,0.041,0.183,0.105,0.105
2021-03-31,3315000000,205000000,3933000000,141000000,1.454,0.052,0.147,0.783,0.795
2020-12-31,3252000000,197000000,3862000000,142000000,1.387,0.051,0.101,0.088,0.081
2020-09-30,3242000000,163000000,3706000000,142000000,1.148,0.044,0.144,0.012,0.005
2020-06-30,2914000000,153000000,3538000000,142000000,1.077,0.043,0.068,0.125,0.141
2020-03-31,2889000000,115000000,3355000000,142000000,0.81,0.034,,,
2019-12-31,2954000000,181000000,3413000000,141000000,1.284,0.053,,,
2019-09-30,2835000000,161000000,3246000000,141000000,1.142,0.05,,,
2019-06-30,2728000000,136000000,3359000000,144000000,0.944,0.04,,,
2021-12-31,13737000000,753000000,4291000000,140000000,5.379,0.175,0.117,0.199,0.216
2020-12-31,12297000000,628000000,3862000000,142000000,4.423,0.163,0.108,-0.058,-0.065
2019-12-31,11094000000,667000000,3413000000,141000000,4.73,0.195,0.088,0.148,0.189
2018-12-31,10194000000,581000000,3308000000,146000000,3.979,0.176,,,
