fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,112070000000,19660000000,186100000000,4118000000,4.774,0.106,0.519,1.913,1.995
2022-06-30,115681000000,17850000000,177316000000,4168000000,4.283,0.101,0.708,2.806,2.866
2022-03-31,90500000000,5480000000,169215000000,4213000000,1.301,0.032,0.53,1.007,1.017
2021-12-31,84965000000,8870000000,168577000000,4239000000,2.092,0.053,0.826,1.442,1.441
2021-09-30,73786000000,6750000000,160589000000,4234000000,1.594,0.042,0.597,10.926,10.912
2021-06-30,67742000000,4690000000,158571000000,4234000000,1.108,0.03,1.078,5.343,5.336
2021-03-31,59147000000,2730000000,156974000000,4234000000,0.645,0.017,0.053,5.475,5.469
2020-12-31,46540000000,-20070000000,157150000000,4233000000,-4.741,-0.128,-0.307,-4.527,-4.528
2020-09-30,46199000000,-680000000,177400000000,4228000000,-0.161,-0.004,-0.29,-1.215,-1.215
2020-06-30,32605000000,-1080000000,180183000000,4228000000,-0.255,-0.006,-0.528,-1.345,-1.345
2020-03-31,56158000000,-610000000,182079000000,4228000000,-0.144,-0.003,,,
2019-12-31,67173000000,5690000000,191650000000,4234000000,1.344,0.03,,,
2019-09-30,65049000000,3170000000,189915000000,4231000000,0.749,0.017,,,
2019-06-30,69091000000,3130000000,191377000000,4231000000,0.74,0.016,,,
2021-12-31,285640000000,23040000000,168577000000,4239000000,5.435,0.137,0.574,2.027,2.025
2020-12-31,181502000000,-22440000000,157150000000,4233000000,-5.301,-0.143,-0.315,-2.565,-2.565
2019-12-31,264938000000,14340000000,191650000000,4234000000,3.387,0.075,-0.087,-0.312,-0.311
2018-12-31,290212000000,20840000000,191794000000,4237000000,4.919,0.109,,,
