fiscalDateEnding,totalRevenue,netIncome,totalShareholderEquity,commonStockSharesOutstanding,eps,roe,totalRevenuePercentChange,netIncomePercentChange,epsPercentChange
2022-09-30,2644000000,213000000,21219000000,794000000,0.268,0.01,-0.092,70.0,70.447
2022-06-30,3085000000,387000000,21421000000,794000000,0.487,0.018,0.004,-0.405,-0.399
2022-03-31,3024000000,448000000,21449000000,793000000,0.565,0.021,0.045,-0.199,-0.19
2021-12-31,3291000000,-46000000,22022000000,792000000,-0.058,-0.002,0.011,-1.056,-1.056
2021-09-30,2912000000,3000000,22712000000,799000000,0.004,0.0,-0.075,-0.996,-0.996
2021-06-30,3073000000,650000000,23239000000,801000000,0.811,0.028,0.33,0.89,0.894
2021-03-31,2895000000,559000000,23127000000,801000000,0.698,0.024,0.125,-0.32,-0.315
2020-12-31,3255000000,824000000,23008000000,800000000,1.03,0.036,0.097,0.458,0.473
2020-09-30,3148000000,839000000,22661000000,803000000,1.045,0.037,0.16,-0.615,-0.607
2020-06-30,2310000000,344000000,22004000000,803000000,0.428,0.016,0.022,14.76,14.126
2020-03-31,2573000000,822000000,21806000000,807000000,1.019,0.038,,,
2019-12-31,2967000000,565000000,21420000000,808000000,0.699,0.026,,,
2019-09-30,2714000000,2178000000,21430000000,820000000,2.656,0.102,,,
2019-06-30,2261000000,-25000000,19354000000,766000000,-0.033,-0.001,,,
2021-12-31,12171000000,1166000000,22022000000,792000000,1.472,0.053,0.078,-0.588,-0.584
2020-12-31,11286000000,2829000000,23008000000,800000000,3.536,0.123,0.167,0.009,0.019
2019-12-31,9673000000,2805000000,21420000000,808000000,3.472,0.131,0.333,7.226,4.426
2018-12-31,7258000000,341000000,10502000000,533000000,0.64,0.032,,,
