,Date,OBV
259,2020-12-15,117.38999938964844
260,2020-12-17,118.97000122070312
261,2020-12-24,117.30999755859376
262,2020-12-30,117.38999938964844
263,2021-01-13,126.9800033569336
264,2021-01-15,126.20999908447266
265,2021-01-28,121.55999755859376
266,2021-02-01,120.83000183105467
267,2021-02-04,124.06999969482422
268,2021-02-08,123.41000366210938
269,2021-02-10,125.08000183105467
270,2021-02-17,130.1199951171875
271,2021-02-24,125.0199966430664
272,2021-03-01,124.4800033569336
273,2021-03-05,116.13999938964844
274,2021-03-09,119.83999633789062
275,2021-03-15,124.04000091552734
276,2021-03-18,122.58999633789062
277,2021-03-25,121.9000015258789
278,2021-03-31,127.13999938964844
279,2021-04-08,130.69000244140625
280,2021-04-13,132.97000122070312
281,2021-04-15,133.27999877929688
282,2021-04-21,133.8300018310547
283,2021-05-05,133.3699951171875
284,2021-05-07,133.89999389648438
285,2021-05-13,130.02000427246094
286,2021-05-19,130.2100067138672
287,2021-05-26,133.2899932861328
288,2021-06-04,137.89999389648438
289,2021-06-08,138.75
290,2021-06-17,146.9199981689453
291,2021-06-21,146.41000366210938
292,2021-06-25,147.27999877929688
293,2021-07-02,148.82000732421875
294,2021-07-09,150.02999877929688
295,2021-07-15,148.9600067138672
296,2021-07-20,149.3000030517578
297,2021-07-22,150.3000030517578
298,2021-07-28,151.4600067138672
299,2021-08-03,153.86000061035156
300,2021-08-12,158.14999389648438
301,2021-08-18,163.02000427246094
302,2021-09-02,178.02000427246094
303,2021-09-08,178.72999572753906
304,2021-09-14,172.4199981689453
305,2021-09-17,173.94000244140625
306,2021-09-21,171.44000244140625
307,2021-09-29,160.0
308,2021-10-05,153.02999877929688
309,2021-10-13,150.22000122070312
310,2021-10-22,157.97000122070312
311,2021-10-28,155.75999450683594
312,2021-11-02,157.85000610351562
313,2021-11-08,160.94000244140625
314,2021-11-12,160.8800048828125
315,2021-11-16,161.38999938964844
316,2021-11-29,153.4199981689453
317,2021-12-02,150.99000549316406
318,2021-12-06,151.47000122070312
319,2021-12-10,156.25999450683594
320,2021-12-15,154.30999755859375
321,2021-12-17,151.4199981689453
322,2021-12-21,153.9600067138672
323,2022-01-06,149.1199951171875
324,2022-01-10,145.16000366210938
325,2022-01-24,138.1199951171875
326,2022-01-28,137.05999755859375
327,2022-02-08,140.80999755859375
328,2022-02-15,135.91000366210938
329,2022-02-18,132.0500030517578
330,2022-02-24,128.14999389648438
331,2022-03-01,131.92999267578125
332,2022-03-09,133.25999450683594
333,2022-03-15,130.27999877929688
334,2022-03-22,139.2899932861328
335,2022-03-24,136.41000366210938
336,2022-03-29,138.4199981689453
337,2022-04-01,133.97000122070312
338,2022-04-07,135.92999267578125
339,2022-04-13,128.2899932861328
340,2022-04-19,126.52999877929688
341,2022-04-25,121.4499969482422
342,2022-04-28,121.05999755859376
343,2022-05-02,119.56999969482422
344,2022-05-10,116.63999938964844
345,2022-05-12,116.12999725341795
346,2022-05-19,122.4000015258789
347,2022-05-26,123.8499984741211
348,2022-06-02,129.10000610351562
349,2022-06-07,128.89999389648438
350,2022-06-15,116.47000122070312
351,2022-06-21,113.87999725341795
352,2022-06-23,118.5999984741211
353,2022-06-29,117.9000015258789
354,2022-07-11,123.12000274658205
355,2022-07-15,118.83000183105467
356,2022-07-19,119.05999755859376
357,2022-07-26,125.16999816894533
358,2022-08-03,134.55999755859375
359,2022-08-10,132.5800018310547
360,2022-08-12,133.5500030517578
361,2022-08-17,142.2899932861328
362,2022-08-24,133.6699981689453
363,2022-08-30,128.27999877929688
364,2022-09-01,128.92999267578125
365,2022-09-06,129.3000030517578
366,2022-09-19,130.72000122070312
367,2022-09-28,123.72000122070312
368,2022-10-03,126.37999725341795
369,2022-10-12,125.69000244140624
370,2022-10-17,130.55999755859375
371,2022-10-21,129.8800048828125
372,2022-10-28,138.77000427246094
373,2022-11-01,140.88999938964844
374,2022-11-04,136.0800018310547
375,2022-11-10,146.3000030517578
376,2022-11-15,148.0
377,2022-11-18,146.19000244140625
378,2022-11-22,156.86000061035156
379,2022-11-25,156.9600067138672
380,2022-11-30,154.97999572753906
381,2022-12-07,153.72999572753906
382,2022-12-12,155.3300018310547
383,2022-12-20,147.92999267578125
384,2022-12-23,149.22999572753906
385,2022-12-29,151.08999633789062
386,2023-01-03,150.0399932861328
387,2023-01-10,155.22999572753906
388,2023-01-13,156.9199981689453
