,date,close,high,low,open,volumefrom,volumeto,candlestick_pattern,candlestick_match_count
37,2017-02-27,51.65999984741211,51.93999862670898,51.459999084472656,51.7400016784668,1612700.0,1195100,CDLHIGHWAVE_Bear,2.0
38,2017-02-28,51.29999923706055,51.650001525878906,51.22999954223633,51.52000045776367,1195100.0,1417800,CDLSHORTLINE_Bear,1.0
39,2017-03-01,52.040000915527344,52.2599983215332,51.619998931884766,51.619998931884766,1417800.0,2026600,CDLBELTHOLD_Bull,1.0
40,2017-03-02,51.380001068115234,52.08000183105469,51.33000183105469,52.040000915527344,2026600.0,1706400,CDLCLOSINGMARUBOZU_Bear,4.0
41,2017-03-03,51.97999954223633,52.040000915527344,51.150001525878906,51.380001068115234,1706400.0,1824400,CDLCLOSINGMARUBOZU_Bull,1.0
42,2017-03-06,51.25,51.81999969482422,51.18000030517578,51.63999938964844,1824400.0,1883700,NO_PATTERN,0.0
43,2017-03-07,51.209999084472656,51.45000076293945,50.86000061035156,51.060001373291016,1883700.0,2233600,CDLONNECK_Bear,3.0
44,2017-03-08,51.40999984741211,51.56999969482422,50.95000076293945,51.2599983215332,2233600.0,1517600,CDLSPINNINGTOP_Bull,1.0
45,2017-03-09,51.43000030517578,51.58000183105469,51.130001068115234,51.41999816894531,1517600.0,1259400,CDLRICKSHAWMAN_Bull,5.0
46,2017-03-10,52.150001525878906,52.36000061035156,51.47999954223633,51.68999862670898,1259400.0,1860500,CDLHIKKAKE_Bull,1.0
47,2017-03-13,52.45000076293945,52.459999084472656,51.9900016784668,52.13999938964844,1860500.0,1376200,CDLSHORTLINE_Bull,1.0
48,2017-03-14,52.209999084472656,52.2599983215332,51.959999084472656,52.220001220703125,1376200.0,1203400,CDLRICKSHAWMAN_Bull,7.0
49,2017-03-15,54.09999847412109,54.81999969482422,53.02000045776367,53.310001373291016,1203400.0,4118000,NO_PATTERN,0.0
50,2017-03-16,53.04999923706055,54.04999923706055,52.83000183105469,53.43000030517578,4118000.0,2676900,NO_PATTERN,0.0
51,2017-03-17,53.310001373291016,53.52999877929688,52.91999816894531,53.060001373291016,2676900.0,1936900,CDLHARAMI_Bull,2.0
52,2017-03-20,53.150001525878906,53.630001068115234,53.0,53.310001373291016,1936900.0,1221400,CDLHIKKAKE_Bear,1.0
53,2017-03-21,52.65999984741211,53.72999954223633,52.47999954223633,53.27999877929688,1221400.0,1492700,CDLHIKKAKE_Bear,1.0
54,2017-03-22,53.130001068115234,53.470001220703125,52.650001525878906,52.790000915527344,1492700.0,1257100,NO_PATTERN,0.0
55,2017-03-23,53.18000030517578,53.77999877929688,52.720001220703125,53.040000915527344,1257100.0,1717900,CDLHIGHWAVE_Bull,3.0
56,2017-03-24,53.08000183105469,54.04999923706055,52.84000015258789,54.04999923706055,1717900.0,2015300,CDLBELTHOLD_Bear,2.0
57,2017-03-27,53.2400016784668,53.34000015258789,52.41999816894531,52.59999847412109,2015300.0,1446500,CDLTHRUSTING_Bear,2.0
58,2017-03-28,53.43999862670898,53.61000061035156,53.09999847412109,53.290000915527344,1446500.0,1312700,CDLSPINNINGTOP_Bull,2.0
59,2017-03-29,53.119998931884766,53.41999816894531,52.77999877929688,53.2599983215332,1312700.0,1469900,CDLSPINNINGTOP_Bear,1.0
60,2017-03-30,53.31999969482422,53.43000030517578,52.900001525878906,53.130001068115234,1469900.0,1627400,CDLSHORTLINE_Bull,1.0
61,2017-03-31,52.869998931884766,53.22999954223633,52.810001373291016,53.06999969482422,1627400.0,1705600,CDLSHORTLINE_Bear,1.0
62,2017-04-03,53.20000076293945,53.209999084472656,52.72999954223633,52.900001525878906,1705600.0,1550200,CDLSHORTLINE_Bull,1.0
63,2017-04-04,52.619998931884766,53.2400016784668,52.47999954223633,53.20000076293945,1550200.0,2017100,CDLBELTHOLD_Bear,2.0
64,2017-04-05,52.709999084472656,53.220001220703125,52.70000076293945,52.720001220703125,2017100.0,1778300,CDLHOMINGPIGEON_Bull,6.0
65,2017-04-06,53.150001525878906,53.22999954223633,52.2599983215332,52.70000076293945,1778300.0,1548200,CDLENGULFING_Bull,1.0
66,2017-04-07,52.84000015258789,53.06999969482422,52.70000076293945,53.06999969482422,1548200.0,1243600,CDLHARAMI_Bear,2.0
67,2017-04-10,52.720001220703125,53.2599983215332,52.68000030517578,52.900001525878906,1243600.0,1025200,NO_PATTERN,0.0
68,2017-04-11,52.83000183105469,52.900001525878906,52.369998931884766,52.70000076293945,1025200.0,1520700,NO_PATTERN,0.0
69,2017-04-12,52.54999923706055,53.02999877929688,52.470001220703125,52.84999847412109,1520700.0,1258200,CDLENGULFING_Bear,1.0
70,2017-04-13,52.33000183105469,52.7400016784668,52.310001373291016,52.43000030517578,1258200.0,864000,CDLINVERTEDHAMMER_Bull,2.0
71,2017-04-17,53.459999084472656,53.709999084472656,52.43000030517578,52.630001068115234,864000.0,1569200,CDLMORNINGSTAR_Bull,1.0
72,2017-04-18,53.02999877929688,53.59999847412109,52.68000030517578,53.02000045776367,1569200.0,1241000,CDLRICKSHAWMAN_Bull,7.0
73,2017-04-19,53.06999969482422,53.41999816894531,52.95000076293945,53.34999847412109,1241000.0,2095700,CDLSHORTLINE_Bear,1.0
74,2017-04-20,53.130001068115234,53.400001525878906,52.790000915527344,53.33000183105469,2095700.0,1570000,CDLHIKKAKE_Bull,1.0
75,2017-04-21,53.27000045776367,53.38999938964844,52.84000015258789,53.2599983215332,1570000.0,2189400,CDLRICKSHAWMAN_Bull,5.0
76,2017-04-24,54.43999862670898,54.52999877929688,53.90999984741211,53.93000030517578,2189400.0,2257700,CDLBELTHOLD_Bull,3.0
77,2017-04-25,54.810001373291016,55.18999862670898,54.5099983215332,54.75,2257700.0,2181900,CDLRICKSHAWMAN_Bull,6.0
78,2017-04-26,54.83000183105469,55.33000183105469,54.810001373291016,55.0,2181900.0,1835000,CDLSHOOTINGSTAR_Bear,1.0
79,2017-04-27,55.43000030517578,55.5099983215332,54.83000183105469,54.93000030517578,1835000.0,1529000,CDLLONGLINE_Bull,1.0
80,2017-04-28,55.04999923706055,55.34999847412109,54.84000015258789,55.310001373291016,1529000.0,3078200,CDLHARAMI_Bear,1.0
81,2017-05-01,55.79999923706055,55.9900016784668,55.36000061035156,55.5,3078200.0,1897000,CDLHIKKAKE_Bear,2.0
82,2017-05-02,55.93000030517578,55.970001220703125,55.5099983215332,55.84999847412109,1897000.0,1693100,NO_PATTERN,0.0
83,2017-05-03,56.15999984741211,56.2599983215332,55.61000061035156,55.68000030517578,1693100.0,1702600,CDLHIKKAKE_Bear,2.0
84,2017-05-04,56.70000076293945,56.75,56.15999984741211,56.20000076293945,1702600.0,2615600,CDLBELTHOLD_Bull,4.0
85,2017-05-05,56.63999938964844,56.959999084472656,56.59000015258789,56.84999847412109,2615600.0,1571500,CDLSHORTLINE_Bear,1.0
86,2017-05-08,56.31999969482422,56.81999969482422,55.93000030517578,56.650001525878906,1571500.0,2190000,NO_PATTERN,0.0
87,2017-05-09,56.869998931884766,56.88999938964844,56.290000915527344,56.41999816894531,2190000.0,1559200,CDLCLOSINGMARUBOZU_Bull,2.0
88,2017-05-10,56.27000045776367,56.93999862670898,56.08000183105469,56.84999847412109,1559200.0,1566300,NO_PATTERN,0.0
89,2017-05-11,56.22999954223633,56.380001068115234,55.79999923706055,56.130001068115234,1566300.0,1347600,CDLSPINNINGTOP_Bull,1.0
90,2017-05-12,56.15999984741211,56.400001525878906,55.959999084472656,56.15999984741211,1347600.0,1578300,CDLGAPSIDESIDEWHITE_Bear,6.0
91,2017-05-15,56.70000076293945,56.7599983215332,56.0099983215332,56.06999969482422,1578300.0,1472200,CDLBELTHOLD_Bull,4.0
92,2017-05-16,56.83000183105469,58.380001068115234,56.45000076293945,58.380001068115234,1472200.0,1032600,CDLBELTHOLD_Bear,1.0
93,2017-05-17,55.77000045776367,56.83000183105469,55.66999816894531,56.83000183105469,1032600.0,1839700,CDLBELTHOLD_Bear,2.0
94,2017-05-18,55.84999847412109,56.27000045776367,55.59999847412109,55.900001525878906,1839700.0,1935000,CDLHOMINGPIGEON_Bull,8.0
95,2017-05-19,56.130001068115234,56.31999969482422,55.86000061035156,56.09000015258789,1935000.0,1654400,CDLRICKSHAWMAN_Bull,6.0
96,2017-05-22,56.08000183105469,56.52000045776367,55.84999847412109,56.52000045776367,1654400.0,4264800,CDLENGULFING_Bear,1.0
97,2017-05-23,58.65999984741211,59.97999954223633,58.0,59.79999923706055,4264800.0,7510600,NO_PATTERN,0.0
98,2017-05-24,59.22999954223633,59.34000015258789,58.06999969482422,58.5,7510600.0,4060100,NO_PATTERN,0.0
99,2017-05-25,59.29999923706055,59.70000076293945,58.91999816894531,59.52999877929688,4060100.0,2772200,CDLHIKKAKE_Bear,1.0
100,2017-05-26,59.5099983215332,59.720001220703125,59.040000915527344,59.22999954223633,2772200.0,1534400,CDLSHORTLINE_Bull,1.0
101,2017-05-30,60.369998931884766,60.47999954223633,59.40999984741211,59.540000915527344,1534400.0,2576400,CDLLONGLINE_Bull,1.0
102,2017-05-31,60.34000015258789,60.810001373291016,59.45000076293945,59.45000076293945,2576400.0,2552400,CDLBELTHOLD_Bull,1.0
103,2017-06-01,60.72999954223633,60.77000045776367,59.810001373291016,60.0099983215332,2552400.0,2100400,CDLCLOSINGMARUBOZU_Bull,2.0
104,2017-06-02,60.810001373291016,61.150001525878906,60.7599983215332,60.79999923706055,2100400.0,1665500,CDLRICKSHAWMAN_Bull,10.0
105,2017-06-05,60.400001525878906,60.84000015258789,60.33000183105469,60.79999923706055,1665500.0,1473300,CDLSHORTLINE_Bear,1.0
106,2017-06-06,60.09999847412109,60.54999923706055,60.09999847412109,60.13999938964844,1473300.0,1968000,CDLINVERTEDHAMMER_Bull,4.0
107,2017-06-07,60.630001068115234,60.77000045776367,59.97999954223633,60.2599983215332,1968000.0,1617500,NO_PATTERN,0.0
108,2017-06-08,60.150001525878906,60.72999954223633,59.709999084472656,60.630001068115234,1617500.0,3486600,NO_PATTERN,0.0
109,2017-06-09,59.209999084472656,60.45000076293945,59.130001068115234,60.310001373291016,3486600.0,2352300,CDLCLOSINGMARUBOZU_Bear,2.0
110,2017-06-12,58.9900016784668,59.40999984741211,58.119998931884766,59.13999938964844,2352300.0,2579600,CDLSPINNINGTOP_Bear,1.0
111,2017-06-13,59.27999877929688,59.63999938964844,58.93000030517578,59.06999969482422,2579600.0,1527000,CDLXSIDEGAP3METHODS_Bear,1.0
112,2017-06-14,59.380001068115234,59.77999877929688,59.04999923706055,59.540000915527344,1527000.0,1202800,CDLSPINNINGTOP_Bear,1.0
113,2017-06-15,59.209999084472656,59.290000915527344,58.81999969482422,59.220001220703125,1202800.0,1091800,CDLRICKSHAWMAN_Bull,8.0
114,2017-06-16,59.5099983215332,59.790000915527344,59.2400016784668,59.369998931884766,1091800.0,2157500,NO_PATTERN,0.0
115,2017-06-19,60.54999923706055,60.66999816894531,59.58000183105469,59.58000183105469,2157500.0,2383700,CDLBELTHOLD_Bull,2.0
116,2017-06-20,60.33000183105469,60.91999816894531,60.29999923706055,60.54999923706055,2383700.0,1821700,NO_PATTERN,0.0
117,2017-06-21,59.790000915527344,60.52999877929688,59.66999816894531,60.310001373291016,1821700.0,2247900,CDLLONGLINE_Bear,1.0
118,2017-06-22,60.61000061035156,60.79999923706055,59.61000061035156,59.93999862670898,2247900.0,3473200,NO_PATTERN,0.0
119,2017-06-23,59.77000045776367,60.59000015258789,59.5,60.59000015258789,3473200.0,2879800,CDLBELTHOLD_Bear,1.0
120,2017-06-26,59.2400016784668,59.95000076293945,59.150001525878906,59.790000915527344,2879800.0,1535500,CDLLONGLINE_Bear,1.0
121,2017-06-27,58.880001068115234,59.56999969482422,58.84000015258789,59.130001068115234,1535500.0,1060300,CDLINVERTEDHAMMER_Bull,1.0
122,2017-06-28,59.400001525878906,59.70000076293945,59.20000076293945,59.27000045776367,1060300.0,1191500,CDLSHOOTINGSTAR_Bear,1.0
123,2017-06-29,58.79999923706055,59.630001068115234,58.4900016784668,59.34999847412109,1191500.0,1356800,NO_PATTERN,0.0
124,2017-06-30,59.310001373291016,59.56999969482422,58.84000015258789,59.0,1356800.0,1593800,CDLHARAMI_Bull,1.0
125,2017-07-03,59.130001068115234,59.97999954223633,59.130001068115234,59.59000015258789,1593800.0,1489600,CDLHIKKAKE_Bear,1.0
126,2017-07-05,59.77000045776367,60.04999923706055,59.18999862670898,59.18999862670898,1489600.0,1639000,CDLBELTHOLD_Bull,1.0
127,2017-07-06,59.220001220703125,59.77000045776367,59.06999969482422,59.459999084472656,1639000.0,2249500,CDLHARAMI_Bear,1.0
128,2017-07-07,59.630001068115234,60.06999969482422,59.33000183105469,59.52999877929688,2249500.0,965400,CDLSPINNINGTOP_Bull,1.0
129,2017-07-10,59.86000061035156,60.04999923706055,59.380001068115234,59.47999954223633,965400.0,1146000,CDLSHORTLINE_Bull,1.0
130,2017-07-11,59.79999923706055,60.15999984741211,59.459999084472656,59.9900016784668,1146000.0,2976000,CDLHIKKAKE_Bear,1.0
131,2017-07-12,60.72999954223633,60.9900016784668,60.15999984741211,60.33000183105469,2976000.0,1439400,NO_PATTERN,0.0
132,2017-07-13,61.18999862670898,61.310001373291016,60.66999816894531,61.25,1439400.0,2059600,CDLLONGLEGGEDDOJI_Bull,6.0
133,2017-07-14,61.52000045776367,61.65999984741211,60.91999816894531,61.27999877929688,2059600.0,1285500,NO_PATTERN,0.0
134,2017-07-17,61.54999923706055,61.84000015258789,61.400001525878906,61.59999847412109,1285500.0,1332700,CDLRICKSHAWMAN_Bull,5.0
135,2017-07-18,61.209999084472656,61.540000915527344,60.95000076293945,61.43000030517578,1332700.0,1520100,NO_PATTERN,0.0
136,2017-07-19,61.380001068115234,61.63999938964844,61.16999816894531,61.31999969482422,1520100.0,1512200,CDLRICKSHAWMAN_Bull,5.0
137,2017-07-20,60.97999954223633,61.54999923706055,60.810001373291016,61.45000076293945,1512200.0,2009400,CDLENGULFING_Bear,2.0
138,2017-07-21,61.369998931884766,61.59999847412109,60.7599983215332,60.83000183105469,2009400.0,1283200,NO_PATTERN,0.0
139,2017-07-24,61.5,61.58000183105469,61.25,61.380001068115234,1283200.0,973800,CDLSHORTLINE_Bull,1.0
140,2017-07-25,60.540000915527344,61.65999984741211,60.380001068115234,61.56999969482422,973800.0,1692000,CDLEVENINGSTAR_Bear,3.0
141,2017-07-26,59.720001220703125,60.810001373291016,59.38999938964844,60.58000183105469,1692000.0,2520700,CDL3OUTSIDE_Bear,1.0
142,2017-07-27,59.90999984741211,60.2400016784668,59.59999847412109,59.81999969482422,2520700.0,1945000,CDLHARAMI_Bull,3.0
143,2017-07-28,60.08000183105469,60.22999954223633,59.61000061035156,59.90999984741211,1945000.0,1236400,NO_PATTERN,0.0
144,2017-07-31,59.790000915527344,60.619998931884766,59.7599983215332,60.31999969482422,1236400.0,1038700,CDLCLOSINGMARUBOZU_Bear,3.0
145,2017-08-01,59.93999862670898,60.290000915527344,59.810001373291016,60.040000915527344,1038700.0,1323600,CDLHOMINGPIGEON_Bull,3.0
146,2017-08-02,60.20000076293945,60.33000183105469,59.52000045776367,60.0,1323600.0,1121500,NO_PATTERN,0.0
147,2017-08-03,60.369998931884766,60.43999862670898,59.970001220703125,60.150001525878906,1121500.0,982900,CDLSHORTLINE_Bull,1.0
148,2017-08-04,60.130001068115234,60.7400016784668,60.0099983215332,60.52000045776367,982900.0,778800,CDLENGULFING_Bear,1.0
149,2017-08-07,60.869998931884766,60.88999938964844,60.0099983215332,60.15999984741211,778800.0,975700,CDLCLOSINGMARUBOZU_Bull,2.0
150,2017-08-08,60.13999938964844,60.97999954223633,60.08000183105469,60.66999816894531,975700.0,1162300,CDLCLOSINGMARUBOZU_Bear,1.0
151,2017-08-09,59.68000030517578,60.22999954223633,59.380001068115234,60.06999969482422,1162300.0,1965000,NO_PATTERN,0.0
152,2017-08-10,58.56999969482422,59.5,58.220001220703125,59.34999847412109,1965000.0,2471500,NO_PATTERN,0.0
153,2017-08-11,59.33000183105469,59.70000076293945,58.68999862670898,58.70000076293945,2471500.0,1511600,CDLBELTHOLD_Bull,1.0
154,2017-08-14,59.619998931884766,60.040000915527344,59.54999923706055,59.79999923706055,1511600.0,2409800,CDLSHOOTINGSTAR_Bear,1.0
155,2017-08-15,59.380001068115234,59.880001068115234,59.11000061035156,59.70000076293945,2409800.0,2933300,NO_PATTERN,0.0
156,2017-08-16,62.13999938964844,62.41999816894531,60.7599983215332,62.150001525878906,2933300.0,6892000,CDLLONGLEGGEDDOJI_Bull,4.0
157,2017-08-17,60.86000061035156,62.06999969482422,60.77999877929688,62.0,6892000.0,3501600,CDLCLOSINGMARUBOZU_Bear,4.0
158,2017-08-18,61.25,61.720001220703125,60.27999877929688,60.7599983215332,3501600.0,2357900,CDLTHRUSTING_Bear,2.0
159,2017-08-21,61.7400016784668,62.0,60.959999084472656,61.09000015258789,2357900.0,1486100,CDLLONGLINE_Bull,1.0
160,2017-08-22,62.959999084472656,63.02000045776367,61.84999847412109,61.869998931884766,1486100.0,1666400,CDLBELTHOLD_Bull,5.0
161,2017-08-23,62.77000045776367,63.369998931884766,62.59999847412109,62.720001220703125,1666400.0,1445700,CDLRICKSHAWMAN_Bull,7.0
162,2017-08-24,62.68000030517578,63.150001525878906,62.34999847412109,62.869998931884766,1445700.0,1584500,CDLSPINNINGTOP_Bear,2.0
163,2017-08-25,62.900001525878906,63.13999938964844,62.66999816894531,63.060001373291016,1584500.0,1352800,CDLSHORTLINE_Bear,1.0
164,2017-08-28,63.459999084472656,63.58000183105469,62.970001220703125,63.09999847412109,1352800.0,1290400,CDLHIKKAKE_Bear,2.0
165,2017-08-29,63.4900016784668,63.630001068115234,63.02000045776367,63.040000915527344,1290400.0,1206600,CDLBELTHOLD_Bull,2.0
166,2017-08-30,63.900001525878906,63.93000030517578,63.38999938964844,63.400001525878906,1206600.0,1072500,CDLBELTHOLD_Bull,4.0
167,2017-08-31,64.72000122070312,64.83000183105469,63.900001525878906,64.0,1072500.0,1930100,CDLLONGLINE_Bull,1.0
168,2017-09-01,64.37999725341797,65.18000030517578,64.20999908447266,64.9000015258789,1930100.0,1224600,NO_PATTERN,0.0
169,2017-09-05,64.29000091552734,64.4800033569336,63.810001373291016,64.0199966430664,1224600.0,910200,NO_PATTERN,0.0
170,2017-09-06,64.70999908447266,64.80999755859375,64.05000305175781,64.55999755859375,910200.0,974500,NO_PATTERN,0.0
171,2017-09-07,65.13999938964844,65.25,64.48999786376953,64.8499984741211,974500.0,1075800,NO_PATTERN,0.0
172,2017-09-08,65.0199966430664,65.68000030517578,64.83000183105469,65.1500015258789,1075800.0,1587700,CDLSPINNINGTOP_Bear,1.0
173,2017-09-11,66.11000061035156,66.2699966430664,65.37999725341797,65.5,1587700.0,1770000,CDLLONGLINE_Bull,1.0
174,2017-09-12,66.13999938964844,66.41999816894531,65.88999938964844,66.2699966430664,1770000.0,1081900,CDLSPINNINGTOP_Bear,1.0
175,2017-09-13,65.44000244140625,66.22000122070312,65.41000366210938,65.91000366210938,1081900.0,2042600,CDLEVENINGSTAR_Bear,2.0
176,2017-09-14,65.68000030517578,65.87000274658203,65.16000366210938,65.30999755859375,2042600.0,1481000,CDLSHORTLINE_Bull,1.0
177,2017-09-15,65.95999908447266,66.12999725341797,65.62000274658203,65.68000030517578,1481000.0,2296000,CDLSHORTLINE_Bull,1.0
178,2017-09-18,66.08000183105469,66.30000305175781,65.69999694824219,66.08999633789062,2296000.0,1562000,CDLRICKSHAWMAN_Bull,5.0
179,2017-09-19,66.16999816894531,66.44999694824219,66.0,66.25,1562000.0,1238000,CDLHIGHWAVE_Bear,3.0
180,2017-09-20,66.08999633789062,66.36000061035156,65.7699966430664,66.30999755859375,1238000.0,1186000,CDLHAMMER_Bull,1.0
181,2017-09-21,65.91999816894531,66.13999938964844,65.62999725341797,65.87999725341797,1186000.0,874800,CDLRICKSHAWMAN_Bull,5.0
182,2017-09-22,65.77999877929688,66.2699966430664,65.70999908447266,65.8499984741211,874800.0,1296200,NO_PATTERN,0.0
183,2017-09-25,64.7300033569336,65.9000015258789,64.44000244140625,65.80000305175781,1296200.0,1841800,NO_PATTERN,0.0
184,2017-09-26,64.11000061035156,64.9000015258789,63.90999984741211,64.6500015258789,1841800.0,1615200,NO_PATTERN,0.0
185,2017-09-27,64.38999938964844,64.66000366210938,64.05000305175781,64.2699966430664,1615200.0,1272500,CDLHARAMI_Bull,2.0
186,2017-09-28,63.97999954223633,64.62000274658203,63.970001220703125,64.25,1272500.0,1126200,CDLINVERTEDHAMMER_Bull,2.0
187,2017-09-29,64.19999694824219,64.27999877929688,63.720001220703125,64.0,1126200.0,1672800,NO_PATTERN,0.0
188,2017-10-02,64.87000274658203,65.06999969482422,64.20999908447266,64.29000091552734,1672800.0,1693900,CDLHIKKAKE_Bull,2.0
189,2017-10-03,65.1500015258789,65.77999877929688,65.05999755859375,65.05999755859375,1693900.0,1216400,CDLSHOOTINGSTAR_Bear,1.0
190,2017-10-04,65.83000183105469,65.87000274658203,65.1500015258789,65.1500015258789,1216400.0,745600,CDLBELTHOLD_Bull,4.0
191,2017-10-05,65.69999694824219,65.98999786376953,65.5199966430664,65.8499984741211,745600.0,1974100,CDLSHORTLINE_Bear,1.0
192,2017-10-06,66.36000061035156,66.37999725341797,65.66000366210938,65.68000030517578,1974100.0,1405100,CDLBELTHOLD_Bull,5.0
193,2017-10-09,66.55999755859375,66.7699966430664,66.0199966430664,66.48999786376953,1405100.0,1542300,CDL3OUTSIDE_Bull,7.0
194,2017-10-10,66.5999984741211,66.86000061035156,66.22000122070312,66.68000030517578,1542300.0,1143100,CDLHIGHWAVE_Bear,2.0
195,2017-10-11,66.62000274658203,66.97000122070312,66.33999633789062,66.68000030517578,1143100.0,1794800,CDLMATCHINGLOW_Bull,6.0
196,2017-10-12,67.54000091552734,67.5999984741211,66.54000091552734,66.6500015258789,1794800.0,1455000,CDLCLOSINGMARUBOZU_Bull,2.0
197,2017-10-13,66.98999786376953,67.81999969482422,66.88999938964844,67.62999725341797,1455000.0,943100,CDLDARKCLOUDCOVER_Bear,1.0
198,2017-10-16,66.91000366210938,67.37000274658203,66.7699966430664,67.19999694824219,943100.0,1473400,CDLSHORTLINE_Bear,1.0
199,2017-10-17,66.12000274658203,66.68000030517578,65.98999786376953,66.68000030517578,1473400.0,1711800,CDLBELTHOLD_Bear,2.0
200,2017-10-18,66.44000244140625,66.58000183105469,66.06999969482422,66.37999725341797,1711800.0,1150500,CDLRICKSHAWMAN_Bull,7.0
201,2017-10-19,66.87999725341797,66.97000122070312,66.05999755859375,66.44000244140625,1150500.0,1359100,CDL3INSIDE_Bull,1.0
