datetime,open,high,low,close,adj_close,volume,name
1962-01-02,1.6041669845581055,1.6197919845581055,1.5885419845581055,1.6041669845581055,0.48635098338127136,163200,CAT
1962-01-03,1.6041669845581055,1.6197919845581055,1.5885419845581055,1.6197919845581055,0.49108830094337463,156000,CAT
1962-01-04,1.65625,1.7083330154418945,1.65625,1.6614580154418945,0.5037205219268799,355200,CAT
1962-01-05,1.6614580154418945,1.6979169845581055,1.65625,1.6770830154418945,0.5084573030471802,163200,CAT
1962-01-08,1.6770830154418945,1.703125,1.6666669845581055,1.6875,0.5116159319877625,204000,CAT
1962-01-09,1.6875,1.71875,1.671875,1.703125,0.5163527727127075,290400,CAT
1962-01-10,1.703125,1.7135419845581055,1.6770830154418945,1.6822919845581055,0.5100374221801758,182400,CAT
1962-01-11,1.6822919845581055,1.7083330154418945,1.6666669845581055,1.7083330154418945,0.5179319381713867,384000,CAT
1962-01-12,1.7083330154418945,1.7395830154418945,1.6875,1.71875,0.5210902690887451,352800,CAT
1962-01-15,1.71875,1.7291669845581055,1.6875,1.7135419845581055,0.5195110440254211,280800,CAT
1962-01-16,1.6979169845581055,1.6979169845581055,1.6770830154418945,1.6875,0.5147450566291809,163200,CAT
1962-01-17,1.6875,1.7083330154418945,1.6770830154418945,1.6822919845581055,0.513157069683075,160800,CAT
1962-01-18,1.6822919845581055,1.71875,1.6822919845581055,1.71875,0.5242773294448853,261600,CAT
1962-01-19,1.71875,1.75,1.6875,1.75,0.5338099598884583,357600,CAT
1962-01-22,1.75,1.7708330154418945,1.7447919845581055,1.7447919845581055,0.5322208404541016,261600,CAT
1962-01-23,1.7447919845581055,1.7604169845581055,1.7083330154418945,1.7083330154418945,0.5210997462272644,223200,CAT
1962-01-24,1.7083330154418945,1.7083330154418945,1.6666669845581055,1.6979169845581055,0.5179226994514465,120000,CAT
1962-01-25,1.6979169845581055,1.7239580154418945,1.6927080154418945,1.7083330154418945,0.5210997462272644,151200,CAT
1962-01-26,1.7083330154418945,1.7239580154418945,1.6875,1.7083330154418945,0.5210997462272644,108000,CAT
1962-01-29,1.7083330154418945,1.7239580154418945,1.703125,1.7239580154418945,0.5258660912513733,122400,CAT
1962-01-30,1.71875,1.71875,1.6927080154418945,1.6979169845581055,0.5179226994514465,120000,CAT
